,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
1618,"Spring’s characteristic spears shine in a spinach and leek soup, a salad with coconut and green beans and a filling mushroom grain bowl.",2023-05-12T15:00:05+0000,article,Dining,Food,Letter,"['COOKING AND COOKBOOKS', 'CONTENT TYPE: SERVICE']"
1619,"This week’s picks feature A.I. kids, comic time loops and killer robots.",2023-05-12T15:00:05+0000,article,Culture,Movies,News,"['MOVIES', 'THE ARTIFICE GIRL (MOVIE)', 'ONE MORE TIME (2023) (MOVIE)', 'LINOLEUM (MOVIE)', 'LAST SENTINEL (MOVIE)', 'ROBOTICA DESTRUCTIVA (MOVIE)']"
1620,"President Biden announced his plan to nominate Adriana Kugler, an official at the World Bank, for a Fed governor job, while elevating Philip Jefferson to the role of vice chair.",2023-05-12T15:00:09+0000,article,Business,Business Day,News,"['BANKING AND FINANCIAL INSTITUTIONS', 'APPOINTMENTS AND EXECUTIVE CHANGES', 'UNITED STATES POLITICS AND GOVERNMENT', 'HISPANIC-AMERICANS', 'FEDERAL RESERVE SYSTEM', 'COOK, LISA D', 'JEFFERSON, PHILIP N']"
1621,"The show about nothing ended in May 1998. But in an era when priorities are being re-evaluated, the sitcom has taken on new relevance.",2023-05-12T15:00:10+0000,article,Culture,Arts,News,"['TELEVISION', 'INTERNAL-SUB-ONLY', 'SEINFELD (TV PROGRAM)', 'COMEDY AND HUMOR', 'SEINFELD, JERRY', 'DAVID, LARRY', 'ALEXANDER, JASON', 'RICHARDS, MICHAEL', 'LOUIS-DREYFUS, JULIA', 'NATIONAL BROADCASTING CO']"
1622,"A default would cause financial distress, economic disruptions and rapid increases in borrowing rates, the nonpartisan Congressional Budget Office said.",2023-05-12T15:00:11+0000,article,Washington,U.S.,News,"['FEDERAL BUDGET (US)', 'NATIONAL DEBT (US)', 'UNITED STATES ECONOMY', 'UNITED STATES POLITICS AND GOVERNMENT', 'CONGRESSIONAL BUDGET OFFICE', 'TREASURY DEPARTMENT']"
1623,"In a spoiler-filled interview, the writer-director discusses the characters’ surprising end points and his relief at bringing the trilogy to a close.",2023-05-12T15:00:12+0000,article,Culture,Movies,News,"['MOVIES', 'GUNN, JAMES (1966- )', 'GUARDIANS OF THE GALAXY VOL 3 (MOVIE)', 'CONTENT TYPE: PERSONAL PROFILE']"
1624,Jing Gao of Fly by Jing and Sana Javeri Kadri of Diaspora Co. hosted a dinner for the women who inspire and support them.,2023-05-12T15:01:48+0000,article,TStyle,T Magazine,News,"['COOKING AND COOKBOOKS', 'PARTIES (SOCIAL)', 'DIASPORA CO', 'FLY BY JING (ASIAN FOOD BRAND)', 'GAO, JING', 'LOS ANGELES (CALIF)', 'CHILI PEPPERS', 'SPICES']"
1625,"England has long relied on imported players, imported coaches, imported best practices. Now it’s trying something new for a change.",2023-05-12T15:10:57+0000,article,Sports,Sports,News,"['SOCCER', 'UEFA CHAMPIONS LEAGUE (SOCCER)', 'MANCHESTER CITY (SOCCER TEAM)', 'ENGLISH PREMIER LEAGUE', 'REAL MADRID (SOCCER TEAM)', 'GUARDIOLA, JOSEP']"
1626,"Tatum said after Game 6 that he is “one of the best basketball players in the world.” But for the first three quarters against the 76ers, he sure didn’t look like it.",2023-05-12T15:27:18+0000,article,Sports,Sports,News,"['BASKETBALL', 'PLAYOFF GAMES', 'BOSTON CELTICS', 'PHILADELPHIA 76ERS', 'EMBIID, JOEL', 'MAZZULLA, JOE (1988- )', 'RIVERS, DOC', 'SMART, MARCUS', 'TATUM, JAYSON (1998- )', 'NATIONAL BASKETBALL ASSN']"
1627,We asked you to tell us about your careers. You had plenty to say.,2023-05-12T15:34:22+0000,article,Climate,Climate,News,"['GLOBAL WARMING', 'GREENHOUSE GAS EMISSIONS', 'CAREERS AND PROFESSIONS', 'INTERNAL-STORYLINE-NO', 'INTERNAL-SUB-ONLY-NL']"
1628,"The rise of populism is testing corporations’ relationships with policymakers, but it’s hard for C.E.O.s to engage without getting clobbered.",2023-05-12T15:39:40+0000,article,Business,Business Day,News,"['INTERNATIONAL RELATIONS', 'POLITICS AND GOVERNMENT', 'CORPORATE SOCIAL RESPONSIBILITY']"
1629,"The show is back to having some fun, which was sorely needed after last week’s trauma fest.",2023-05-12T15:40:47+0000,article,Culture,Arts,Review,"['TELEVISION', 'YELLOWJACKETS (TV PROGRAM)']"
1630,"Readers respond to the suicide of Jack Reid, a Lawrenceville student. Also: Netflix DVDs; the spiraling debt; Republican candidates.",2023-05-12T15:43:55+0000,article,Letters,Opinion,Letter,"['SUICIDES AND SUICIDE ATTEMPTS', 'EDUCATION (K-12)', 'BULLIES', 'PRIVATE AND SECTARIAN SCHOOLS', 'REID, JACK (2004-22)', 'LAWRENCEVILLE SCHOOL', 'DVD (DIGITAL VERSATILE DISC)', 'NETFLIX INC', 'UNITED STATES POLITICS AND GOVERNMENT', 'NATIONAL DEBT (US)', 'FEDERAL BUDGET (US)', 'REPUBLICAN PARTY', 'TRUMP, DONALD J', 'PRESIDENTIAL ELECTION OF 2024']"
1631,"Foreign businesses, a top Chinese official said in March, “are not foreigners, but family.” Then came a crackdown on firms with foreign ties.",2023-05-12T15:45:12+0000,article,Business,Business Day,News,"['CHINA', 'CORPORATIONS', 'FOREIGN INVESTMENTS', 'BAIN & CO', 'CAPVISION PARTNERS', 'ELI LILLY AND COMPANY', 'MINTZ GROUP LLC', 'POLITICS AND GOVERNMENT', 'REGULATION AND DEREGULATION OF INDUSTRY', 'UNITED STATES INTERNATIONAL RELATIONS', 'CONSULTANTS', 'ESPIONAGE AND INTELLIGENCE SERVICES']"
1632,"While exploring endgames, Biden aides say they reject any push for peace talks — including from China — that would freeze the current front lines and Russia’s gains.",2023-05-12T15:46:52+0000,article,Washington,U.S.,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'UNITED STATES INTERNATIONAL RELATIONS', 'INTERNATIONAL RELATIONS', 'PEACE PROCESS', 'RUSSIA', 'UKRAINE', 'CHINA', 'BLINKEN, ANTONY J', 'BIDEN, JOSEPH R JR', 'PUTIN, VLADIMIR V', 'XI JINPING']"
1633,"Hear tracks by Jorja Smith, Rhiannon Giddens, Shakira and others.",2023-05-12T15:49:33+0000,article,Culture,Arts,News,"['POP AND ROCK MUSIC', 'FOLK MUSIC', 'LATIN MUSIC', 'PARTON, DOLLY', 'MITCHELL, JONI', 'GIDDENS, RHIANNON', 'SMITH, JORJA (1997- )', 'DIAWARA, FATOUMATA', 'FONSECA, ROBERTO (1975- )', 'SHAKIRA', 'CHRISTINE AND THE QUEENS (MUSIC GROUP)', 'LETISSIER, HELOISE (1988- )', 'MOOSE, ROB', 'BRIDGERS, PHOEBE (1994- )', 'NATURAL WONDER BEAUTY CONCEPT (MUSIC GROUP)', 'ROXANNE, ANA (1987- )', 'PINEYRO, BRIAN (DJ PYTHON)', 'SIX ORGANS OF ADMITTANCE', 'TOMLINSON, RICK (MUSICIAN)']"
1634,"If all the objects are recognized by scientific authorities, the ringed giant world will have 145 moons in its orbit.",2023-05-12T15:58:13+0000,article,Science,Science,News,"['SATURN (PLANET)', 'JUPITER (PLANET)', 'SOLAR SYSTEM', 'SPACE AND ASTRONOMY', 'RESEARCH', 'TELESCOPES AND OBSERVATORIES']"
1635,A mother finds herself spiritually out of stock at the Glossier flagship store in New York City.,2023-05-12T16:01:07+0000,article,Styles,Style,News,"['SHOPPING AND RETAIL', 'COSMETICS AND TOILETRIES']"
1636,"For three years, telescopes have monitored “one of the most luminous” events ever: a supermassive black hole consuming a gigantic cloud of interstellar gas.",2023-05-12T16:05:41+0000,article,Science,Science,News,"['STARS AND GALAXIES', 'BLACK HOLES (SPACE)', 'SPACE AND ASTRONOMY', 'MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY (JOURNAL)', 'RESEARCH', 'TELESCOPES AND OBSERVATORIES', 'YOUR-FEED-SCIENCE']"
1637,"It was all so calm and unhurried. Sometimes, somehow, the fear of violence shakes people more than violence itself.",2023-05-12T16:23:32+0000,article,Magazine,Magazine,News,"['MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'VIDEO RECORDINGS, DOWNLOADS AND STREAMING', 'MENTAL HEALTH AND DISORDERS', 'HOMELESS PERSONS', 'SUBWAYS', 'NEELY, JORDAN (D 2023)', 'PENNY, DANIEL J', 'NEW YORK CITY']"
1638,"The former executive sued ByteDance, which owns TikTok, for wrongful termination and accused the company of lifting content from rivals and “supreme access” by the Chinese Communist Party.",2023-05-12T16:31:01+0000,article,Business,Technology,News,"['YU, YINTAO', 'BEIJING BYTEDANCE TECHNOLOGY CO LTD', 'TIKTOK (BYTEDANCE)', 'DOUYIN (BYTEDANCE)', 'SUITS AND LITIGATION (CIVIL)', 'SOCIAL MEDIA', 'MOBILE APPLICATIONS', 'COMPUTERS AND THE INTERNET', 'INDUSTRIAL ESPIONAGE', 'PRIVACY', 'DATA-MINING AND DATABASE MARKETING']"
1639,"This year’s event would be “Ukraine’s party,” a broadcasting official said. It just happens to be taking place in Britain.",2023-05-12T16:35:41+0000,article,Culture,Arts,News,"['EUROVISION SONG CONTEST', 'POP AND ROCK MUSIC', 'TELEVISION', 'BRITISH BROADCASTING CORP', 'EUROPEAN BROADCASTING UNION', 'LIVERPOOL (ENGLAND)', 'RUSSIAN INVASION OF UKRAINE (2022)', 'UKRAINE', 'EUROPE']"
1640,Featuring Twitter and the Swifties.,2023-05-12T16:36:06+0000,article,Styles,Style,News,['INTERNAL-SUB-ONLY-NL']
1641,"Recommended paperback reading, including titles by John Taylor Williams, Silvia Moreno-Garcia and more.",2023-05-12T17:00:01+0000,multimedia,Books,Books,Interactive Feature,[]
1642,"Salmon takes a hot bath in infused olive oil, and a refreshing cucumber salad gets a lush lift from avocado.",2023-05-12T17:00:05+0000,article,Dining,Food,News,"['COOKING AND COOKBOOKS', 'CONTENT TYPE: SERVICE', 'RECIPES']"
1643,"The production, with a new script by Amy Herzog and directed by Sam Gold, will begin early next year.",2023-05-12T17:00:06+0000,article,Culture,Theater,News,"['THEATER', 'THEATER (BROADWAY)', 'PARK AVENUE ARMORY (MANHATTAN, NY)', 'STRONG, JEREMY (1978- )', 'AN ENEMY OF THE PEOPLE (PLAY)']"
1644,"The tolling program, which would be the first of its kind in the nation, is intended to reduce traffic by charging drivers to enter the busiest parts of Manhattan.",2023-05-12T17:12:14+0000,article,Metro,New York,News,"['CONGESTION PRICING', 'TOLLS', 'NEW YORK CITY', 'METROPOLITAN TRANSPORTATION AUTHORITY']"
1645,"As a journalist in Mississippi, he championed civil rights. He later became the face of the U.S. government during the Iranian hostage crisis.",2023-05-12T17:52:32+0000,article,Obits,U.S.,Obituary (Obit),"['CARTER, HODDING III', 'DEATHS (OBITUARIES)', 'MISSISSIPPI', 'POLITICS AND GOVERNMENT', 'NEWS AND NEWS MEDIA', 'CIVIL RIGHTS MOVEMENT (1954-68)', 'CARTER, JIMMY', 'UNITED STATES POLITICS AND GOVERNMENT']"
1646,Why right-wing journalism is a prisoner of TV.,2023-05-12T17:52:57+0000,article,OpEd,Opinion,Op-Ed,"['NEWS AND NEWS MEDIA', 'CNN', 'TRUMP, DONALD J', 'CARLSON, TUCKER', 'ROGAN, JOE', 'CONSERVATISM (US POLITICS)', 'RATINGS (AUDIENCE MEASUREMENT)', 'LIBERALISM (US POLITICS)']"
1647,"For 25 years he was editor of The Concord Monitor, an award-winning go-to source every four years for national reporters covering the New Hampshire presidential primary.",2023-05-12T17:53:21+0000,article,Obits,Business Day,Obituary (Obit),"['DEATHS (OBITUARIES)', 'NEWSPAPERS', 'PULITZER PRIZES', 'PRIDE, MIKE (1946-2023)', 'CONCORD MONITOR', 'NEW HAMPSHIRE', 'CONCORD (NH)', 'NEW ENGLAND STATES (US)']"
1648,"Hear songs by Brandi Carlile, 2Pac, Merle Haggard and more for Mother’s Day.",2023-05-12T18:00:05+0000,article,Culture,Arts,News,"['POP AND ROCK MUSIC', 'FOLK MUSIC', 'RAP AND HIP-HOP', ""MOTHER'S DAY"", 'SHIRELLES', 'CARLILE, BRANDI', 'GLENN-COPELAND, BEVERLY', 'HAGGARD, MERLE', 'KNOWLES, BEYONCE', 'MADLEY CROFT, ROMY', 'MITCHELL, ANAIS', 'MUSGRAVES, KACEY', 'SHAKUR, TUPAC', 'INTERNAL-SUB-ONLY-NL']"
1649,Alice Braga plays a psychic and Affleck a cop in this action-packed Robert Rodriguez picture that gets a little overly ambitious.,2023-05-12T18:08:26+0000,article,Culture,Movies,Review,"['MOVIES', 'AFFLECK, BEN', 'BRAGA, ALICE', 'RODRIGUEZ, ROBERT', 'HYPNOTIC (MOVIE)']"
1650,Tax avoidance is a drug on the market.,2023-05-12T18:15:20+0000,article,OpEd,Opinion,Op-Ed,"['INTERNATIONAL TRADE AND WORLD MARKET', 'ECONOMICS (THEORY AND PHILOSOPHY)', 'INTERNAL-SUB-ONLY-NL', 'TAX SHELTERS', 'CORPORATE TAXES', 'DRUGS (PHARMACEUTICALS)', 'TAX CUTS AND JOBS ACT (2017)']"
1651,"The star tenor played a central role at the company from the start. Since his ouster, it has worked to define itself on its own terms.",2023-05-12T18:26:55+0000,article,Culture,Arts,News,"['LOS ANGELES OPERA', 'OPERA', 'FINANCES', 'BOX OFFICE SALES', 'SEXUAL HARASSMENT', 'DOMINGO, PLACIDO', 'THOMAS, RUSSELL (SINGER)', 'OTELLO (OPERA)', 'CONLON, JAMES', 'KOELSCH, CHRISTOPHER', 'LOS ANGELES (CALIF)']"
1652,Donald J. Trump rode border security to the presidency in 2016. Republicans hope the issue will be at the center of the debate again.,2023-05-12T18:28:17+0000,article,Politics,U.S.,News,"['IMMIGRATION AND EMIGRATION', 'ILLEGAL IMMIGRATION', 'ASYLUM, RIGHT OF', 'PRESIDENTIAL ELECTION OF 2024', 'UNITED STATES POLITICS AND GOVERNMENT', 'BIDEN, JOSEPH R JR', 'TRUMP, DONALD J']"
1653,A severe shortage of immigration judges has led to long delays for asylum cases. The backlog is expected to grow now that pandemic-era border restrictions have been lifted.,2023-05-12T18:42:03+0000,article,Washington,U.S.,News,"['ASYLUM, RIGHT OF', 'COURTS AND THE JUDICIARY', 'SHORTAGES', 'ILLEGAL IMMIGRATION', 'IMMIGRATION AND EMIGRATION', 'BORDER PATROL (US)', 'NATIONAL ASSN OF IMMIGRATION JUDGES', 'JUSTICE DEPARTMENT', 'BIDEN, JOSEPH R JR', 'FEDERAL BUDGET (US)', 'UNITED STATES POLITICS AND GOVERNMENT']"
1654,"Turkey’s president, Recep Tayyip Erdogan, has tilted the political playing field in his favor over the past two decades, concentrating power in his own hands. Still, he faces a stiff challenge in Sunday’s election.",2023-05-12T18:50:01+0000,article,Foreign,World,News,"['TURKEY', 'ERDOGAN, RECEP TAYYIP', 'KILICDAROGLU, KEMAL', 'ELECTIONS', 'POLITICS AND GOVERNMENT', 'ECONOMIC CONDITIONS AND TRENDS', 'JUSTICE AND DEVELOPMENT PARTY (TURKEY)', 'LEGISLATURES AND PARLIAMENTS', 'POLLS AND PUBLIC OPINION', 'INTERNATIONAL RELATIONS', 'NORTH ATLANTIC TREATY ORGANIZATION']"
1655,"Mark F. Pomerantz appeared for a deposition before the House Judiciary Committee but declined to answer many of the panel’s questions, citing privilege and the confidentiality of the prosecution.",2023-05-12T18:54:40+0000,article,Washington,U.S.,News,"['POMERANTZ, MARK F', 'TRUMP, DONALD J', 'REPUBLICAN PARTY', 'HOUSE COMMITTEE ON THE JUDICIARY', 'UNITED STATES POLITICS AND GOVERNMENT', 'NEW YORK STATE CRIMINAL CASE AGAINST TRUMP (71543-23)', 'BRAGG, ALVIN']"
1656,Women report more depression and anxiety than men but greater life satisfaction — and we don’t know why.,2023-05-12T19:00:04+0000,article,OpEd,Opinion,Op-Ed,"['INTERNAL-SUB-ONLY-NL', 'ECONOMICS (THEORY AND PHILOSOPHY)', 'GENDER', 'HAPPINESS', 'DEATON, ANGUS', 'CASE, ANNE (1958- )']"
1657,The magazine’s Ethicist columnist on whether a former partner has the right to see a previously shared pet.,2023-05-12T19:00:05+0000,article,Magazine,Magazine,News,"['ETHICS (PERSONAL)', 'CONTENT TYPE: SERVICE', 'INTERNAL-SUB-ONLY-NL']"
1658,"A horticulturist, she discovered farming methods that increased yields of the fruit as its health benefits became widely understood and demand for it grew.",2023-05-12T19:03:15+0000,article,Obits,Science,Obituary (Obit),"['STRIK, BERNADINE (1962-2023)', 'DEATHS (OBITUARIES)', 'BLUEBERRIES', 'AGRICULTURE AND FARMING', 'RESEARCH', 'OREGON STATE UNIVERSITY', 'AGRICULTURE RESEARCH SERVICE', 'OREGON', 'UNITED STATES']"
1659,"When sweeping charges against the Chapitos were announced last month, the Justice Department presented a unified front. It was another story behind the scenes.",2023-05-12T19:44:50+0000,article,Washington,U.S.,News,"['SINALOA CARTEL', 'DRUG CARTELS', 'FENTANYL', 'DRUG ENFORCEMENT ADMINISTRATION', 'FEDERAL BUREAU OF INVESTIGATION', 'HOMELAND SECURITY DEPARTMENT', 'JUSTICE DEPARTMENT', 'GARLAND, MERRICK B', 'UNITED STATES', 'MEXICO', 'GUZMAN LOPEZ, OVIDIO', 'GUZMAN LOPEZ, JOAQUIN', 'GUZMAN SALAZAR, IVAN ARCHIVALDO', 'GUZMAN SALAZAR, JESUS ALFREDO', 'GUZMAN LOERA, JOAQUIN', 'UNITED STATES INTERNATIONAL RELATIONS']"
1660,Artists and dreamers sing of revolution in a musical set on the cusp of the birth of the Soviet Union.,2023-05-12T19:46:06+0000,article,Culture,Theater,Review,"['THEATER', 'THE BEAUTIFUL LADY (PLAY)', 'SWADOS, ELIZABETH', 'BOGART, ANNE', 'SCHMIDT, PAUL (1934-99)', 'LA MAMA ETC']"
1661,"Four C-130 military transport planes towered over the tarmac at the international airport in Austin, Texas, idling with the doors open as the sun rose over a news conference called by the state’s governor, Greg Abbott. As Mr. Abbott began speaking on Monday at a lectern emblazoned with the words “Securing the Border,” about 200 soldiers from the National Guard hustled onto the planes.",2023-05-12T19:48:40+0000,article,National,U.S.,News,[]
1662,Lori Vallow Daybell was convicted in Idaho of murder in the deaths of two of her children and of conspiring to murder her husband’s previous wife. Prosecutors said she was driven by her extreme religious beliefs.,2023-05-12T19:54:53+0000,article,Express,U.S.,News,"['MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'DECISIONS AND VERDICTS', 'CHILDREN AND CHILDHOOD', 'JURY SYSTEM', 'DAYBELL, CHAD', 'RYAN, TYLEE', 'VALLOW, JOSHUA', 'VALLOW, LORI', 'BOISE (IDAHO)']"
1663,It is the first nonhormonal treatment for the menopause symptom.,2023-05-12T20:09:59+0000,article,Science,Health,News,"['YOUR-FEED-SCIENCE', 'MENOPAUSE', 'WOMEN AND GIRLS', 'DRUGS (PHARMACEUTICALS)', 'FOOD AND DRUG ADMINISTRATION', 'NEW YORK TIMES', 'ESTROGEN']"
1664,"Hua Hsu, author of the memoir “Stay True,” and Hernan Diaz, author of the novel “Trust,” discuss their books and their reactions to winning the Pulitzer Prize.",2023-05-12T20:24:07+0000,article,BookReview,Books,News,['BOOKS AND LITERATURE']
1665,Shane McClanahan of the Tampa Bay Rays started last season’s All-Star Game and is 7-0. His mastery of four elite pitches can make things seem “impossible.”,2023-05-12T20:30:07+0000,article,Sports,Sports,News,"['BASEBALL', 'TAMPA BAY RAYS', 'MCCLANAHAN, SHANE (1997- )', 'UNIVERSITY OF SOUTH FLORIDA']"
1666,Migrants seeking asylum in the United States crossed the Rio Grande and camped out along the border.,2023-05-12T20:34:06+0000,multimedia,,U.S.,Video,"['ILLEGAL IMMIGRATION', 'ASYLUM, RIGHT OF', 'MEXICO', 'UNITED STATES']"
1667,"Prosecutors have asked Nicholas Sacco, a New Jersey senator and mayor, for correspondence related to a stalled bill and records linked to a halal enterprise.",2023-05-12T20:41:47+0000,article,Metro,New York,News,"['NEW JERSEY', 'MENENDEZ, ROBERT', 'SACCO, NICHOLAS J', 'LOWELL, ABBE D', 'TRUMP, DONALD J', 'IS EG HALAL', 'FEDERAL ELECTION COMMISSION', 'DEMOCRATIC PARTY']"
1668,U.S.-based manufacturers of solar products say rules issued by the Biden administration on Friday will “cement China’s dominance” over the solar industry.,2023-05-12T21:05:05+0000,article,Washington,U.S.,News,"['SOLAR ENERGY', 'TAX CREDITS, DEDUCTIONS AND EXEMPTIONS', 'BIDEN, JOSEPH R JR', 'UNITED STATES POLITICS AND GOVERNMENT', 'INFLATION REDUCTION ACT OF 2022', 'FACTORIES AND MANUFACTURING', 'SUPPLY CHAIN', 'CHINA', 'INTERNATIONAL TRADE AND WORLD MARKET', 'GLOBAL WARMING', 'FOREIGN INVESTMENTS']"
1669,"The Louisiana congressman, who acts as a consigliere to Speaker Kevin McCarthy, says four areas of potential compromise have emerged.",2023-05-12T21:06:13+0000,article,Washington,U.S.,News,"['NATIONAL DEBT (US)', 'FEDERAL BUDGET (US)', 'GRAVES, GARRET', 'MCCARTHY, KEVIN (1965- )', 'REPUBLICAN PARTY', 'HOUSE OF REPRESENTATIVES', 'BIDEN, JOSEPH R JR', 'UNITED STATES POLITICS AND GOVERNMENT']"
1670,The embattled N.F.L. owner had reached a $6 billion deal in April with a group led by Harris but continued to seek higher bids. Other league owners are expected to review the sale at the end of this month.,2023-05-12T21:09:18+0000,article,Sports,Sports,News,"['FOOTBALL', 'MERGERS, ACQUISITIONS AND DIVESTITURES', 'SEXUAL HARASSMENT', 'DISCRIMINATION', 'ETHICS AND OFFICIAL MISCONDUCT', 'WASHINGTON COMMANDERS', 'PHILADELPHIA 76ERS', 'HARRIS, JOSHUA (1965- )', 'SNYDER, DANIEL M']"
1671,"Russia’s pro-war bloggers were quick to claim that Ukraine’s long-anticipated counteroffensive had begun, but Ukrainian officials downplayed the advances.",2023-05-12T21:11:49+0000,article,Foreign,World,News,"['DEFENSE AND MILITARY FORCES', 'RUSSIAN INVASION OF UKRAINE (2022)', 'INTERNATIONAL RELATIONS', 'WAGNER GROUP', 'PRIGOZHIN, YEVGENY V', 'ZELENSKY, VOLODYMYR', 'UKRAINE', 'RUSSIA']"
1672,"When rumors started swirling that the pop star was writing a book, Swifties were ready for it. But their hunt for Easter eggs led them to a different global phenomenon: BTS.",2023-05-12T21:39:04+0000,article,Express,U.S.,News,"['SWIFT, TAYLOR', 'POP AND ROCK MUSIC', 'BOOKS AND LITERATURE', 'BOOK TRADE AND PUBLISHING', 'SOCIAL MEDIA', 'MUSIC', 'FANS (PERSONS)', 'BIG HIT ENTERTAINMENT CO LTD', 'FLATIRON BOOKS', 'BTS (MUSIC GROUP)', 'KANG, MYEONGSEOK (JOURNALIST)']"
1673,"Through his decades with the New York Philharmonic and his busy touring schedule, he helped make an unfamiliar instrument much less so.",2023-05-12T21:41:51+0000,article,Obits,Arts,Obituary (Obit),"['STACY, THOMAS', 'DEATHS (OBITUARIES)', 'CLASSICAL MUSIC', 'NEW YORK PHILHARMONIC']"
1674,"Also, an election to watch in Turkey. Here’s the latest at the end of Friday.",2023-05-12T21:55:06+0000,article,NYTNow,Briefing,News,[]
1675,Pandemic-era migration restrictions were lifted without a fresh spike in border crossings. Thousands of migrants now find themselves in a holding pattern.,2023-05-12T22:08:10+0000,article,National,U.S.,News,"['IMMIGRATION AND EMIGRATION', 'ILLEGAL IMMIGRATION', 'ASYLUM, RIGHT OF', 'IMMIGRATION DETENTION', 'BORDER PATROL (US)', 'EL PASO (TEX)', 'MCALLEN (TEX)', 'TIJUANA (MEXICO)', 'MEXICO', 'VENEZUELA', 'CENTRAL AMERICA', 'TEXAS', 'BORDER BARRIERS']"
1676,Elon Musk’s seemingly erratic behavior is rational if one looks at the true source of his wealth.,2023-05-12T22:14:00+0000,article,OpEd,Opinion,Op-Ed,"['MUSK, ELON', 'SOCIAL MEDIA', 'NEWS AND NEWS MEDIA', 'ELECTRIC AND HYBRID VEHICLES', 'COMPUTERS AND THE INTERNET', 'STOCKS AND BONDS', 'FREEDOM OF THE PRESS', 'ADVERTISING AND MARKETING', 'TWITTER', 'TESLA MOTORS INC']"
1677,"Despite the relative calm, the Biden administration faces court challenges that they say may undermine efforts to deal with record levels of border crossings.",2023-05-12T22:18:45+0000,article,Washington,U.S.,News,"['ILLEGAL IMMIGRATION', 'IMMIGRATION DETENTION', 'ASYLUM, RIGHT OF', 'IMMIGRATION AND EMIGRATION', 'SUITS AND LITIGATION (CIVIL)', 'BIDEN, JOSEPH R JR', 'UNITED STATES POLITICS AND GOVERNMENT', 'HUMAN RIGHTS AND HUMAN RIGHTS VIOLATIONS', 'EL PASO (TEX)', 'MCALLEN (TEX)']"
1678,"As Mayor Eric Adams began speaking at the law school’s commencement service, many of the graduates, in their caps and gowns, turned away from him in a show of protest.",2023-05-12T22:24:06+0000,article,Metro,New York,News,"['ADAMS, ERIC L', 'CITY UNIVERSITY OF NEW YORK', 'COMMENCEMENT SPEECHES', 'LAW SCHOOLS', 'MAYORS', 'NEW YORK CITY', 'DEMONSTRATIONS, PROTESTS AND RIOTS']"
1679,Friday’s victory by the United Steelworkers at a factory building electric school buses was a test for Democratic hopes that clean-energy funding from Washington could bolster organized labor.,2023-05-12T23:01:15+0000,article,Politics,U.S.,News,"['ORGANIZED LABOR', 'INFRASTRUCTURE (PUBLIC WORKS)', 'UNITED STATES POLITICS AND GOVERNMENT', 'INFLATION REDUCTION ACT OF 2022', 'INFRASTRUCTURE INVESTMENT AND JOBS ACT (2021)', 'ELECTRIC AND HYBRID VEHICLES', 'UNITED STEELWORKERS OF AMERICA', 'AMERICAN FEDERATION OF LABOR-CONGRESS OF INDUSTRIAL ORGANIZATIONS']"
1680,Several notable Republicans are moving closer to entering the presidential race. Here's a look at who could be next.,2023-05-12T23:05:01+0000,multimedia,U.S.,U.S.,Interactive Feature,"['PRESIDENTIAL ELECTION OF 2024', 'REPUBLICAN PARTY', 'PRIMARIES AND CAUCUSES', 'DESANTIS, RON', 'SCOTT, TIMOTHY EUGENE', 'CHRISTIE, CHRISTOPHER J', 'PENCE, MIKE', 'UNITED STATES POLITICS AND GOVERNMENT']"
1681,"Veozah, a nonhormonal drug, is effective against a signature symptom of menopause.",2023-05-12T23:07:14+0000,article,Well,Well,News,"['MENOPAUSE', 'WOMEN AND GIRLS', 'DRUGS (PHARMACEUTICALS)', 'CLINICAL TRIALS', 'BRAIN', 'ESTROGEN', 'AGE, CHRONOLOGICAL']"
1682,"James Ray III, 60, was found guilty of killing Angela Bledsoe in the home they shared in Montclair, N.J.",2023-05-13T00:01:43+0000,article,Metro,New York,News,"['RAY, JAMES R III', 'BLEDSOE, ANGELA (D 2018)', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'MONTCLAIR (NJ)', 'DECISIONS AND VERDICTS', 'DOMESTIC VIOLENCE']"
1683,"Colette Robert’s play takes aim at antiquated rites of passage, and how they can promote classism, colorism and retrograde gender politics.",2023-05-13T00:31:10+0000,article,Culture,Theater,Review,"['THE COTILLION (PLAY)', 'ROBERT, COLETTE', 'THEATER', 'THEATER (OFF BROADWAY)', 'ART/NEW YORK THEATERS (MANHATTAN, NY)']"
1684,"The last king of Hawaii said, “Hula is the language of the heart, therefore the heartbeat of the Hawaiian people.”",2023-05-13T01:02:34+0000,article,Styles,Style,News,"['DATING AND RELATIONSHIPS', 'HAWAII']"
