,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
2246,An enchanting work by Italy’s foremost living children’s author is finally available in English.,2023-11-17T10:00:17+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', 'CHILDREN AND CHILDHOOD', 'GENRE-BOOKS-CHILDRENS', 'PIUMINI, ROBERTO', 'JANECZKO, LEAH']"
2247,A change taking place right now has the potential to do more good within U.S. prisons than any policy in a generation.,2023-11-17T10:00:17+0000,article,OpEd,Opinion,Op-Ed,"['PRISONS AND PRISONERS', 'COLLEGES AND UNIVERSITIES', 'PELL GRANTS', 'CRIMINAL JUSTICE', 'BARD PRISON INITIATIVE', 'UNITED STATES']"
2248,"Chuwit Kamolvisit has enthralled Thailand for decades with revelations of police and political corruption. But his own compromised past, including time as a “super pimp,” clouds his legacy.",2023-11-17T10:00:47+0000,article,Foreign,World,News,"['KAMOLVISIT, CHUWIT', 'CONTENT TYPE: PERSONAL PROFILE', 'THAILAND', 'CORRUPTION (INSTITUTIONAL)', 'WHISTLE-BLOWERS', 'POLICE BRUTALITY, MISCONDUCT AND SHOOTINGS', 'POLITICS AND GOVERNMENT', 'PROSTITUTION', 'BANGKOK (THAILAND)']"
2249,"The South Korean ceramist Hun-Chung Lee taught himself design and construction, creating a collection of small buildings as impressive as his artwork.",2023-11-17T10:00:51+0000,multimedia,Real Estate,Real Estate,Slideshow,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'ARCHITECTURE', 'CERAMICS AND POTTERY', 'ART', 'INTERIOR DESIGN AND FURNISHINGS', 'RESTORATION AND RENOVATION', 'HOME REPAIRS AND IMPROVEMENTS', 'SOUTH KOREA']"
2250,"In a season of high spirits and spirited spending, experts say focusing on sentiment over receipts is more likely to bring holiday cheer.",2023-11-17T10:00:54+0000,article,Projects and Initiatives,Style,News,"['GIFTS', 'DATING AND RELATIONSHIPS', 'BOOKS AND LITERATURE', 'HOLIDAYS AND SPECIAL OCCASIONS', 'GAMES', 'CHRISTMAS', 'HANUKKAH', 'WORDLE (PUZZLE)', 'GRANDPARENTS']"
2251,"The South Korean ceramist Hun-Chung Lee taught himself design and construction, creating a collection of small buildings as impressive as his artwork.",2023-11-17T10:00:54+0000,article,RealEstate,Real Estate,News,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'INTERIOR DESIGN AND FURNISHINGS', 'ARCHITECTURE', 'ART', 'CERAMICS AND POTTERY', 'SCULPTURE', 'CONTENT TYPE: PERSONAL PROFILE', 'SOUTH KOREA', 'HUN-CHUNG LEE (1967- )']"
2252,Weekend nuptials are stretching out well into the workweek as guests with hybrid schedules pack their laptops and stick around for a few extra days.,2023-11-17T10:01:37+0000,article,Travel,Travel,News,"['WEDDINGS AND ENGAGEMENTS', 'TELECOMMUTING', 'TRAVEL AND VACATIONS', 'UNITED STATES']"
2253,A recent ruling has the potential to transform the way Americans buy and sell homes — and many real estate agents are feeling a sense of foreboding.,2023-11-17T10:01:47+0000,article,RealEstate,Real Estate,News,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'REAL ESTATE BROKERS', 'PRICES (FARES, FEES AND RATES)', 'INCOME', 'ANTITRUST LAWS AND COMPETITION ISSUES', 'SUITS AND LITIGATION (CIVIL)', 'NATIONAL ASSN OF REALTORS', 'UNITED STATES']"
2254,The stylish new Johns Hopkins University Bloomberg Center took over a former museum in Washington. It’s got potential to become a community hub.,2023-11-17T10:01:47+0000,article,Culture,Arts,News,"['URBAN AREAS', 'REAL ESTATE (COMMERCIAL)', 'BUILDINGS (STRUCTURES)', 'COLLEGES AND UNIVERSITIES', 'ARCHITECTURE', 'WASHINGTON (DC)', 'BLOOMBERG, MICHAEL R', 'JOHNS HOPKINS UNIVERSITY', 'NEWSEUM', 'MUSEUMS', 'ENNEAD ARCHITECTS']"
2255,A new art book collects the painter’s printmaking oeuvre over almost half a century.,2023-11-17T10:01:48+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', 'ART', 'MARSHALL, KERRY JAMES', 'WHITE, CHARLES (1918-79)', 'KERRY JAMES MARSHALL: THE COMPLETE PRINTS: 1976-2022 (BOOK)', 'TALLMAN, SUSAN']"
2256,Military aid to Israel without accountability has endangered both Israelis and Palestinians.,2023-11-17T10:01:50+0000,article,OpEd,Opinion,Op-Ed,"['ISRAEL-GAZA WAR (2023- )', 'ISRAEL', 'DEFENSE AND MILITARY FORCES', 'PALESTINIANS', 'CIVILIAN CASUALTIES', 'POLITICS AND GOVERNMENT', 'HUMAN RIGHTS AND HUMAN RIGHTS VIOLATIONS', 'ISRAELI SETTLEMENTS', 'PEACE PROCESS', 'PALESTINIAN AUTHORITY', 'INTERNATIONAL RELATIONS', 'UNITED STATES POLITICS AND GOVERNMENT', 'UNITED STATES INTERNATIONAL RELATIONS', 'ARMS TRADE', 'FOREIGN AID']"
2257,The civil rights leader and organizer of the March on Washington is the focus of a new biopic. Here’s how it stacks up against archival images.,2023-11-17T10:01:52+0000,article,Arts&Leisure,Movies,News,"['CIVIL RIGHTS MOVEMENT (1954-68)', 'HOMOSEXUALITY AND BISEXUALITY', 'MOVIES', 'HEDGEMAN, ANNA ARNOLD (1899-1990)', 'RANDOLPH, A PHILIP', 'RUSTIN, BAYARD', 'WOLFE, GEORGE C', 'RUSTIN (MOVIE)']"
2258,"Do you think a fan can be impartial? On the other hand, would someone who isn’t a fan have the expertise to do the job well?",2023-11-17T10:02:07+0000,article,Learning,The Learning Network,News,[]
2259,"The site defined an era of feminism for millions of readers. According to its editors and writers, it was also an exhilarating place to work.",2023-11-17T10:02:09+0000,article,Styles,Style,News,"['BLOGS AND BLOGGING (INTERNET)', 'NEWS AND NEWS MEDIA', 'WOMEN AND GIRLS', ""WOMEN'S RIGHTS"", 'WRITING AND WRITERS', 'SHUTDOWNS (INSTITUTIONAL)', 'JEZEBEL (BLOG)', 'GAWKER MEDIA', 'HOLMES, ANNA', 'DENTON, NICK', 'SPANFELLER, JIM', 'TOLENTINO, JIA', 'BASSETT, LAURA (MEDIA EXECUTIVE)']"
2260,A report by the House Ethics Committee detailed some of the ways the Long Island congressman spent donors’ money.,2023-11-17T10:02:15+0000,article,Metro,New York,briefing,"['NEW YORK CITY', 'INTERNAL-STORYLINE-NO', 'UNITED STATES POLITICS AND GOVERNMENT', 'ETHICS AND OFFICIAL MISCONDUCT', 'LIBRARIES AND LIBRARIANS', 'CAMPAIGN FINANCE', 'COSMETICS AND TOILETRIES', 'LOCAL GOVERNMENT', 'BROOKLYN PUBLIC LIBRARY', 'NEW YORK PUBLIC LIBRARY', 'QUEENS BOROUGH PUBLIC LIBRARY', 'REPUBLICAN PARTY', 'SEPHORA', 'ADAMS, ERIC L', 'GREGORIAN, VARTAN', 'SANTOS, GEORGE (1988- )', 'LONG ISLAND (NY)']"
2261,"Roland W. Betts and his wife, Lois Betts, are asking $9.5 million for their home on West 102nd Street, where Eleanor Roosevelt’s father once lived.",2023-11-17T10:02:32+0000,article,RealEstate,Real Estate,News,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'ARCHITECTURE', 'HISTORIC BUILDINGS AND SITES', 'UPPER WEST SIDE (MANHATTAN, NY)', 'BETTS, ROLAND W']"
2262,"The final season of the royal drama series opens in 1997, just weeks before Princess Diana’s death. Here’s how The Times covered the fatal car accident and its aftermath.",2023-11-17T10:02:39+0000,article,Culture,Arts,News,"['TELEVISION', 'THE CROWN (TV PROGRAM)', 'ROYAL FAMILIES', 'CHARLES, PRINCE OF WALES', 'DIANA, PRINCESS OF WALES', 'FAYED, EMAD AL-', 'FAYED, MOHAMED AL-', 'GREAT BRITAIN']"
2263,"Young women are more feminist than ever, as are big brands and Hollywood franchises. But what happened to the online community blogs and zines once offered?",2023-11-17T10:02:44+0000,article,SundayBusiness,Business Day,News,"[""WOMEN'S RIGHTS"", 'GENERATION Z', 'YOUTH', 'NEWS AND NEWS MEDIA', 'BLOGS AND BLOGGING (INTERNET)', 'MAGAZINES', 'WRITING AND WRITERS', 'SOCIAL MEDIA', 'JEZEBEL (BLOG)', 'ROOKIE (MAGAZINE)', 'FEMINISTING (BLOG)', 'BINCHTOPIA (RADIO PROGRAM)', 'HAVA, JULIA', 'MCLAMB, ELIZA', 'UNITED STATES']"
2264,"In new collections by Yiyun Li, Claire Keegan, Alexandra Chang and Lore Segal, interpersonal bonds are created and destroyed.",2023-11-17T10:02:46+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', 'SO LATE IN THE DAY: STORIES OF WOMEN AND MEN (BOOK)', 'KEEGAN, CLAIRE', 'TOMB SWEEPING: STORIES (BOOK)', 'CHANG, ALEXANDRA (1988- )', ""LADIES' LUNCH: AND OTHER STORIES (BOOK)"", 'SEGAL, LORE', ""WEDNESDAY'S CHILD: STORIES (BOOK)"", 'LI, YIYUN']"
2265,"Urgent care centers are on every corner: “You’re never more than three minutes away from pizza, a deli or a doctor willing to help.”",2023-11-17T10:02:50+0000,article,SundayBusiness,Business Day,News,"['EMERGENCY MEDICAL TREATMENT', 'HEALTH INSURANCE AND MANAGED CARE', 'URGENT CARE ASSN OF AMERICA', 'CITY PRACTICE GROUP OF NEW YORK (CITYMD)', 'DOCTORS', 'NEW YORK CITY']"
2266,"In Professor Lozada’s classroom, an argument over kids today and their formative political experiences.",2023-11-17T10:02:52+0000,article,OpEd,Opinion,Op-Ed,"['GENERATION Z', 'MILLENNIAL GENERATION', 'YOUTH', 'VOTING AND VOTERS', 'POLLS AND PUBLIC OPINION', 'POLITICS AND GOVERNMENT', 'UNITED STATES POLITICS AND GOVERNMENT', 'AUDIO-NEUTRAL-INFORMATIVE']"
2267,The attention that the budget process brings can breed dysfunction.,2023-11-17T10:03:03+0000,article,OpEd,Opinion,Op-Ed,"['UNITED STATES POLITICS AND GOVERNMENT', 'FEDERAL BUDGET (US)', 'SHUTDOWNS (INSTITUTIONAL)', 'HOUSE OF REPRESENTATIVES', 'REPUBLICAN PARTY', 'JOHNSON, MIKE (1972- )']"
2268,"In some ways Whitney and Asher are a team, though in others they are distant from one another.",2023-11-17T10:03:06+0000,article,Culture,Arts,News,"['TELEVISION', 'THE CURSE (TV PROGRAM)']"
2269,A tender conversation with Rabbi Sharon Brous about Jewishness and the Jewish state.,2023-11-17T10:03:06+0000,article,OpEd,Opinion,Op-Ed,"['AUDIO-NEUTRAL-INFORMATIVE', 'JEWS AND JUDAISM', 'ANTI-SEMITISM', 'POLITICS AND GOVERNMENT', 'ISRAEL-GAZA WAR (2023- )', 'RABBIS', 'BROUS, SHARON', 'ISRAEL']"
2270,"With about 30 million travelers expected to jam U.S. airports this year and storms in the forecast, you may want to take an extra helping of patience, too.",2023-11-17T10:03:12+0000,article,Travel,Travel,News,"['THANKSGIVING DAY', 'TRAVEL AND VACATIONS', 'AIRLINES AND AIRPLANES', 'RAILROADS', 'ROADS AND TRAFFIC', 'UNITED STATES']"
2271,A clash over the future of the Squad threatens the progressive coalition.,2023-11-17T10:03:12+0000,article,OpEd,Opinion,Op-Ed,"['BOWMAN, JAMAAL', 'DEMOCRATIC PARTY', 'HOUSE OF REPRESENTATIVES', 'PRIMARIES AND CAUCUSES', 'JEWS AND JUDAISM', 'WESTCHESTER COUNTY (NY)', 'NEW YORK STATE', 'ISRAEL-GAZA WAR (2023- )', 'ISRAEL', 'ANTI-SEMITISM', 'PALESTINIANS', 'GAZA STRIP', 'UNITED STATES POLITICS AND GOVERNMENT']"
2272,The halting revitalization of one “urban village” in Shenzhen shows the challenges of fixing a national property crisis after years of overborrowing.,2023-11-17T10:03:12+0000,article,Business,Business Day,News,"['URBAN AREAS', 'LOCAL GOVERNMENT', 'REAL ESTATE AND HOUSING (RESIDENTIAL)', 'AREA PLANNING AND RENEWAL', 'CHINA EVERGRANDE GROUP', 'COMMUNIST PARTY OF CHINA', 'CHINA', 'SHENZHEN (CHINA)']"
2273,"Schools reopened after the pandemic, but student attendance has not bounced back.",2023-11-17T10:03:13+0000,article,National,U.S.,News,"['EDUCATION (K-12)', 'ABSENTEEISM AND TRUANCY', 'POVERTY', 'STATES (US)', 'UNITED STATES', 'CORONAVIRUS (2019-NCOV)']"
2274,"The companies changing our phones, our media and our meat.",2023-11-17T10:03:21+0000,article,Podcasts,Podcasts,News,"['SCIENCE AND TECHNOLOGY', 'ARTIFICIAL INTELLIGENCE', 'YOUTUBE.COM', 'BENIOFF, MARC', 'GENETIC ENGINEERING', 'GENETICALLY MODIFIED FOOD (GMOS)', 'CRISPR (DNA)']"
2275,"Selections from the Weekend section, including a review of the Netflix biopic on the civil right activist Bayard Rustin.",2023-11-17T10:03:21+0000,multimedia,Arts,Arts,Interactive Feature,"['FENNELL, EMERALD', 'KEOGHAN, BARRY', 'ELORDI, JACOB', 'DOMINGO, COLMAN', 'MOVIES', 'METROPOLITAN MUSEUM OF ART', 'ART', 'THEATER', 'BROADWAY (MANHATTAN, NY)', 'ST JAMES THEATER', 'PASEK, BENJ', 'PAUL, JUSTIN']"
2276,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,2023-11-17T10:03:22+0000,multimedia,Briefing,Briefing,Interactive Feature,['CONTENT TYPE: QUIZ']
2277,"Setting boundaries can defuse tension, experts say. Here’s how they do it.",2023-11-17T10:03:23+0000,article,Well,Well,News,"['INTERNAL-SUB-ONLY-NL', 'THANKSGIVING DAY', 'CONTENT TYPE: SERVICE', 'ANXIETY AND STRESS']"
2278,"Including titles by Haruki Murakami, Dipo Faloyin, Beverly Gage and more. ",2023-11-17T10:03:23+0000,multimedia,Books,Books,Interactive Feature,"['BOOKS AND LITERATURE', 'COLONIZATION', 'WRITING AND WRITERS', 'FEDERAL BUREAU OF INVESTIGATION', 'GARCIA MARQUEZ, GABRIEL', 'AFRICA', 'LAGOS (NIGERIA)', 'AFRICAN CUP OF NATIONS (SOCCER)', 'CANCER', 'PULITZER PRIZES']"
2279,"With baseball owners approving the Athletics’ move to Las Vegas, some see the departure as the death of the working-class sports fan.",2023-11-17T10:03:26+0000,article,National,U.S.,News,"['BASEBALL', 'OAKLAND ATHLETICS', 'OAKLAND (CALIF)', 'FANS (PERSONS)', 'MAJOR LEAGUE BASEBALL', 'STADIUMS AND ARENAS', 'LAS VEGAS (NEV)', 'RELOCATION OF BUSINESS']"
2280,Antidemocratic attitudes run deep within the Republican Party.,2023-11-17T10:03:28+0000,article,OpEd,Opinion,Op-Ed,"['REPUBLICAN PARTY', 'DEMOCRACY (THEORY AND PHILOSOPHY)', 'PRESIDENTIAL ELECTION OF 2024', 'STATE LEGISLATURES', 'VOTING RIGHTS, REGISTRATION AND REQUIREMENTS', 'LAW AND LEGISLATION', 'ABORTION', 'REDISTRICTING AND REAPPORTIONMENT', 'CONSTITUTIONS', 'POLLS AND PUBLIC OPINION', 'STATES (US)', 'FLORIDA', 'NORTH CAROLINA', 'OHIO', 'WISCONSIN']"
2281,"Plus, George Santos won’t seek re-election and Sean Combs is accused of rape in a lawsuit.",2023-11-17T10:53:42+0000,article,Podcasts,Podcasts,News,"['AUDIO-NEUTRAL-INFORMATIVE', 'ISRAEL-GAZA WAR (2023- )', 'SEX CRIMES', 'SUITS AND LITIGATION (CIVIL)', 'WAR CRIMES, GENOCIDE AND CRIMES AGAINST HUMANITY', 'TERRORISM', 'DEFENSE AND MILITARY FORCES', 'PALESTINIANS', 'CRIME AND CRIMINALS', 'ELECTIONS', 'HAMAS', 'GAZA STRIP', 'ISRAEL', 'COMBS, SEAN', 'SANTOS, GEORGE (1988- )']"
2282,"Bad Bunny, bluegrass and more.",2023-11-17T11:00:03+0000,article,Podcasts,Podcasts,News,"['CULTURE (ARTS)', 'POP AND ROCK MUSIC', 'BAD BUNNY (SINGER)', 'MINOGUE, KYLIE', 'GRAMMY AWARDS']"
2283,"President Biden and Xi Jinping, China’s top leader, met at a moment of tension between their two countries. Here’s how it went.",2023-11-17T11:00:05+0000,article,Podcasts,Podcasts,News,"['AUDIO-NEUTRAL-INFORMATIVE', 'UNITED STATES POLITICS AND GOVERNMENT', 'UNITED STATES INTERNATIONAL RELATIONS', 'POLITICS AND GOVERNMENT', 'BIDEN, JOSEPH R JR', 'XI JINPING', 'SAN FRANCISCO (CALIF)', 'CHINA', 'UNITED STATES']"
2284,"In the show, Mohamed al-Fayed sends the photographer Mario Brenna to capture shots of Diana and al-Fayed’s son, Dodi, on vacation. The portrayal is inaccurate, Brenna says.",2023-11-17T11:07:24+0000,article,Culture,Arts,News,"['ROYAL FAMILIES', 'PHOTOGRAPHY', 'DIANA, PRINCESS OF WALES', 'FAYED, EMAD AL-', 'FAYED, MOHAMED AL-', 'THE CROWN (TV PROGRAM)']"
2285,Figuring out how to make the sport safer remains an urgent matter of public health.,2023-11-17T11:43:31+0000,article,NYTNow,Briefing,briefing,"['CHRONIC TRAUMATIC ENCEPHALOPATHY', 'FOOTBALL', 'INTERSCHOLASTIC ATHLETICS', 'SUICIDES AND SUICIDE ATTEMPTS', 'BOSTON UNIVERSITY', 'YOUTH', 'INTERNAL-STORYLINE-NO']"
2286,"With the prequel, “The Ballad of Songbirds & Snakes,” now in theaters, here are answers to questions you may have about the franchise.",2023-11-17T12:00:11+0000,article,Culture,Movies,News,"['MOVIES', 'THE HUNGER GAMES: THE BALLAD OF SONGBIRDS & SNAKES (MOVIE)', 'THE HUNGER GAMES (MOVIE)', 'LAWRENCE, FRANCIS (1971- )', 'COLLINS, SUZANNE (1962- )', 'BLYTH, TOM', 'ZEGLER, RACHEL (2001- )']"
2287,"On its 20th anniversary, organizers look back on a tradition that has frequently coincided with painful news events.",2023-11-17T12:00:20+0000,article,Culture,Arts,News,"['ARAB-AMERICANS', 'COMEDY AND HUMOR', 'OBEIDALLAH, DEAN', 'ZAYID, MAYSOON', 'NEW YORK CITY']"
2288,"Ever since he was a boy, the director has wanted to make a gory movie about the holiday. “Thanksgiving” is adapted from his 2007 faux trailer.",2023-11-17T12:00:21+0000,article,Culture,Movies,News,"['MOVIES', 'ROTH, ELI (1972- )', 'THANKSGIVING (MOVIE)', 'THANKSGIVING DAY']"
2289,"A court sentenced Aleksandra Y. Skochilenko to seven years in a penal colony, in one of the most prominent cases of Russia’s crackdown on wartime dissent.",2023-11-17T12:07:00+0000,article,Foreign,World,News,"['DECISIONS AND VERDICTS', 'RUSSIAN INVASION OF UKRAINE (2022)', 'RUSSIA']"
2290,"A prolific illustrator, he was most closely associated with the image that made the “Jaws” paperback a runaway best seller, and the blockbuster film it inspired an enduring classic.",2023-11-17T12:07:10+0000,article,Express,Arts,Obituary (Obit),"['KASTEL, ROGER (1931-2023)', 'POSTERS', 'MOVIES', 'JAWS (MOVIE)', 'ART', 'JAWS (BOOK)', 'DEATHS (OBITUARIES)']"
2291,"An endorsement from the comedian John Oliver led to a spike in votes for the eventual winner, the pūteketeke.",2023-11-17T12:24:12+0000,article,Foreign,World,News,"['NEW ZEALAND', 'BIRDS']"
2292,"As the country prepares for a possible volcanic eruption, it’s working to protect a power plant that serves 30,000 people.",2023-11-17T12:26:47+0000,article,Express,World,News,"['ICELAND', 'VOLCANOES', 'EARTHQUAKES', 'EVACUATIONS AND EVACUEES', 'GRINDAVIK (ICELAND)', 'REYKJAVIK (ICELAND)']"
2293,"It freezes nicely, so serve it on Thanksgiving or keep it on hand as a last-minute rescue breakfast in the days following the feast.",2023-11-17T13:00:03+0000,article,Dining,Food,Letter,"['COOKING AND COOKBOOKS', 'CONTENT TYPE: SERVICE']"
2294,"Companies, celebrities and influencers have taken TikTok and X  — and Elon Musk himself — to task for the rise of hate speech on their platforms since the Oct. 7 Hamas attacks on Israel.",2023-11-17T13:06:41+0000,article,Business,Business Day,News,"['INTERNAL-STORYLINE-NO', 'SOCIAL MEDIA', 'ANTI-SEMITISM', 'COMPUTERS AND THE INTERNET', 'ISRAEL-GAZA WAR (2023- )', 'ADVERTISING AND MARKETING', 'HATE SPEECH', 'ANTI-DEFAMATION LEAGUE', 'HAMAS', 'INTERNATIONAL BUSINESS MACHINES CORPORATION', 'TESLA MOTORS INC', 'TWITTER', 'TIKTOK (BYTEDANCE)', 'BIN LADEN, OSAMA', 'COHEN, SACHA BARON', 'FRANK, ANNE', 'HITLER, ADOLF', 'MESSING, DEBRA', 'MUSK, ELON', 'YACCARINO, LINDA']"
2295,The penalty adds to the problems of a team operating under a mountain of debt. It vowed to appeal.,2023-11-17T13:08:32+0000,article,Foreign,World,News,"['SOCCER', 'EVERTON (SOCCER TEAM)', 'FINANCES', 'FINES (PENALTIES)', 'ENGLISH PREMIER LEAGUE', '777 PARTNERS', 'CREDIT AND DEBT']"
2296,"Since the pandemic, they seem to be everywhere. And with inflation, the gratuity on a pricier meal feels like a big outlay.",2023-11-17T14:00:06+0000,article,Business,Your Money,News,"['TIPS AND TIPPING', 'PERSONAL FINANCES', 'RESTAURANTS', 'CUSTOMS, ETIQUETTE AND MANNERS', 'CONTENT TYPE: SERVICE']"
2297,"The state of the economy will affect voting next November, and the Federal Reserve may find itself in a delicate position, our columnist says.",2023-11-17T14:00:11+0000,article,SundayBusiness,Business Day,News,"['PRESIDENTIAL ELECTION OF 2024', 'FEDERAL RESERVE SYSTEM', 'INFLATION (ECONOMICS)', 'UNITED STATES ECONOMY', 'UNITED STATES POLITICS AND GOVERNMENT', 'INTEREST RATES', 'POWELL, JEROME H', 'FAIR, RAY C', 'VOLCKER, PAUL A']"
2298,"A show about the televangelist, with songs by Elton John and Jake Shears, had a run in London last year and plans to open in New York next season.",2023-11-17T14:00:13+0000,article,Culture,Theater,News,"['THEATER', 'THEATER (BROADWAY)', 'ALMEIDA THEATER (LONDON, ENGLAND)', 'MESSNER, TAMMY FAYE', 'TAMMY FAYE (PLAY)']"
2299,"The “S.N.L.” troupe, known for digital shorts, makes its feature debut with this goofy, episodic adventure farce.",2023-11-17T14:00:16+0000,article,Culture,Movies,Review,"['MOVIES', ""PLEASE DON'T DESTROY (COMEDY TROUPE)"", ""PLEASE DON'T DESTROY: THE TREASURE OF FOGGY MOUNTAIN (MOVIE)"", 'BRIGANTI, PAUL']"
2300,"Readers recommend their favorite museums and art destinations, including several hidden gems.",2023-11-17T14:00:16+0000,article,National,U.S.,briefing,['CALIFORNIA']
2301,"The term, which is roughly synonymous with ""soft landing,"" is meant to imply that getting price increases down without a big pop in unemployment would be nearly miraculous.",2023-11-17T14:03:08+0000,multimedia,Business Day,Business Day,Interactive Feature,"['INFLATION (ECONOMICS)', 'RECESSION AND DEPRESSION', 'BANKING AND FINANCIAL INSTITUTIONS', 'UNITED STATES ECONOMY', 'FEDERAL RESERVE SYSTEM']"
2302,The focus of her art is on realities that Black dancers face in the world of ballet. First she sculpted real dancers; then she brought in a familiar face to help bring them to life.,2023-11-17T14:16:19+0000,article,Culture,Arts,News,"['DANCING', 'SCULPTURE', 'PERFORMA', 'SALON 94 (MANHATTAN, NY, GALLERY)', 'REVELATIONS (DANCE)']"
2303,"“Going Infinite” may have missed the big takeaway, but it offers at least one undeniable pleasure: deep access.",2023-11-17T14:24:39+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', 'AUDIOBOOKS', 'VIRTUAL CURRENCY', 'HK FTX TRADING LTD (FUTURES EXCHANGE)', 'BANKMAN-FRIED, SAM', 'LEWIS, MICHAEL', 'GOING INFINITE: THE RISE AND FALL OF A NEW TYCOON (BOOK)']"
2304,Fireballs that come from the wake of comet 55P/Tempel-Tuttle may be visible while the moon is a quarter full.,2023-11-17T14:46:24+0000,article,Science,Science,News,"['METEORS AND METEORITES', 'COMETS', 'SPACE AND ASTRONOMY', 'SOLAR SYSTEM', 'CONTENT TYPE: SERVICE']"
2305,"One of Britain’s most ambitious and intellectual novelists, she won the Booker Prize with “Possession,” her 1990 tale of illicit love spanning two centuries.",2023-11-17T15:20:46+0000,article,Obits,Books,Obituary (Obit),"['BYATT, A S', 'DEATHS (OBITUARIES)', 'BOOKS AND LITERATURE', 'WRITING AND WRITERS', 'ENGLAND', 'POSSESSION (BOOK)']"
2306,Photographer Simbarashe Cha documents transitional style in the Japanese capital for The New York Times.,2023-11-17T15:30:59+0000,article,Styles,Style,Editorial,"['VIS-PHOTO', 'FASHION AND APPAREL', 'TOKYO (JAPAN)']"
2307,Lena Beseiso was visiting family with her children and grandson when the war broke out and thrust them into a fight for survival.,2023-11-17T15:37:47+0000,article,National,U.S.,News,"['ISRAEL-GAZA WAR (2023- )', 'ISRAEL', 'GAZA STRIP', 'REFUGEES AND DISPLACED PERSONS', 'PALESTINIANS', 'CIVILIAN CASUALTIES', 'DEATHS (FATALITIES)', 'HAMAS', 'STATE DEPARTMENT', 'RAFAH (GAZA STRIP)', 'SALT LAKE CITY (UTAH)', 'UNITED STATES INTERNATIONAL RELATIONS', 'CONTENT TYPE: PERSONAL PROFILE', 'INTERNAL-GREAT-READ', 'VIS-VIDEO', 'INTERNAL-SUB-ONLY', 'AUDIO-POSITIVE-HAPPY', 'AUDIO-NEUTRAL-IMMERSIVE', 'AUDIO-NEUTRAL-SUSPENSEFUL']"
2308,"A tavern, a pub and a beer hall for hunkering down with sausages and other cold-weather classics.",2023-11-17T16:00:18+0000,article,Dining,Food,News,"['NEW YORK CITY', 'RESTAURANTS', 'INTERNAL-SUB-ONLY-NL']"
2309,Readers discuss two guest essays addressing the moral issues. Also: Congressional aides’ protests; college rankings; rich in New York; fake reviews.,2023-11-17T16:04:37+0000,article,Letters,Opinion,Letter,"['ISRAEL-GAZA WAR (2023- )', 'ISRAEL', 'HAMAS', 'GAZA STRIP', 'WAR CRIMES, GENOCIDE AND CRIMES AGAINST HUMANITY', 'PALESTINIANS', 'DEMONSTRATIONS, PROTESTS AND RIOTS', 'COLLEGES AND UNIVERSITIES', 'ADMISSIONS STANDARDS', 'HIGH NET WORTH INDIVIDUALS', 'NEW YORK CITY', 'CONSUMER REVIEWS', 'FORGERY']"
2310,"The resolution from Representative Michael Guest, a Republican, sets the stage for a vote shortly after Thanksgiving.",2023-11-17T16:15:08+0000,article,Metro,New York,News,"['SANTOS, GEORGE (1988- )', 'REPUBLICAN PARTY', 'HOUSE OF REPRESENTATIVES', 'FRAUDS AND SWINDLING', 'ETHICS AND OFFICIAL MISCONDUCT', 'UNITED STATES POLITICS AND GOVERNMENT', 'NEW YORK STATE']"
2311,"The Nov. 17, 2023, episode of “The Ezra Klein Show.”",2023-11-17T16:16:33+0000,article,OpEd,Podcasts,Op-Ed,['JEWS AND JUDAISM']
2312,"It was another busy week of news, giving the late night hosts plenty of fodder, including revelations that Representative George Santos spent campaign funds on OnlyFans, Botox and other personal items. Here’s what they had to say.",2023-11-17T16:25:05+0000,multimedia,Arts,Arts,Interactive Feature,['TELEVISION']
2313,"Starring Ailyn Pérez, Daniel Catán’s heavily perfumed “Florencia en el Amazonas,” from 1996, is the company’s first work by a Latin American composer.",2023-11-17T16:32:27+0000,article,Culture,Arts,Review,"['OPERA', 'METROPOLITAN OPERA', 'FLORENCIA EN EL AMAZONAS (OPERA)', 'SPANISH LANGUAGE', 'CATAN, DANIEL', 'NEZET-SEGUIN, YANNICK', 'PEREZ , AILYN (1979- )', 'ZIMMERMAN, MARY']"
2314,"Karol G, Shakira and Natalia Lafourcade took the top prizes at the awards’ first ceremony outside the United States.",2023-11-17T16:46:23+0000,article,Culture,Arts,News,"['LATIN MUSIC', 'LATIN GRAMMY AWARDS', 'LATIN ACADEMY OF RECORDING ARTS AND SCIENCES', 'BARRERA, EDGAR (1990- )', 'BIZARRAP (1998- )', 'SHAKIRA', 'KAROL G (SINGER)', 'LAFOURCADE, NATALIA']"
2315,"This month’s picks include an intimate documentary about Latin American immigrants in Canada, a Turkish psychological thriller, a Chilean ghost story and more.",2023-11-17T16:46:36+0000,article,Culture,Movies,News,['MOVIES']
