,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
509,"In an interview, the chip maker’s chairman, Mark Liu, explained why TSMC’s top tech would stay in Taiwan, despite growing threats from China and worries from the United States.",2023-08-04T09:01:10+0000,article,Business,Technology,News,"['TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LTD', 'COMPUTER CHIPS', 'FACTORIES AND MANUFACTURING', 'COMPUTERS AND THE INTERNET', 'INTERNATIONAL TRADE AND WORLD MARKET', 'UNITED STATES INTERNATIONAL RELATIONS', 'LIU, MARK (TECHNOLOGY EXECUTIVE)', 'TAIWAN', 'CHINA', 'ARIZONA']"
510,Designers Christine and John Gachot should know how to furnish an outdoor space: Their rental has six. Here’s their step-by-step guide.,2023-08-04T09:01:12+0000,article,RealEstate,Real Estate,News,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'INTERIOR DESIGN AND FURNISHINGS', 'GARDENS AND GARDENING', 'HOME REPAIRS AND IMPROVEMENTS', 'RESTORATION AND RENOVATION', 'TABLEWARE', 'PORCHES, PATIOS AND DECKS', 'BALCONIES AND TERRACES']"
511,The former vice president and Jan. 6 witness is campaigning to persuade voters. But is he also trying to warn them?,2023-08-04T09:01:13+0000,article,Politics,U.S.,News,"['PENCE, MIKE', 'REPUBLICAN PARTY', 'PRIMARIES AND CAUCUSES', 'POLLS AND PUBLIC OPINION', 'PRESIDENTIAL ELECTION OF 2024', 'FEDERAL CRIMINAL CASE AGAINST TRUMP (2020 ELECTION CASE)', 'TRUMP, DONALD J', 'PRESIDENTIAL ELECTION OF 2020', 'STORMING OF THE US CAPITOL (JAN, 2021)', 'IOWA', 'NEW HAMPSHIRE', 'UNITED STATES POLITICS AND GOVERNMENT', 'AUDIO-NEUTRAL-INFORMATIVE']"
512,"Blocking out criticism they call “noise,” Lindsey Horan and other veterans are taking a one-on-one approach to turning around their World Cup fortunes.",2023-08-04T09:05:42+0000,article,Sports,Sports,News,"['SOCCER', ""WOMEN'S WORLD CUP (SOCCER)"", ""UNITED STATES WOMEN'S NATIONAL SOCCER TEAM"", 'HORAN, LINDSEY']"
513,How QAnon and Jan. 6 ripped the conspiracy theory world apart.,2023-08-04T09:09:50+0000,article,OpEd,Opinion,Op-Ed,"['CONSPIRACY THEORIES', 'QANON', 'STORMING OF THE US CAPITOL (JAN, 2021)', 'COMPUTERS AND THE INTERNET', 'SOCIAL MEDIA', 'FRINGE GROUPS AND MOVEMENTS', 'RIGHT-WING EXTREMISM AND ALT-RIGHT', 'RUMORS AND MISINFORMATION', 'SEPTEMBER 11 (2001)', 'OCCULT SCIENCES', 'UNIDENTIFIED FLYING OBJECTS (UFO)']"
514,The only thing harder than making a room temperature superconductor may be passing internet regulation.,2023-08-04T09:22:40+0000,article,Podcasts,Podcasts,News,"['SCIENCE AND TECHNOLOGY', 'SUPERCONDUCTORS', 'TWITTER']"
515,"Exclusively from New York Times Audio, our new app.",2023-08-04T09:45:07+0000,article,Podcasts,Podcasts,News,"['TRUMP, DONALD J', 'PRESIDENTIAL ELECTION OF 2020', 'STORMING OF THE US CAPITOL (JAN, 2021)', 'IOWA', 'PRESIDENTIAL ELECTION OF 2024', ""WOMEN'S WORLD CUP (SOCCER)""]"
516,"The military junta that ousted the president in the West African nation of Niger last week also dismissed Niger’s ambassadors to key partners: the United States, France and Nigeria.",2023-08-04T09:46:09+0000,article,Foreign,World,News,"['NIGER', 'BAZOUM, MOHAMED (1960- )', ""COUPS D'ETAT AND ATTEMPTED COUPS D'ETAT"", 'DEFENSE AND MILITARY FORCES', 'POLITICS AND GOVERNMENT', 'INTERNATIONAL RELATIONS', 'FRANCE', 'ECONOMIC COMMUNITY OF WEST AFRICAN STATES (ECOWAS)', 'UNITED STATES INTERNATIONAL RELATIONS']"
517,Inside the largest wildfires in the country’s modern history — and how climate change has affected its ability to deal with them.,2023-08-04T10:00:08+0000,article,Podcasts,Podcasts,News,"['GLOBAL WARMING', 'WILDFIRES', 'FIRES AND FIREFIGHTERS', 'CANADA']"
518,"The online influencer and his brother, Tristan Tate, must remain in the country while they await trial on charges of human trafficking, a court in Bucharest ruled.",2023-08-04T10:10:51+0000,article,Express,World,News,"['TATE, ANDREW (1986- )', 'DECISIONS AND VERDICTS', 'BUCHAREST (ROMANIA)', 'SEX CRIMES', 'HUMAN TRAFFICKING', 'TATE, TRISTAN']"
519,"A provincial leader set off an outcry by urging cities to serve as a “moat” for the capital, as diverted floodwaters sent scores of residents fleeing.",2023-08-04T10:21:34+0000,article,Foreign,World,News,"['FLOODS', 'WATER', 'LEVEES AND DAMS', 'RAIN', 'DISASTERS AND EMERGENCIES', 'CHINA DAILY', 'XI JINPING', 'CHINA', 'HEBEI PROVINCE (CHINA)', 'TIANJIN (CHINA)', 'VIS-VIDEO']"
520,"Oregon decriminalized all drugs, and overdoses have surged.",2023-08-04T10:49:47+0000,article,NYTNow,Briefing,briefing,"['INTERNAL-STORYLINE-NO', 'DRUGS (PHARMACEUTICALS)']"
521,"This month’s picks include a stereotype-defying shape-shifter, superpowered shelter pets and the newest “Guardians of the Galaxy” adventure.",2023-08-04T11:00:10+0000,article,Culture,Movies,News,"['MOVIES', 'CHILDREN AND CHILDHOOD', 'NIMONA (MOVIE)', 'MIRACULOUS: TALES OF LADYBUG & CAT NOIR (MOVIE)', 'HEROES OF THE GOLDEN MASK (MOVIE)', 'GUARDIANS OF THE GALAXY VOL 3 (MOVIE)', 'DC LEAGUE OF SUPER-PETS (MOVIE)']"
522,"The companies’ latest earnings reports provide insight into the state of consumers and businesses, including where they’re willing to spend — and cut costs.",2023-08-04T12:06:19+0000,article,Business,Business Day,News,"['INTERNAL-STORYLINE-NO', 'COMPANY REPORTS', 'E-COMMERCE', 'IPHONE', 'AMAZON.COM INC', 'APPLE INC']"
523,"Mr. Christie is the second 2024 G.O.P. hopeful to visit the war-torn nation, signaling his support for Ukraine in its effort to repel Russia.",2023-08-04T12:08:37+0000,article,Politics,U.S.,News,"['CHRISTIE, CHRISTOPHER J', 'PRESIDENTIAL ELECTION OF 2024', 'UKRAINE', 'ZELENSKY, VOLODYMYR', 'UNITED STATES INTERNATIONAL RELATIONS', 'REPUBLICAN PARTY', 'FOREIGN AID', 'POLLS AND PUBLIC OPINION', 'RUSSIA', 'RUSSIAN INVASION OF UKRAINE (2022)', 'VIS-VIDEO']"
524,This word has appeared in 306 articles on NYTimes.com in the past year. Can you use it in a sentence?,2023-08-04T12:20:34+0000,article,Learning,The Learning Network,News,[]
525,"Attracted by promises of high returns, many public pension funds have been loading up on private equity but may not fully appreciate the dangers, our columnist says.",2023-08-04T13:00:08+0000,article,SundayBusiness,Business Day,News,"['PENSIONS AND RETIREMENT PLANS', 'PRIVATE EQUITY', 'STOCKS AND BONDS', 'LABOR AND JOBS', 'STATES (US)', 'MERGERS, ACQUISITIONS AND DIVESTITURES', 'GOVERNMENT EMPLOYEES', 'PERSONAL FINANCES', 'BANKING AND FINANCIAL INSTITUTIONS', 'SOVEREIGN WEALTH FUNDS', 'CONTENT TYPE: SERVICE', 'OREGON']"
526,"A conversation with Livia Albeck-Ripka, who recently wrote about the closure of a camp in Oakland, one of the state’s largest.",2023-08-04T13:00:17+0000,article,National,U.S.,News,"['HOMELESS PERSONS', 'URBAN AREAS', 'POLITICS AND GOVERNMENT', 'CALIFORNIA', 'OAKLAND (CALIF)']"
527,"To participate, submit your response here by Aug. 11 at 9 a.m. Eastern. This week’s winners will be announced on Aug. 22.",2023-08-04T13:00:24+0000,article,Learning,The Learning Network,News,[]
528,"The seaport is one of Russia’s largest by volume and among the biggest in Europe, crucial to the export of Russian grain, oil, and other products to countries around the world.",2023-08-04T13:33:02+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'RUSSIA', 'SHIPS AND SHIPPING', 'DRONES (PILOTLESS PLANES)', 'KRASNODAR (RUSSIA)', 'BLACK SEA']"
529,India’s main opposition leader was kicked out of the legislature after a defamation case that his allies called politically motivated. He can also now run in next year’s elections.,2023-08-04T13:36:32+0000,article,Foreign,World,News,"['GANDHI, RAHUL', 'INDIA', 'DECISIONS AND VERDICTS', 'LIBEL AND SLANDER', 'POLITICS AND GOVERNMENT', 'LEGISLATURES AND PARLIAMENTS', 'INDIAN NATIONAL CONGRESS', 'SUPREME COURT OF INDIA']"
530,"The dogs, held in cages at a breeding and research facility, were bound for labs. About 4,000 were saved and, almost a year later, many are thriving with their families.",2023-08-04T13:38:48+0000,article,Express,U.S.,News,"['DOGS', 'PETS', 'ANIMAL ABUSE, RIGHTS AND WELFARE', 'ENVIGO RMS LLC', 'TESTS (MEDICAL)', 'RESEARCH', 'BREEDING OF ANIMALS', 'UNITED STATES', 'HUMANE SOCIETY OF THE UNITED STATES', 'CUMBERLAND (VA)']"
531,"“Tokyo Pop,” starring Carrie Hamilton, a daughter of the comedian, was a critical hit that had fallen into obscurity and has now been restored.",2023-08-04T13:52:16+0000,article,Culture,Movies,News,"['MOVIES', 'TOKYO POP (MOVIE)', 'BURNETT, CAROL', 'HAMILTON, CARRIE', 'KUZUI, FRAN RUBEL']"
532,"A tale of two men who were switched at birth. Plus: Why a woman bought a remote island in Maine, and how ESPN is causing Disney problems.",2023-08-04T14:06:42+0000,multimedia,Briefing,Briefing,Interactive Feature,[]
533,Video released by the Ukrainian military shows a Ukrainian drone attack on a Russian naval ship in the port of Novorossiysk.,2023-08-04T14:11:27+0000,multimedia,,World,Video,"['RUSSIAN INVASION OF UKRAINE (2022)', 'RUSSIA', 'UKRAINE', 'DRONES (PILOTLESS PLANES)', 'SHIPS AND SHIPPING', 'DEFENSE AND MILITARY FORCES', 'PORTS']"
534,"As young Catholics gathered from around the world in Portugal, their desires for the future of the church were as varied as the countries they came from.",2023-08-04T14:19:48+0000,article,Foreign,World,News,"['ROMAN CATHOLIC CHURCH', 'FRANCIS', 'LISBON (PORTUGAL)', 'PILGRIMAGES', 'YOUTH']"
535,"The popular Netflix legal thriller just released a batch of new episodes. In an interview, Ted Humphrey, one of the showrunners, discusses Season 2 and what every good lawyer show needs.",2023-08-04T14:49:05+0000,article,Culture,Arts,News,"['TELEVISION', 'WRITING AND WRITERS', 'THE LINCOLN LAWYER (TV PROGRAM)', 'HUMPHREY, TED (SCREENWRITER)', 'NETFLIX INC']"
536,A proposal from the country’s internet regulator would require app developers and device makers to adopt a “minor mode” to limit screen time and content for young people.,2023-08-04T14:54:07+0000,article,Business,Business Day,News,"['CHINA', 'SMARTPHONES', 'SOCIAL MEDIA', 'MOBILE APPLICATIONS', 'COMPUTERS AND THE INTERNET', 'COMPUTER AND VIDEO GAMES', 'REGULATION AND DEREGULATION OF INDUSTRY', 'CHILDREN AND CHILDHOOD', 'POLITICS AND GOVERNMENT']"
537,"Chilaquiles verdes for when you want to get lost in your kitchen, and kimchi carbonara for when you don’t.",2023-08-04T15:00:05+0000,article,Dining,Food,Letter,"['COOKING AND COOKBOOKS', 'CONTENT TYPE: SERVICE']"
538,"Dinosaurs, androids, darkness and superheroes factor into this months sci-fi picks.",2023-08-04T15:00:14+0000,article,Culture,Movies,News,"['MOVIES', 'TALES FROM THE APOCALYPSE (MOVIE)', 'DARKNESS (2019) (MOVIE)', 'PARADISE (2023) (MOVIE)', '65 (MOVIE)', 'SMOKING CAUSES COUGHING (MOVIE)']"
539,"The new Teenage Mutant Ninja Turtles movie and other C.G.I. cartoons are taking a looser, imperfect approach. The style represents a shift made possible by Spidey’s success.",2023-08-04T15:00:23+0000,article,Arts&Leisure,Movies,News,"['ANIMATED FILMS', 'ROWE, JEFF (FILM DIRECTOR)', 'PUSS IN BOOTS: THE LAST WISH (MOVIE)', 'NIMONA (MOVIE)', 'SPIDER-MAN: INTO THE SPIDER-VERSE (MOVIE)', 'TEENAGE MUTANT NINJA TURTLES: MUTANT MAYHEM (MOVIE)', 'THE MITCHELLS VS THE MACHINES (MOVIE)', 'COMIC BOOKS AND STRIPS', 'RIANDA, MIKE']"
540,"A delivery room epiphany transformed a village headman into an unlikely and highly successful campaigner against prenatal sex testing, which often led to aborting female fetuses.",2023-08-04T15:00:28+0000,article,Foreign,World,News,"['JAGLAN, SUNIL', 'CONTENT TYPE: PERSONAL PROFILE', 'HARYANA (INDIA)', 'INDIA', ""WOMEN'S RIGHTS"", 'WOMEN AND GIRLS', 'DISCRIMINATION', 'PREGNANCY AND CHILDBIRTH', 'ABORTION', 'RURAL AREAS', 'MENSTRUATION', 'INTERNAL-SUB-ONLY']"
541,"The skull belonged to Karen Vergata, who had disappeared in 1996. Other parts of her body had been found on Fire Island years before.",2023-08-04T15:29:06+0000,article,Metro,New York,News,"['MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'FORENSIC SCIENCE', 'SERIAL MURDERS', 'VERGATA, KAREN', 'GILGO BEACH (NY)', 'FIRE ISLAND (NY)', 'HEUERMANN, REX (1963- )', 'VIS-VIDEO']"
542,George Clooney and Meryl Streep have helped raise $15 million for striking actors,2023-08-04T15:35:09+0000,multimedia,Business Day,Business Day,Interactive Feature,"['ORGANIZED LABOR', 'ACTORS AND ACTRESSES', 'PHILANTHROPY', 'STRIKES', 'WAGES AND SALARIES', 'WRITING AND WRITERS', 'SAG-AFTRA', 'WRITERS GUILD OF AMERICA', 'CLOONEY, GEORGE', 'STREEP, MERYL']"
543,"The author discusses “Tom Lake,” bookstore secrets and the play “Our Town.”",2023-08-04T15:41:04+0000,article,BookReview,Books,News,"['BOOKS AND LITERATURE', 'PATCHETT, ANN', 'TOM LAKE: A NOVEL (BOOK)']"
544,The technology for morphing flesh-and-blood performers into virtual avatars has been improving for years. Now it has become an issue in the actors’ strike.,2023-08-04T15:50:40+0000,article,Culture,Arts,News,"['ACTORS AND ACTRESSES', 'STRIKES', 'SAG-AFTRA', 'ORGANIZED LABOR', 'ARTIFICIAL INTELLIGENCE', 'VIRTUAL REALITY (COMPUTERS)', 'COLLECTIVE BARGAINING', 'MOVIES', 'TELEVISION', 'ALLIANCE OF MOTION PICTURE AND TELEVISION PRODUCERS', 'COMPUTERS AND THE INTERNET']"
545,Readers discuss the latest indictment of the former president. Also: Anti-Trump Republicans; racial disparities in the pool; multitasking; dog behavior.,2023-08-04T16:00:22+0000,article,Letters,Opinion,Letter,"['TRUMP, DONALD J', 'FEDERAL CRIMINAL CASE AGAINST TRUMP (2020 ELECTION CASE)', 'PRESIDENTIAL ELECTION OF 2024', 'UNITED STATES POLITICS AND GOVERNMENT', 'STORMING OF THE US CAPITOL (JAN, 2021)', 'POLLS AND PUBLIC OPINION', 'REPUBLICAN PARTY', 'SWIMMING POOLS', 'DROWNINGS', 'RACE AND ETHNICITY', 'BLACK PEOPLE', 'BLACKS', 'DOGS']"
546,"Some employers said they were losing workers because of the new law, which was championed by Gov. Ron DeSantis.",2023-08-04T16:10:29+0000,article,National,U.S.,News,"['LAW AND LEGISLATION', 'ILLEGAL IMMIGRATION', 'LABOR AND JOBS', 'AGRICULTURE AND FARMING', 'MIGRANT LABOR (AGRICULTURE)', 'FLORIDA', 'DESANTIS, RON']"
547,Is the ’90s Eurodance parody an ironic hit — or just a hit?,2023-08-04T16:15:37+0000,article,Styles,Style,News,"['SOCIAL MEDIA', 'POP AND ROCK MUSIC', 'MUSIC', 'TIKTOK (BYTEDANCE)']"
548,"Bowing to pressure from a short seller, Mr. Icahn halved his company’s quarterly dividend and said he would return to the style of investing that made him famous.",2023-08-04T16:16:44+0000,article,Business,Business Day,News,"['SHORT SELLING', 'COMPANY REPORTS', 'STOCKS AND BONDS', 'SHAREHOLDER RIGHTS AND ACTIVISM', 'ICAHN ENTERPRISES L P', 'ANDERSON, NATHAN (1984- )', 'HINDENBURG RESEARCH']"
549,Greece is trying to curb overcrowding and prevent damage at its most popular archaeological site. Other European destinations are also cracking down.,2023-08-04T16:19:52+0000,article,Foreign,World,News,"['TRAVEL AND VACATIONS', 'MONUMENTS AND MEMORIALS (STRUCTURES)', 'HISTORIC BUILDINGS AND SITES', 'EUROPE', 'ARCHAEOLOGY AND ANTHROPOLOGY', 'ANGKOR WAT (CAMBODIA)', 'RED LIGHT DISTRICT', 'ANGKOR (CAMBODIA)', 'ATHENS (GREECE)', 'CAMBODIA', 'GREECE', 'ITALY']"
550,The Florida governor went further than he has before in acknowledging that the election was not stolen as a major donor pressured him to appeal to moderates.,2023-08-04T16:27:58+0000,article,Politics,U.S.,News,"['DESANTIS, RON', 'REPUBLICAN PARTY', 'PRIMARIES AND CAUCUSES', 'PRESIDENTIAL ELECTION OF 2024', 'CAMPAIGN FINANCE', 'TRUMP, DONALD J', 'VOTER FRAUD (ELECTION FRAUD)', 'RUMORS AND MISINFORMATION', 'PRESIDENTIAL ELECTION OF 2020', 'IOWA', 'UNITED STATES POLITICS AND GOVERNMENT']"
551,"With punishing temperatures across many states, restaurants are adapting to a new climate reality.",2023-08-04T16:45:10+0000,article,Dining,Food,News,"['HEAT AND HEAT WAVES', 'RESTAURANTS', 'WORKPLACE HAZARDS AND VIOLATIONS', 'AIR CONDITIONING', 'FOOD TRUCKS AND VENDORS', 'OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION', 'RESTAURANT OPPORTUNITIES CENTERS UNITED']"
552,"Project 2025, a conservative “battle plan” for the next Republican president, would stop attempts to cut the pollution that is heating the planet and encourage more emissions.",2023-08-04T16:50:04+0000,article,Climate,Climate,News,"['GLOBAL WARMING', 'GREENHOUSE GAS EMISSIONS', 'HERITAGE FOUNDATION', 'CONSERVATISM (US POLITICS)', 'ELECTRIC LIGHT AND POWER', 'ALTERNATIVE AND RENEWABLE ENERGY', 'ENVIRONMENT', 'OIL (PETROLEUM) AND GASOLINE', 'NATURAL GAS', 'DRILLING AND BORING', 'REGULATION AND DEREGULATION OF INDUSTRY', 'RUMORS AND MISINFORMATION', 'TRUMP, DONALD J', 'REPUBLICAN PARTY', 'PRESIDENTIAL ELECTION OF 2024', 'UNITED STATES POLITICS AND GOVERNMENT']"
553,The hearing in state court came in the same week that former President Donald J. Trump pleaded not guilty to federal charges connected to efforts to overturn the 2020 election.,2023-08-04T17:00:28+0000,article,National,U.S.,News,"['MICHIGAN', 'NESSEL, DANA', 'ATTORNEYS GENERAL', 'PRESIDENTIAL ELECTION OF 2020', 'FORGERY', 'ELECTORAL COLLEGE', 'VOTER FRAUD (ELECTION FRAUD)', 'MADDOCK, MESHAWN', 'TRUMP, DONALD J', 'FEDERAL CRIMINAL CASE AGAINST TRUMP (2020 ELECTION CASE)']"
554,"Season 1 of HBO’s series about the 1980s Lakers came with drama, in more ways than one. Expect more for Season 2. An N.B.A. reporter takes a look.",2023-08-04T17:04:37+0000,article,Culture,Arts,News,"['TELEVISION', 'BASKETBALL', 'WINNING TIME: THE RISE OF THE LAKERS DYNASTY (TV PROGRAM)', 'LOS ANGELES LAKERS', 'HOME BOX OFFICE', 'BORENSTEIN, MAX', 'RAVIN, IDAN', 'BARNES, RODNEY (SCREENWRITER)']"
555,"Hear tracks by Jorja Smith, Towa Bird, Wilco and others.",2023-08-04T17:07:58+0000,article,Culture,Arts,News,"['RAP AND HIP-HOP', 'POP AND ROCK MUSIC', 'LATIN MUSIC', 'MIYAWAKI, MITSKI', 'BIRD, TOWA', 'SMITH, JORJA (1997- )', 'POST, AUSTIN (POST MALONE) (1995- )', 'WILCO (MUSIC GROUP)', 'BAILEY, HALLE (2000- )', 'NITE BJUTI (MUSIC GROUP)', 'LOCKS, DAMON', 'MAZUREK, ROB', 'GARCIA, KANY (1982- )', 'LEON, CARIN (1989- )', 'USHER', 'WALKER, SUMMER (SINGER)', 'SUAZO, JONATHAN', 'SCOTT, KNOEL', 'ALLEN, MARSHALL']"
556,Bountiful meals for the most bountiful time of year.,2023-08-04T17:18:27+0000,article,Dining,Food,News,"['COOKING AND COOKBOOKS', 'RECIPES', 'SUMMER (SEASON)', 'VEGETABLES', 'TOMATOES', 'VEGETARIANISM', 'ZUCCHINI', 'CORN', 'INTERNAL-COOKING-ROUNDUP']"
557,"The lawsuit, which alleges a pattern of harassment and defamation, is a culmination of a decade of criticism of Scientology by Ms. Remini, an actress, since she broke publicly with the church.",2023-08-04T17:30:02+0000,article,Express,U.S.,News,"['SUITS AND LITIGATION (CIVIL)', 'LIBEL AND SLANDER', 'RELIGION AND BELIEF', 'ACTORS AND ACTRESSES', 'REMINI, LEAH', 'CHURCH OF SCIENTOLOGY', 'MISCAVIGE, DAVID', 'LOS ANGELES (CALIF)']"
558,A stable marriage (publicly at least) used to be a cornerstone of any world leader’s résumé. Not in 2023.,2023-08-04T17:30:15+0000,article,Styles,Style,News,"['POLITICS AND GOVERNMENT', 'DIVORCE, SEPARATIONS AND ANNULMENTS', 'DATING AND RELATIONSHIPS', 'MARRIAGES', 'POLLS AND PUBLIC OPINION', 'ARDERN, JACINDA', 'BERLUSCONI, SILVIO', 'CLINTON, BILL', 'DE BLASIO, BILL', 'GOTTLIEB, LORI', 'GRANT, HUGH', 'GREGOIRE-TRUDEAU, SOPHIE', 'JOHNSON, BORIS', 'PUTIN, VLADIMIR V', 'CANADA', 'SARKOZY, NICOLAS', 'INTERNAL-OPEN-ACCESS-FROM-NL']"
559,"The countertenor and his husband, Scott Walters, pleaded guilty to sexually assaulting a young singer in Houston in 2010, in a deal that will spare them jail time.",2023-08-04T17:34:37+0000,article,Culture,Arts,News,"['SEX CRIMES', 'OPERA', 'DANIELS, DAVID', 'SCHULTZ, SAMUEL L (1986- )', 'WALTERS, SCOTT (1982- )', 'HOUSTON (TEX)', '#METOO MOVEMENT']"
560,"As one of the leaders of Doc Society, she supported countless filmmakers, with an emphasis on underrepresented groups and unconventional stories.",2023-08-04T17:40:19+0000,article,Obits,Movies,Obituary (Obit),"['SEARCH, JESS (1969-2023)', 'DOCUMENTARY FILMS AND PROGRAMS', 'DEATHS (OBITUARIES)', 'DOC SOCIETY (NONPROFIT)', 'WHILE WE WATCHED (MOVIE)', 'CITIZENFOUR (MOVIE)']"
561,Just a few tips can help you feel more comfortable.,2023-08-04T17:56:30+0000,multimedia,Smarter Living,Smarter Living,Interactive Feature,"['HEAT AND HEAT WAVES', 'AIR CONDITIONING', 'CONTENT TYPE: SERVICE']"
562,,2023-08-04T17:58:02+0000,multimedia,,T Brand,Video,[]
563,,2023-08-04T17:58:20+0000,multimedia,,T Brand,Video,[]
564,Fifteen songs that tell the tale of a rough season.,2023-08-04T18:00:10+0000,article,Culture,Arts,News,"['INTERNAL-SUB-ONLY-NL', 'POP AND ROCK MUSIC', 'BASEBALL', 'NEW YORK METS', 'SMITHS, THE (MUSIC GROUP)', 'LEE, PEGGY', 'MAGNETIC FIELDS (MUSIC GROUP)', 'RICHARDSON, J P', 'BOWIE, DAVID', 'WHO, THE (MUSIC GROUP)', 'PALEHOUND (MUSIC GROUP)', 'SZA (SINGER)', 'EVERLY BROTHERS', 'YO LA TENGO (MUSIC GROUP)', 'FREHLEY, ACE', 'TALKING HEADS (MUSIC GROUP)', 'STRAIT, GEORGE', 'ROBINSON, SMOKEY', 'HOT CHOCOLATE (MUSIC GROUP)']"
565,What the film doesn’t say about the sources of anti-communism.,2023-08-04T18:00:50+0000,article,OpEd,Opinion,Op-Ed,"['INTERNAL-SUB-ONLY-NL', 'MOVIES', 'WORLD WAR II (1939-45)', 'STALIN, JOSEPH', 'OPPENHEIMER (MOVIE)']"
566,A four-day summer camp in Colorado promotes body positivity and empowerment through theater.,2023-08-04T18:41:02+0000,article,Culture,Theater,News,"['CAMPS AND CAMPING', 'CHILDREN AND CHILDHOOD', 'THEATER', 'BEAUTY (CONCEPT)', 'REALIZE YOUR BEAUTY INC', 'COLORADO', 'VIS-PHOTO']"
567,A disaster story that sounds plausible until you think hard about it,2023-08-04T18:50:57+0000,article,OpEd,Opinion,Op-Ed,"['INTERNATIONAL TRADE AND WORLD MARKET', 'ECONOMICS (THEORY AND PHILOSOPHY)', 'INTERNAL-SUB-ONLY-NL', 'UNITED STATES ECONOMY', 'NATIONAL DEBT (US)']"
568,"Do we own our bodies? The answer, according to many legal experts, is no.",2023-08-04T19:00:02+0000,article,OpEd,Opinion,Op-Ed,"['INTERNAL-SUB-ONLY-NL', 'LACKS, HENRIETTA', 'INTELLECTUAL PROPERTY', 'HUMAN RIGHTS AND HUMAN RIGHTS VIOLATIONS', 'LAW AND LEGISLATION', 'MEDICINE AND HEALTH', 'SUPREME COURT (US)', 'GENETICS AND HEREDITY', 'TISSUE (HUMAN)']"
569,"The ruling did not affect some central parts of the antitrust cases about Google search, which are scheduled to go to trial next month.",2023-08-04T19:00:09+0000,article,Business,Technology,News,"['GOOGLE INC', 'ANTITRUST LAWS AND COMPETITION ISSUES', 'JUSTICE DEPARTMENT', 'STATES (US)', 'COMPUTERS AND THE INTERNET', 'SEARCH ENGINES', 'REGULATION AND DEREGULATION OF INDUSTRY', 'DECISIONS AND VERDICTS', 'MEHTA, AMIT P']"
570,"Three British 16-year-olds took an advance look at Season 2. There was popcorn, giggling and more than a little eye-rolling.",2023-08-04T19:00:11+0000,article,Culture,Arts,News,"['HOMOSEXUALITY AND BISEXUALITY', 'TELEVISION', 'TEENAGERS AND ADOLESCENCE', 'NETFLIX INC', 'HEARTSTOPPER (TV PROGRAM)']"
571,"A family was headed to a youth basketball tournament when they were stopped in Frisco, Texas, after officers made a typo while running their plates. The department later apologized.",2023-08-04T19:02:24+0000,article,Express,U.S.,News,"['POLICE', 'APOLOGIES', 'BLACK PEOPLE', 'BLACKS', 'FRISCO (TEX)']"
572,"“He was just a beautiful spirit, a wonderful person, just exercising his freedom to be alive.”",2023-08-04T19:02:38+0000,article,Styles,Style,News,"['HOMOSEXUALITY AND BISEXUALITY', 'DEMONSTRATIONS, PROTESTS AND RIOTS', 'DATING AND RELATIONSHIPS', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'DANCING', 'STONEWALL INN (MANHATTAN, NY, BAR)']"
573,"The attack damaged the warship hundreds of miles from Ukrainian-held territory, as Kyiv increasingly tries to bring the war home to Russia.",2023-08-04T19:03:56+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'SHIPS AND SHIPPING', 'BOMBS AND EXPLOSIVES', 'DRONES (PILOTLESS PLANES)', 'PUTIN, VLADIMIR V', 'RUSSIA', 'CRIMEA (UKRAINE)', 'UKRAINE']"
574,"His ex-drug lord in a wheelchair was unable to speak, but Mr. Margolis, who also appeared in “Better Call Saul,” didn’t need dialogue to wield fearsome power.",2023-08-04T19:06:52+0000,article,Obits,Arts,Obituary (Obit),"['MARGOLIS, MARK (1939-2023)', 'DEATHS (OBITUARIES)', 'ACTORS AND ACTRESSES', 'TELEVISION', 'MOVIES', 'BETTER CALL SAUL (TV PROGRAM)', 'BREAKING BAD (TV PROGRAM)', 'SCARFACE (MOVIE)']"
575,"The president is likely to create a new national monument that would ban uranium mining on a million acres around the canyon, something Native tribes have sought for decades.",2023-08-04T19:38:38+0000,article,Climate,Climate,News,"['METALS AND MINERALS', 'NATIONAL PARKS, MONUMENTS AND SEASHORES', 'NATIVE AMERICANS', 'URANIUM', 'MINES AND MINING', 'INTERIOR DEPARTMENT', 'NATIONAL MINING ASSN', 'BIDEN, JOSEPH R JR', 'HAALAND, DEB', 'ARIZONA', 'GRAND CANYON (ARIZ)']"
576,"With her soulful, cigarette-tinged contralto and emotive “bossa-jazz” stylings, she mesmerized audiences and critics alike.",2023-08-04T19:42:35+0000,article,Obits,Arts,Obituary (Obit),"['DEATHS (OBITUARIES)', 'LATIN MUSIC', 'JAZZ', 'ANDRADE, LENY', 'BRAZIL']"
577,"The lessons of Rita Dove’s “American Smooth,” one of the best-loved poems of the last two decades.",2023-08-04T19:46:33+0000,multimedia,Books,Books,Interactive Feature,"['DOVE, RITA', 'POETRY AND POETS', 'VIS-DESIGN']"
