,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
1472,She’s pregnant and once again setting the rules for maternity fashion.,2023-02-13T05:00:50+0000,article,Styles,Style,News,"['RIHANNA', 'SUPER BOWL', 'FASHION AND APPAREL', 'POP AND ROCK MUSIC', 'PREGNANCY AND CHILDBIRTH']"
1473,Unidentified flying objects over North America.,2023-02-13T05:01:20+0000,article,NYTNow,Briefing,News,[]
1474,"Capping a season plagued by shocking injuries and turnover among football’s most recognizable names, Mahomes, the Kansas City quarterback, dazzled in a Super Bowl win over Philadelphia.",2023-02-13T05:24:11+0000,article,Sports,Sports,News,"['SUPER BOWL', 'FOOTBALL', 'NATIONAL FOOTBALL LEAGUE', 'KANSAS CITY CHIEFS', 'PHILADELPHIA EAGLES', 'HURTS, JALEN (1998- )', 'MAHOMES, PATRICK (1995- )']"
1475,Sayfullo Saipov was convicted of killing eight people. A decision to execute him would require a unanimous vote of the 12 jurors.,2023-02-13T05:28:04+0000,article,Metro,New York,briefing,"['NEW YORK CITY', 'INTERNAL-STORYLINE-NO', 'CAPITAL PUNISHMENT', 'TERRORISM', 'DECISIONS AND VERDICTS', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'MANHATTAN, NY, ATTACK (OCTOBER, 2017)', 'SAIPOV, SAYFULLO']"
1476,"Philadelphia quarterback Jalen Hurts scored four total touchdowns in a performance with only one blemish, but it was a big one: a fumble returned for a touchdown.",2023-02-13T05:49:50+0000,article,Sports,Sports,News,"['FOOTBALL', 'SUPER BOWL', 'KANSAS CITY CHIEFS', 'PHILADELPHIA EAGLES', 'HURTS, JALEN (1998- )', 'MAHOMES, PATRICK (1995- )']"
1477,"A new reality dating show set in Paris premieres on Valentine’s Day, and American Idol returns for its sixth season on ABC.",2023-02-13T06:00:05+0000,article,Culture,Arts,News,"['TELEVISION', 'MOVIES']"
1478,"This word, including its plural form, has appeared in 88 articles on NYTimes.com in the past year. Can you use it in a sentence?",2023-02-13T07:00:02+0000,article,Learning,The Learning Network,News,[]
1479,"Quotation of the Day for Monday, February 13, 2023.",2023-02-13T07:08:54+0000,article,Summary,Corrections,Quote,[]
1480,"For months, Donald Trump has been the only Republican in the 2024 race. But that's about to change.",2023-02-13T08:00:01+0000,multimedia,U.S.,U.S.,Interactive Feature,"['PRESIDENTIAL ELECTION OF 2024', 'REPUBLICAN PARTY', 'PRIMARIES AND CAUCUSES', 'TRUMP, DONALD J', 'HALEY, NIKKI R', 'DESANTIS, RON', 'PENCE, MIKE', 'UNITED STATES POLITICS AND GOVERNMENT']"
1481,Feeling stuck on today’s puzzle? We can help.,2023-02-13T08:00:03+0000,article,Games,Crosswords & Games,News,['SPELLING BEE (GAME)']
1482,A coach wept. A tennis star hawked cognac and beer. Nobody tried to sell you cryptocurrency. Rihanna dropped in to sing and lived to tell about it. And Kansas City won a football game.,2023-02-13T08:00:06+0000,article,Sports,Sports,News,"['SUPER BOWL', 'FOOTBALL', 'NATIONAL FOOTBALL LEAGUE', 'KANSAS CITY CHIEFS', 'PHILADELPHIA EAGLES', 'TELEVISION']"
1483,"Long wary on public transit, women who found other ways to get around New York during the pandemic could prove hard for the M.T.A. to win back.",2023-02-13T08:00:10+0000,article,Metro,New York,News,"['SUBWAYS', 'TRANSIT SYSTEMS', 'WOMEN AND GIRLS', 'SEXUAL HARASSMENT', 'NEW YORK CITY', 'CRIME AND CRIMINALS', 'METROPOLITAN TRANSPORTATION AUTHORITY', 'DISCRIMINATION']"
1484,"The Czech Republic, which once courted Beijing in the hope of attracting investment, has soured on China, as have many other countries in Central and Eastern Europe, partly over the war in Ukraine.",2023-02-13T08:00:11+0000,article,Foreign,World,News,"['POLITICS AND GOVERNMENT', 'INTERNATIONAL RELATIONS', 'FOREIGN INVESTMENTS', 'RUSSIAN INVASION OF UKRAINE (2022)', 'XI JINPING', 'ZEMAN, MILOS', 'CZECH REPUBLIC', 'EASTERN EUROPE', 'CENTRAL EUROPE']"
1485,Stop-and-go federal funding floods public health agencies with cash during crises but starves them of funds afterward. The coronavirus pandemic shows the pitfalls of that approach.,2023-02-13T08:00:16+0000,article,Washington,U.S.,News,"['CORONAVIRUS (2019-NCOV)', 'MISSISSIPPI', 'STATES (US)', 'FEDERAL BUDGET (US)', 'CENTERS FOR DISEASE CONTROL AND PREVENTION', 'BUDGETS AND BUDGETING', 'AMERICAN RESCUE PLAN (2021)', 'MEDICINE AND HEALTH', 'STIMULUS (ECONOMIC)', 'CDC FOUNDATION', 'UNITED STATES POLITICS AND GOVERNMENT', 'SCOTT COUNTY (MISS)']"
1486,"No corrections appeared in print on Monday, Feb. 13, 2023.",2023-02-13T08:24:00+0000,article,Summary,Corrections,News,[]
1487,"The leader, Hun Sen, was not satisfied with an apology he received from the outlet after it wrote about his son, a lieutenant general.",2023-02-13T08:59:27+0000,article,Foreign,World,News,"['NEWS AND NEWS MEDIA', 'CENSORSHIP', 'FREEDOM OF THE PRESS', 'HUMAN RIGHTS AND HUMAN RIGHTS VIOLATIONS', 'SHUTDOWNS (INSTITUTIONAL)', 'POLITICS AND GOVERNMENT', 'VOICE OF DEMOCRACY (NEWS SERVICE)', 'HUN SEN', 'CAMBODIA']"
1488,"Regardless of its origin, it’s a big deal now. An expert on the evolution of human sexuality says you have to “get out there” to make the holiday work for you.",2023-02-13T09:37:21+0000,article,Express,Style,News,"['CANDY', 'DATING AND RELATIONSHIPS', ""VALENTINE'S DAY"", 'POETRY AND POETS', 'HOLIDAYS AND SPECIAL OCCASIONS', 'ROMAN CIVILIZATION', 'CHAUCER, GEOFFREY']"
1489,We’re asking ChatGPT to try to capture that most human of emotions: love.,2023-02-13T10:00:02+0000,multimedia,Opinion,Opinion,Interactive Feature,[]
1490,We’re asking ChatGPT to try to capture that most human of emotions: love.,2023-02-13T10:00:02+0000,multimedia,Opinion,Opinion,Interactive Feature,"[""VALENTINE'S DAY"", 'OPENAI LABS', 'ARTIFICIAL INTELLIGENCE', 'CHATGPT']"
1491,The magazine’s Ethicist columnist on the support we can give friends stuck in dangerous relationships.,2023-02-13T10:00:06+0000,article,Magazine,Magazine,News,"['DOMESTIC VIOLENCE', 'DRUNKEN AND RECKLESS DRIVING', 'ALCOHOL ABUSE', 'ETHICS (PERSONAL)']"
1492,"In her memoir “The Critic’s Daughter,” Priscilla Gilman recounts her life with intensely intellectual — and very different — parents.",2023-02-13T10:00:09+0000,article,Books,Books,Review,"['BOOKS AND LITERATURE', 'GILMAN, PRISCILLA', ""THE CRITIC'S DAUGHTER: A MEMOIR (BOOK)"", 'CONTENT TYPE: PERSONAL PROFILE']"
1493,A reader who is not Asian wonders whether it’s possible to participate respectfully in Asian sartorial traditions.,2023-02-13T10:00:11+0000,article,Styles,Style,News,"['CONTENT TYPE: SERVICE', 'FASHION AND APPAREL', 'AUDIO-NEUTRAL-INFORMATIVE']"
1494,Richard Bausch’s “Playhouse” follows a large cast of characters involved in a production of “King Lear.”,2023-02-13T10:00:14+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', 'BAUSCH, RICHARD', 'PLAYHOUSE (BOOK)']"
1495,Does technology strengthen your relationships and make your friendships easier to maintain? Or does it do the opposite?,2023-02-13T10:00:14+0000,article,Learning,The Learning Network,News,[]
1496,"The actress, one of the stars of the HBO Max comedy, wakes up with elaborate chai rituals and unwinds with “90 Day Fiancé” episodes.",2023-02-13T10:00:16+0000,article,Arts&Leisure,Arts,News,"['KAUR, AMRIT', 'CONTENT TYPE: PERSONAL PROFILE', 'TELEVISION', 'THE SEX LIVES OF COLLEGE GIRLS (TV PROGRAM)', 'ACTORS AND ACTRESSES', 'COMEDY AND HUMOR']"
1497,"Although some employees might decide to stick with their jobs when the market appears uncertain, work force reductions can, conversely, spur more quitting.",2023-02-13T10:00:17+0000,article,Projects and Initiatives,Business Day,News,"['LAYOFFS AND JOB REDUCTIONS', 'LABOR AND JOBS', 'WORKPLACE ENVIRONMENT', 'UNEMPLOYMENT', 'CAREERS AND PROFESSIONS']"
1498,Tyler Fox on what climate change is doing to his California coastal community.,2023-02-13T10:00:18+0000,article,OpEd,Opinion,Op-Ed,"['GLOBAL WARMING', 'BEACHES', 'SURFING', 'COASTAL AREAS', 'OCEANS AND SEAS', 'HALF MOON BAY (CALIF)', 'MAVERICKS BEACH (CALIF)']"
1499,No political figure better illustrates the tragic collapse of the modern Republican Party than the former governor of South Carolina.,2023-02-13T10:00:19+0000,article,OpEd,Opinion,Op-Ed,"['UNITED STATES POLITICS AND GOVERNMENT', 'PRESIDENTIAL ELECTION OF 2024', 'REPUBLICAN PARTY', 'HALEY, NIKKI R', 'TRUMP, DONALD J', 'SOUTH CAROLINA']"
1500,"Stella Jean, one of the few Black designers in Italian fashion, protests her industry’s lack of diversity and inclusion.",2023-02-13T10:00:21+0000,article,Styles,Fashion & Style,News,"['FASHION AND APPAREL', 'BLACK PEOPLE', 'BLACKS', 'MILAN FASHION WEEK', 'CORPORATE SOCIAL RESPONSIBILITY', 'RACE AND ETHNICITY', 'FERRAGAMO, SALVATORE, ITALIA SPA', 'PRADA SPA', 'BUCHANAN, EDWARD (DESIGNER)', 'JEAN, STELLA', 'MELONI, GIORGIA (1977- )', 'EUROPE', 'ITALY', 'MILAN (ITALY)']"
1501,"Biden may be 80, but the real danger is the prepubescent opposition.",2023-02-13T10:00:21+0000,article,OpEd,Opinion,Op-Ed,"['UNITED STATES POLITICS AND GOVERNMENT', 'STATE OF THE UNION MESSAGE (US)', 'UNITED STATES INTERNATIONAL RELATIONS', 'HOLOCAUST AND THE NAZI ERA', 'BIDEN, JOSEPH R JR', 'FETTERMAN, JOHN (1969- )', 'CHINA', 'PEREL, SOLOMON']"
1502,"Communities like Fort Myers Beach, Sanibel and Captiva, devastated by the storm, are struggling to rebuild the hotel rooms, restaurants and rental units that keep their economy alive.",2023-02-13T10:00:21+0000,article,Travel,Travel,News,"['HURRICANE IAN (2022)', 'COASTAL AREAS', 'BEACHES', 'TRAVEL AND VACATIONS', 'HOTELS AND TRAVEL LODGINGS', 'ECONOMIC CONDITIONS AND TRENDS', 'FLORIDA', 'FORT MYERS BEACH (FLA)', 'SANIBEL ISLAND (FLA)', 'CAPTIVA ISLAND (FLA)', 'FORT MYERS (FLA)']"
1503,"For recipients, it’s a lifeline. For liberal supporters, it shows how expanding government can make a difference. For conservatives, it’s a return to wasteful welfare handouts.",2023-02-13T10:00:22+0000,article,Politics,U.S.,News,"['WELFARE (US)', 'INCOME', 'FEDERAL AID (US)', 'POLITICS AND GOVERNMENT', 'AMERICAN RESCUE PLAN (2021)', 'UNITED STATES POLITICS AND GOVERNMENT', 'LIGHTFOOT, LORI', 'DEMOCRATIC PARTY', 'CHICAGO (ILL)', 'COOK COUNTY (ILL)']"
1504,"LEDA 2046648 has an eerie resemblance to our Milky Way galaxy, but it lies a billion light-years away.",2023-02-13T10:00:22+0000,article,Science,Science,News,"['STARS AND GALAXIES', 'BLACK HOLES (SPACE)', 'JAMES WEBB SPACE TELESCOPE', 'EUROPEAN SPACE AGENCY', 'NATIONAL AERONAUTICS AND SPACE ADMINISTRATION', 'YOUR-FEED-SCIENCE']"
1505,"A chef who had worked in many kitchens wanted to be her own boss. After a couple of detours, including on the Food Network’s “Chef Boot Camp,” Mott Haven beckoned.",2023-02-13T10:00:22+0000,article,RealEstate,Real Estate,News,"['RENTING AND LEASING (REAL ESTATE)', 'CONTENT TYPE: PERSONAL PROFILE', 'MOTT HAVEN (BRONX, NY)']"
1506,"America is in the midst of a loneliness epidemic. One solution: People should have more sex — as often as they can, as pleasurably as they can.",2023-02-13T10:00:25+0000,article,OpEd,Opinion,Op-Ed,"['SEX', 'DATING AND RELATIONSHIPS', 'LONELINESS', 'MEN AND BOYS', 'WOMEN AND GIRLS', 'POLLS AND PUBLIC OPINION', 'UNITED STATES', 'INTERNAL-SUB-ONLY']"
1507,His support among Republicans at this early stage of the primary cycle puts him in rare company.,2023-02-13T10:00:25+0000,article,Upshot,The Upshot,News,"['INTERNAL-SUB-ONLY-NL', 'DESANTIS, RON', 'POLLS AND PUBLIC OPINION', 'WALKER, SCOTT K', 'REPUBLICAN PARTY', 'PRIMARIES AND CAUCUSES', 'UNITED STATES POLITICS AND GOVERNMENT', 'OBAMA, BARACK', 'REAGAN, RONALD WILSON']"
1508,"Cheryl Reeve, a three-time W.N.B.A. Coach of the Year, and Janice Washington, the new head coach at Lincoln University, discuss “the persistence of women in leadership who have pulled us forward.”",2023-02-13T10:00:26+0000,article,Projects and Initiatives,Sports,News,"['COACHES AND MANAGERS', 'BASKETBALL', 'COLLEGES AND UNIVERSITIES', 'WOMEN AND GIRLS', ""WOMEN'S NATIONAL BASKETBALL ASSN"", 'LINCOLN UNIVERSITY (PA)', 'MINNESOTA LYNX', 'REEVE, CHERYL (1966- )', 'WASHINGTON, JANICE', 'CONTENT TYPE: PERSONAL PROFILE', 'BASKETBALL (COLLEGE)']"
1509,"The Tom Brady era has ended as younger players like Patrick Mahomes make their mark, while injuries, diversity and other issues intensify.",2023-02-13T10:00:26+0000,article,Sports,Sports,News,"['FOOTBALL', 'COACHES AND MANAGERS', 'BLACK PEOPLE', 'BLACKS', 'SUPER BOWL', 'CONCUSSIONS', 'FRITZ POLLARD ALLIANCE', 'NATIONAL FOOTBALL LEAGUE', 'BEZOS, JEFFREY P', 'BRADY, TOM', 'GOODELL, ROGER', 'HAMLIN, DAMAR (1998- )', 'MAHOMES, PATRICK (1995- )', 'SNYDER, DANIEL M', 'TAGOVAILOA, TUA']"
1510,"The massive cut-flower industry — valued at $34 billion in 2019 — isn’t the most environmentally criminal of all commercial enterprises, but it’s far from benign.",2023-02-13T10:00:28+0000,article,OpEd,Opinion,News,"['FLOWERS AND PLANTS', 'AGRICULTURE AND FARMING', 'WATER POLLUTION', 'FLORISTS', ""VALENTINE'S DAY""]"
1511,"The chief executive, under pressure from activist investors, seeks to do well and do good — but his options are narrowing.",2023-02-13T10:00:30+0000,article,Business,Technology,News,"['COMPUTERS AND THE INTERNET', 'CONTENT TYPE: PERSONAL PROFILE', 'ENTERPRISE COMPUTING', 'SHAREHOLDER RIGHTS AND ACTIVISM', 'LAYOFFS AND JOB REDUCTIONS', 'CORONAVIRUS (2019-NCOV)', 'SALESFORCE.COM INC', 'BENIOFF, MARC', 'INTERNAL-SUB-ONLY']"
1512,Representative George Santos’s failure to account for hundreds of thousands of dollars in spending is part of a pattern of irregularities in the way his campaign handled its finances.,2023-02-13T10:00:31+0000,article,Metro,New York,News,"['UNITED STATES POLITICS AND GOVERNMENT', 'ETHICS AND OFFICIAL MISCONDUCT', 'CAMPAIGN FINANCE', 'SANTOS, GEORGE (1988- )', 'HOUSE OF REPRESENTATIVES', 'REPUBLICAN PARTY', 'NEW YORK STATE', 'FEDERAL ELECTION COMMISSION', 'WINRED', 'INTERNAL-SUB-ONLY']"
1513,"Despite an uncertain outlook, corporations plan to continue investing in their digital projects — a source of stability for the economy.",2023-02-13T10:00:31+0000,article,Business,Technology,News,"['COMPUTERS AND THE INTERNET', 'CLOUD COMPUTING', 'ENTERPRISE COMPUTING', 'FEDEX CORPORATION', 'JOHNSON CONTROLS INC', 'GENERAL MOTORS', 'JPMORGAN CHASE & COMPANY', 'GARTNER INC', 'IDC DATA CORP']"
1514,Poorly trained Russian soldiers captured by Ukraine describe being used as cannon fodder by commanders throwing waves of bodies into an assault.,2023-02-13T10:00:32+0000,article,Foreign,World,News,"['DEFENSE AND MILITARY FORCES', 'MERCENARIES AND PRIVATE MILITARY CONTRACTORS', 'RUSSIAN INVASION OF UKRAINE (2022)', 'EX-CONVICTS', 'DRAFT AND RECRUITMENT (MILITARY)', 'WAGNER GROUP', 'BAKHMUT (UKRAINE)', 'RUSSIA', 'UKRAINE']"
1515,Artists want to be able to post their work online without the fear “of feeding this monster” that could replace them.,2023-02-13T10:00:32+0000,article,SundayBusiness,Technology,News,"['ART', 'ARTIFICIAL INTELLIGENCE', 'COPYRIGHTS AND COPYRIGHT VIOLATIONS', 'SUITS AND LITIGATION (CIVIL)', 'INTELLECTUAL PROPERTY', 'CULTURE (ARTS)', 'STABILITY AI LTD', 'COMPUTERS AND THE INTERNET']"
1516,"The nonprofit met with Governor DeSantis’s state officials, who asked whether the course was “trying to advance Black Panther thinking.”",2023-02-13T10:00:33+0000,article,National,U.S.,News,"['BLACK PEOPLE', 'BLACKS', 'RACE AND ETHNICITY', 'HISTORY (ACADEMIC SUBJECT)', 'EDUCATION (SECONDARY)', 'CRITICAL RACE THEORY', 'COLLEGES AND UNIVERSITIES', 'POLITICS AND GOVERNMENT', 'COLLEGE BOARD', 'DESANTIS, RON', 'EDUCATION DEPARTMENT (FLA)', 'FLORIDA']"
1517,"Conditions that are less than ideal (too little snow in some areas, too much in others) have left would-be skiers to find other forms of winter revelry.",2023-02-13T10:00:34+0000,article,Styles,Style,News,"['TRAVEL AND VACATIONS', 'SNOW AND SNOWSTORMS', 'GLOBAL WARMING', 'WINTER (SEASON)', 'SKIING', 'HOTELS AND TRAVEL LODGINGS', 'EUROPE', 'NORTH AMERICA']"
1518,"A wave of teenagers who developed tics during the pandemic has receded, illustrating the powerful influence of stress on the body and the resilience of adolescents.",2023-02-13T10:00:41+0000,article,Science,Health,News,"['INTERNAL-SUB-ONLY', 'TRANSGENDER', 'SOCIAL MEDIA', 'TEENAGERS AND ADOLESCENCE', 'MENTAL HEALTH AND DISORDERS', 'WOMEN AND GIRLS', 'RESEARCH', 'CORONAVIRUS (2019-NCOV)', 'TIKTOK (BYTEDANCE)', ""TOURETTE'S SYNDROME"", 'AUDIO-NEUTRAL-INFORMATIVE']"
1519,We asked five chefs and culinary experts to determine the most delicious and memorable plates in the food-obsessed French capital. Here are the results.,2023-02-13T10:00:45+0000,article,TStyle,T Magazine,News,"['INTERNAL-SUB-ONLY', 'FRENCH FOOD (CUISINE)', 'CHEFS', 'RESTAURANTS', 'TRAVEL AND VACATIONS', 'CONTENT TYPE: SERVICE', 'PARIS (FRANCE)', 'FRANCE']"
1520,Corporate records and media reports reveal an airship scientist at the center of China’s high-altitude balloon program. Companies he has founded were among those targeted by Washington.,2023-02-13T10:11:38+0000,article,Foreign,World,News,"['BALLOONS (AERONAUTICS)', 'AIRSHIPS', 'ESPIONAGE AND INTELLIGENCE SERVICES', 'MILITARY AIRCRAFT', 'DEFENSE AND MILITARY FORCES', 'POLITICS AND GOVERNMENT', 'RESEARCH', 'WU ZHE (SCIENTIST)', 'BEIHANG UNIVERSITY', 'COMMUNIST PARTY OF CHINA', 'CHINA']"
1521,"The claim followed a weekend of aerial theatrics, with Washington and Beijing spotting unidentified flying objects in their airspaces.",2023-02-13T10:39:21+0000,article,Foreign,World,News,"['BALLOONS (AERONAUTICS)', 'UNIDENTIFIED FLYING OBJECTS (UFO)', 'ESPIONAGE AND INTELLIGENCE SERVICES', 'POLITICS AND GOVERNMENT', 'UNITED STATES INTERNATIONAL RELATIONS', 'BIDEN, JOSEPH R JR', 'CHINA']"
1522,"Russian forces edged closer to Bakhmut on Sunday, claiming to capture a village on the outskirts of the strategic city in eastern Ukraine as they hammered nearby settlements with tank rounds, mortar fire and artillery shells.",2023-02-13T10:40:26+0000,article,Foreign,World,News,[]
1523,Inside the move to retire a specific type of combat vessel.,2023-02-13T11:00:09+0000,article,Podcasts,Podcasts,News,"['UNITED STATES NAVY', 'SHIPS AND SHIPPING', 'UNITED STATES', 'AUDIO-NEUTRAL-INFORMATIVE']"
1524,Natural disasters should get us thinking about how and why we prepare for the worst.,2023-02-13T11:07:04+0000,article,OpEd,Opinion,Editorial,"['EARTHQUAKES', 'INTERNATIONAL RELATIONS', 'TURKEY EARTHQUAKE (FEB 6, 2023)', 'EPIDEMICS', 'FAMINE']"
1525,The war in Ukraine is entering a new phase. We explain each side’s strategy.,2023-02-13T11:53:33+0000,article,NYTNow,Briefing,briefing,"['INTERNAL-STORYLINE-NO', 'INTERNATIONAL RELATIONS', 'RUSSIAN INVASION OF UKRAINE (2022)', 'PUTIN, VLADIMIR V']"
1526,Contemporary works are casting a new light on sentimentality for Communism.,2023-02-13T12:00:09+0000,article,TStyle,T Magazine,News,"['ART', 'COLD WAR ERA', 'COMMUNISM (THEORY AND PHILOSOPHY)', 'BERLIN WALL', 'EAST GERMANY', 'GERMANY', 'BERLIN (GERMANY)']"
1527,"After a Chinese spy balloon was brought down this month, the U.S. shot down at least three unidentified flying objects.",2023-02-13T12:03:33+0000,article,Express,U.S.,News,"['ESPIONAGE AND INTELLIGENCE SERVICES', 'BALLOONS (AERONAUTICS)', 'UNIDENTIFIED FLYING OBJECTS (UFO)', 'UNITED STATES DEFENSE AND MILITARY FORCES', 'NORTH AMERICAN AEROSPACE DEFENSE COMMAND']"
1528,"In the fourth quarter, Kadarius Toney of the Kansas City Chiefs returned a punt to Philadelphia’s 5-yard line, setting up Patrick Mahomes’s third touchdown pass of the game.",2023-02-13T12:18:43+0000,multimedia,Graphics,Sports,Interactive Feature,"['SUPER BOWL', 'NATIONAL FOOTBALL LEAGUE', 'FOOTBALL', 'KANSAS CITY CHIEFS', 'TONEY, KADARIUS', 'MAHOMES, PATRICK (1995- )', 'PHILADELPHIA EAGLES']"
1529,"A week after a powerful quake struck Turkey and Syria, the combined death toll surpassed 35,000. With more than a million homeless in Turkey alone, there is a desperate need for temporary housing.",2023-02-13T12:26:27+0000,article,Foreign,World,News,"['TURKEY EARTHQUAKE (FEB 6, 2023)', 'HUMANITARIAN AID', 'RESCUES', 'TURKEY', 'SYRIA', 'INTERNATIONAL FEDERATION OF RED CROSS AND RED CRESCENT SOCIETIES', 'UNITED NATIONS', 'GAZIANTEP (TURKEY)', 'ANATOLIA', 'ERDOGAN, RECEP TAYYIP']"
1530,"The Italian designer reflects on his career, from “American Gigolo” to his latest, samurai-inspired collection.",2023-02-13T13:00:11+0000,article,TStyle,T Magazine,News,"['ARMANI, GIORGIO', 'FASHION AND APPAREL', 'TEXTILES', 'ARMANI, GIORGIO, SPA', 'KAGEMUSHA (MOVIE)', 'MILAN (ITALY)', 'AMERICAN GIGOLO (MOVIE)']"
1531,There were surprises on-field and off — from Rihanna’s halftime performance to Disney’s controversial ad splash.,2023-02-13T13:05:57+0000,article,Business,Business Day,News,"['INTERNAL-STORYLINE-NO', 'POP AND ROCK MUSIC', 'SUPER BOWL', 'AIRBNB', 'BANK OF JAPAN', 'BUREAU OF LABOR STATISTICS', 'BINANCE', 'CREDIT SUISSE GROUP AG', 'GOLDMAN SACHS GROUP INC', 'HERMES INTERNATIONAL SA', 'KANSAS CITY CHIEFS', 'NATIONAL FOOTBALL LEAGUE', 'WALT DISNEY COMPANY', 'VALUEACT CAPITAL PARTNERS', 'DISNEY, WALT', 'MUSK, ELON', 'MURDOCH, RUPERT', 'SOLOMON, DAVID M', 'RIHANNA', 'IGER, ROBERT A']"
1532,"As Benjamin Netanyahu’s government pressed ahead with plans to limit judicial influence, Israelis thronged to unusually large rallies.",2023-02-13T13:32:30+0000,article,Foreign,World,News,"['POLITICS AND GOVERNMENT', 'DEMONSTRATIONS, PROTESTS AND RIOTS', 'COURTS AND THE JUDICIARY', 'LAW AND LEGISLATION', 'NETANYAHU, BENJAMIN', 'ISRAEL', 'JERUSALEM (ISRAEL)']"
1533,"Entries for the week of Feb. 6, 2022.",2023-02-13T14:00:03+0000,article,Games,Crosswords & Games,News,"['SPELLING BEE (GAME)', 'GAMES', 'PUZZLES']"
1534,A recap of the Wordle answers for the past week.,2023-02-13T14:00:04+0000,article,Games,Crosswords & Games,News,['WORDLE (PUZZLE)']
1535,"A Mediterranean-style house in the Hollywood Hills, a four-bedroom condominium in San Clemente and a Spanish-style home in Tustin.",2023-02-13T14:00:04+0000,article,RealEstate,Real Estate,News,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'CONTENT TYPE: SERVICE', 'SAN CLEMENTE (CALIF)', 'NORTH TUSTIN (CALIF)', 'HOLLYWOOD (CALIF)']"
1536,"After winter storms toppled bits of West Cliff Drive into the ocean, the seaside town grapples with how to fight erosion.",2023-02-13T14:00:05+0000,article,National,U.S.,briefing,['CALIFORNIA']
1537,"In places where recreational use is legal, dogs are getting sick from eating the remains of joints and other cannabis products, veterinarians and poison-control centers say.",2023-02-13T14:02:29+0000,article,Express,New York,News,"['MARIJUANA', 'PETS', 'DOGS', 'VETERINARY MEDICINE', 'NEW YORK CITY', 'CONTENT TYPE: SERVICE']"
1538,Proponents of a European superleague do not lack for opposition. Those on the other side rarely have to explain why the status quo is worth saving.,2023-02-13T14:53:23+0000,article,Sports,Sports,News,"['SOCCER', 'UEFA CHAMPIONS LEAGUE (SOCCER)', 'EUROPEAN SUPER LEAGUE (SOCCER)', 'ENGLISH PREMIER LEAGUE', 'UNION OF EUROPEAN FOOTBALL ASSNS (UEFA)']"
1539,"Some structures promoted as being built to modern seismic codes did not withstand the quake in Turkey. One upscale tower that fell may have had a design flaw, engineers said.",2023-02-13T15:49:48+0000,article,Foreign,World,News,"['TURKEY EARTHQUAKE (FEB 6, 2023)', 'BUILDING (CONSTRUCTION)', 'BUILDINGS (STRUCTURES)', 'ENGINEERING AND ENGINEERS', 'REGULATION AND DEREGULATION OF INDUSTRY', 'TURKEY']"
1540,Releasing the introduction and conclusion of a special grand jury report could shed light on the extent to which Mr. Trump and others might face legal jeopardy in the case.,2023-02-13T15:50:17+0000,article,National,U.S.,News,"['UNITED STATES POLITICS AND GOVERNMENT', 'GEORGIA', 'TRUMP, DONALD J', 'WILLIS, FANI T', 'PRESIDENTIAL ELECTION OF 2020', 'VOTER FRAUD (ELECTION FRAUD)', 'DECISIONS AND VERDICTS', 'MCBURNEY, ROBERT C I']"
1541,"Watching the third installment of the cult-favorite dance film, with an enthusiastic crowd free to hoot and holler as much as they desired.",2023-02-13T15:55:29+0000,article,Styles,Style,News,"['MOVIES', ""MAGIC MIKE'S LAST DANCE (MOVIE)""]"
1542,"Menudo, mochi brownies and more recipes.",2023-02-13T16:00:03+0000,article,Business,Food,Letter,"['COOKING AND COOKBOOKS', 'CONTENT TYPE: SERVICE']"
1543,Were you watching last night? Are you a fan? What did you think?,2023-02-13T16:08:52+0000,article,Learning,The Learning Network,News,[]
1544,Readers discuss a guest essay by Christopher Caldwell that blamed the U.S. for an escalation in the war. Also: Mask mandates; the next pandemic; YouTube.,2023-02-13T16:12:06+0000,article,Letters,Opinion,Letter,"['RUSSIAN INVASION OF UKRAINE (2022)', 'RUSSIA', 'UKRAINE', 'PUTIN, VLADIMIR V', 'CORONAVIRUS (2019-NCOV)', 'MASKS', 'NEW YORK STATE', 'AVIAN INFLUENZA', 'YOUTUBE.COM']"
1545,Some large hedge funds that profited off the recent market volatility are wooing traders with tens of millions of dollars in guaranteed payouts.,2023-02-13T16:27:15+0000,article,Business,Business Day,News,"['HEDGE FUNDS', 'WAGES AND SALARIES', 'LABOR AND JOBS', 'HIRING AND PROMOTION', 'CITADEL INVESTMENT GROUP', 'POINT72 ASSET MANAGEMENT LP', 'MILLENNIUM MANAGEMENT LLC']"
1546,"The R&B singer-songwriter has matched Taylor Swift’s run with “Folklore,” the last time a female artist held the No. 1 spot on Billboard’s chart for eight weeks.",2023-02-13T16:36:43+0000,article,Culture,Arts,News,"['RHYTHM AND BLUES (MUSIC)', 'BILLBOARD (MAGAZINE)', 'SZA (SINGER)', 'SOS (ALBUM)']"
1547,"A billionaire and Washington native, he gave the city its first baseball championship in 95 years, along with 20 million square feet of shopping malls and housing.",2023-02-13T16:45:04+0000,article,Obits,Sports,Obituary (Obit),"['LERNER, TED (1925-2023)', 'WASHINGTON NATIONALS', 'BASEBALL', 'REAL ESTATE (COMMERCIAL)', 'WORLD SERIES', 'MAJOR LEAGUE BASEBALL', 'DEATHS (OBITUARIES)']"
