,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
2072,A quick scan of real estate listings shows the instinctive hold that sunlight has over us.,2023-03-17T09:00:17+0000,article,Upshot,The Upshot,News,"['LIGHTING', 'VERMEER, JAN', 'SUNLIGHT', 'REAL ESTATE AND HOUSING (RESIDENTIAL)', 'REAL ESTATE (COMMERCIAL)', 'ARCHITECTURE']"
2073,"The 21-time Grand Slam doubles champion is doing four-way duty as a television commentator, a coach, an ally to sexual abuse survivors and an agitator for changing the game’s culture.",2023-03-17T09:00:18+0000,article,Sports,Sports,News,"['TENNIS', 'SHRIVER, PAM', 'COACHES AND MANAGERS', 'WOMEN AND GIRLS', 'SEX CRIMES', 'SEXUAL HARASSMENT', 'CLARK, KAREN DENISON', 'HAGGERTY, DAVID A', 'SIMON, STEVE (1955- )', ""WOMEN'S TENNIS ASSN"", 'INTERNATIONAL TENNIS FEDERATION']"
2074,A.O. Scott conducts his own exit interview as he moves to a new post after more than two decades of reviewing films.,2023-03-17T09:00:18+0000,article,Arts&Leisure,Movies,News,"['MOVIES', 'CONTENT TYPE: PERSONAL PROFILE', 'NEW YORK TIMES', 'CULTURE (ARTS)']"
2075,"It’s one of the best forms of preventive medicine, experts say.",2023-03-17T09:00:19+0000,article,Well,Well,News,"['WALKING', 'CONTENT TYPE: SERVICE', 'INTERNAL-SUB-ONLY-NL', 'EXERCISE', 'MEMORY', 'PSYCHOLOGY AND PSYCHOLOGISTS', 'RESEARCH']"
2076,"By quietly shedding billions in assets, the Fed is making conditions tighter for banks, home buyers and investors, our columnist says.",2023-03-17T09:00:20+0000,article,SundayBusiness,Business Day,News,"['BANKING AND FINANCIAL INSTITUTIONS', 'INTEREST RATES', 'STOCKS AND BONDS', 'MORTGAGES', 'QUANTITATIVE EASING', 'UNITED STATES ECONOMY', 'FEDERAL RESERVE SYSTEM']"
2077,"Stocks, bonds and commodities markets are all sending different signals. Although the S&P 500 rose this week, oil prices fell along with bond yields, signaling that investors are worried about the economy.",2023-03-17T09:00:20+0000,article,Business,Business Day,News,"['BANKING AND FINANCIAL INSTITUTIONS', 'GOVERNMENT BONDS', ""STANDARD & POOR'S 500-STOCK INDEX"", 'INTEREST RATES', 'UNITED STATES ECONOMY', 'INFLATION (ECONOMICS)', 'FEDERAL RESERVE SYSTEM', 'FIRST REPUBLIC BANK', 'CREDIT SUISSE GROUP AG', 'SILICON VALLEY BANK']"
2078,"With their closed doors and transient nature, hotels can provide an environment for crimes like sex trafficking. An incident in the middle of the night prompts a writer to ask what is being done to prevent them.",2023-03-17T09:00:20+0000,article,Travel,Travel,News,"['HOTELS AND TRAVEL LODGINGS', 'WOMEN AND GIRLS', 'SEX CRIMES', 'HUMAN TRAFFICKING', 'DOMESTIC VIOLENCE', 'CHILD ABUSE AND NEGLECT', 'SUITS AND LITIGATION (CIVIL)', 'AMERICAN HOTEL AND LODGING ASSN', 'TRAVEL AND VACATIONS']"
2079,Young music theater makers are benefiting from the continent’s huge operatic resources while developing their own distinctive voices.,2023-03-17T09:00:21+0000,article,Arts&Leisure,Arts,News,"['OPERA', 'BERLIN STATE OPERA', 'THEATER BASEL', 'SCHLATHER, R B', 'STEIER, LYDIA', 'FRANKFURT OPERA', 'HUFFMAN, TED (THEATER DIRECTOR)', 'CONTENT TYPE: PERSONAL PROFILE']"
2080,"Because of the war in Ukraine, U.S. carriers have to take the long way on flights to and from Asia, giving an advantage to foreign rivals flying the same routes.",2023-03-17T09:00:26+0000,article,Washington,U.S.,News,"['AIRLINES AND AIRPLANES', 'UNITED STATES INTERNATIONAL RELATIONS', 'UNITED STATES POLITICS AND GOVERNMENT', 'RUSSIAN INVASION OF UKRAINE (2022)', 'LOBBYING AND LOBBYISTS', 'AIRLINES FOR AMERICA', 'EMBARGOES AND SANCTIONS', 'AIR TRAFFIC CONTROL', 'TRANSPORTATION DEPARTMENT (US)', 'FEDERAL AVIATION ADMINISTRATION', 'RUSSIA', 'FAR EAST, SOUTH AND SOUTHEAST ASIA AND PACIFIC AREAS']"
2081,The star-laden White Sox underperformed last year. Pedro Grifol plans to wake up the A.L. Central’s “sleeping horse.”,2023-03-17T09:00:29+0000,article,Sports,Sports,News,"['BASEBALL', 'COACHES AND MANAGERS', 'CHICAGO WHITE SOX', 'CONTENT TYPE: PERSONAL PROFILE', 'GRIFOL, PEDRO']"
2082,"The King’s College, which draws students from around the country to Manhattan, has not been able to recover from enrollment and financial losses.",2023-03-17T09:00:30+0000,article,Metro,New York,News,"['COLLEGES AND UNIVERSITIES', ""KING'S COLLEGE"", 'CHRISTIANS AND CHRISTIANITY', 'EVANGELICAL MOVEMENT', 'HOME SCHOOLING', 'CAMPUS CRUSADE FOR CHRIST', 'NEW YORK CITY', 'SHUTDOWNS (INSTITUTIONAL)', 'PRIVATE AND SECTARIAN SCHOOLS', 'FINANCES']"
2083,"In an age of division, the court ruled that towns could not mandate polite discourse at public meetings. One official called the decision “very dispiriting.”",2023-03-17T09:00:32+0000,article,National,U.S.,News,"['SUITS AND LITIGATION (CIVIL)', 'FREEDOM OF SPEECH AND EXPRESSION', 'SOUTHBOROUGH (MASS)', 'MASSACHUSETTS', 'SUPREME COURTS (STATE)', 'LOCAL GOVERNMENT', 'DECISIONS AND VERDICTS']"
2084,What’s so funny about our dystopian future? Just ask Josh Kline.,2023-03-17T09:00:32+0000,article,TStyle,T Magazine,News,"['KLINE, JOSH (1979- )', 'ART', 'CONTENT TYPE: PERSONAL PROFILE']"
2085,The costume designers behind the new Apple TV+ show “Extrapolations” offer a glimpse into the future of clothing in a warming world.,2023-03-17T09:00:33+0000,article,Styles,Style,News,"['FASHION AND APPAREL', 'STEINER, NANCY (COSTUME DESIGNER)', 'TELEVISION', 'EXTRAPOLATIONS (TV PROGRAM)', 'GLOBAL WARMING', 'RILEY, KATIE (COSTUME DESIGNER)', 'MCGORTY, ANALUCIA (COSTUME DESIGNER)']"
2086,"As more consumers try to cut down on plastic waste, both start-ups and big brands like Clorox are hoping to usher in a new age of refillable cleaners.",2023-03-17T09:00:34+0000,article,Headway,Headway,News,"['INTERNAL-OPEN-ACCESS', 'RECYCLING OF WASTE MATERIALS', 'CLEANSERS, DETERGENTS AND SOAPS', 'SUSTAINABLE LIVING', 'WASTE MATERIALS AND DISPOSAL', 'CONTAINERS AND PACKAGING', 'PLASTICS']"
2087,A survey asked hundreds of wartime Ukrainians what they dreamed about. Many replied: the war.,2023-03-17T09:00:35+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'POLLS AND PUBLIC OPINION', 'DREAMS', 'UKRAINE', 'RUSSIA']"
2088,"Three hundred goldfish in a hospital basement, a suckermouth at the airport: When fish are in crisis, a Bronx beautician and a partner in Pennsylvania ride to the rescue.",2023-03-17T09:00:35+0000,article,Metro,New York,News,"['FISH AND OTHER MARINE LIFE', 'PETS', 'AQUARIUMS', 'VOLUNTEERS AND COMMUNITY SERVICE', 'ANIMAL ABUSE, RIGHTS AND WELFARE', 'NEW YORK CITY']"
2089,"More than many other banks, SVB catered to how risky tech start-ups and their backers do not adhere to normal business practices.",2023-03-17T09:00:35+0000,article,Business,Technology,News,"['SILICON VALLEY BANK', 'BANKING AND FINANCIAL INSTITUTIONS', 'COMPUTERS AND THE INTERNET', 'START-UPS', 'VENTURE CAPITAL', 'MORTGAGES', 'WINES', 'ENTREPRENEURSHIP', 'ANDREESSEN HOROWITZ', 'KLEINER PERKINS CAUFIELD & BYERS', 'SEQUOIA CAPITAL', 'Y COMBINATOR', 'SHUTDOWNS (INSTITUTIONAL)']"
2090,"Sentenced as a teenager to 15 years for “unlawful assembly,” Abdelrahman ElGendy started recording the abuses of prison life. The idea of someday publishing his memoir gave him a reason to live.",2023-03-17T09:00:36+0000,article,Foreign,World,News,"['POLITICAL PRISONERS', 'ELGENDY, ABDELRAHMAN', 'PRISONS AND PRISONERS', 'EGYPT', 'MADA MASR (NEWS SERVICE)', 'HUMAN RIGHTS AND HUMAN RIGHTS VIOLATIONS', 'CONTENT TYPE: PERSONAL PROFILE', 'WRITING AND WRITERS']"
2091,A movement against the government’s judicial overhaul plan is a grass-roots affair spread by word of mouth and WhatsApp messaging groups.,2023-03-17T09:00:36+0000,article,Foreign,World,News,"['JERUSALEM (ISRAEL)', 'DEMONSTRATIONS, PROTESTS AND RIOTS', 'POLITICS AND GOVERNMENT', 'INSTANT MESSAGING', 'ISRAEL', 'LAW AND LEGISLATION', 'WHATSAPP INC', 'COURTS AND THE JUDICIARY', 'NETANYAHU, BENJAMIN', 'BARKAT, NIR']"
2092,"Home sales to Americans have increased significantly, giving them a chance to enjoy a lifestyle they could not afford in major U.S. cities, but the influx risks upsetting local residents.",2023-03-17T09:00:38+0000,article,RealEstate,Real Estate,News,"['AMERICANS ABROAD', 'REAL ESTATE AND HOUSING (RESIDENTIAL)', 'VISAS', 'INCOME INEQUALITY', 'EUROPE', 'SPAIN', 'PORTUGAL', 'GREECE', 'INTERNAL-SUB-ONLY']"
2093,In the billion-dollar industry of professional “graphing” — collecting celebrity signatures for resale — nobody does it like Radio Man.,2023-03-17T09:00:39+0000,article,Metropolitan,New York,News,"['CASTALDO, CRAIG (RADIO MAN)', 'MEMORABILIA AND SOUVENIRS', 'CELEBRITIES', 'MOVIES', 'ACTORS AND ACTRESSES', 'COLLECTORS AND COLLECTIONS', 'LOS ANGELES (CALIF)', 'NEW YORK CITY', 'CLOONEY, GEORGE', 'CONTENT TYPE: PERSONAL PROFILE', 'INTERNAL-SUB-ONLY', 'AUDIO-NEUTRAL-INFORMATIVE']"
2094,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,2023-03-17T09:01:01+0000,multimedia,Briefing,Briefing,Interactive Feature,['CONTENT TYPE: QUIZ']
2095,"The rebellion against military rule is gaining strength, and analysts say soldiers are responding with increased brutality.",2023-03-17T09:03:42+0000,article,Foreign,World,News,"['MYANMAR', 'TATMADAW (MYANMAR)', 'DEFENSE AND MILITARY FORCES', 'POLITICS AND GOVERNMENT', 'WAR CRIMES, GENOCIDE AND CRIMES AGAINST HUMANITY', 'NATIONAL UNITY GOVERNMENT (MYANMAR)', 'SHAN STATE (MYANMAR)']"
2096,"China’s top leader, Xi Jinping, is expected to meet with President Vladimir V. Putin of Russia next week and speak with President Volodymyr Zelensky of Ukraine.",2023-03-17T09:17:31+0000,article,Foreign,World,News,"['INTERNATIONAL RELATIONS', 'UNITED STATES INTERNATIONAL RELATIONS', 'RUSSIAN INVASION OF UKRAINE (2022)', 'DEFENSE AND MILITARY FORCES', 'POLITICS AND GOVERNMENT', 'XI JINPING', 'PUTIN, VLADIMIR V', 'ZELENSKY, VOLODYMYR', 'CHINA', 'MOSCOW (RUSSIA)', 'KYIV (UKRAINE)']"
2097,Finland joining the alliance after decades of military nonalignment would be a major shift and represents a significant diplomatic and strategic defeat for Russia.,2023-03-17T09:42:50+0000,article,Foreign,World,News,"['FINLAND', 'TURKEY', 'NIINISTO, SAULI', 'ERDOGAN, RECEP TAYYIP', 'NORTH ATLANTIC TREATY ORGANIZATION', 'ORBAN, VIKTOR', 'HUNGARY', 'RUSSIA', 'RUSSIAN INVASION OF UKRAINE (2022)', 'PUTIN, VLADIMIR V']"
2098,The sudden collapse of Silicon Valley Bank is fueling concern that the industry’s problems have only just begun.,2023-03-17T10:00:10+0000,article,Podcasts,Podcasts,News,"['AUDIO-NEUTRAL-INFORMATIVE', 'BANKING AND FINANCIAL INSTITUTIONS', 'STOCKS AND BONDS', 'COMPANY REPORTS', 'SIGNATURE BANK', 'SILICON VALLEY BANK', 'UNITED STATES']"
2099,"Both sides face potential political snags, as well as a delicate balancing act in a region where the United States and China are competing for influence.",2023-03-17T10:21:44+0000,article,Foreign,World,News,"['JAPAN', 'SOUTH KOREA', 'INTERNATIONAL RELATIONS', 'POLITICS AND GOVERNMENT', 'CHINA', 'UNITED STATES INTERNATIONAL RELATIONS', 'FORCED LABOR', 'KISHIDA, FUMIO', 'YOON SUK-YEOL']"
2100,The country’s neediest are dealing with food stamp cuts and rising prices at the same time.,2023-03-17T10:40:23+0000,article,NYTNow,World,briefing,"['FOOD STAMPS', 'STIMULUS (ECONOMIC)', 'POVERTY', 'UNITED STATES', 'FOOD INSECURITY']"
2101,"Despite the rescue of First Republic, investors continue to sell off shares in the ailing bank and some other regional lenders, dragging the market lower.",2023-03-17T10:48:10+0000,article,Business,Business Day,News,"['BANKING AND FINANCIAL INSTITUTIONS', 'UNITED STATES ECONOMY', 'STOCKS AND BONDS', 'FIRST REPUBLIC BANK', 'CREDIT SUISSE GROUP AG']"
2102,"The artist Didier William envisions new releases by Victor LaValle, Mona Simpson and more.",2023-03-17T11:00:09+0000,article,TStyle,T Magazine,News,"['BOOKS AND LITERATURE', 'CHAKRABARTI, JAI', 'LAVALLE, VICTOR D', 'SIMPSON, MONA', 'WILLIAM, DIDIER']"
2103,It’s not clear exactly when the 55-pound cylinder containing cesium-137 vanished from the power plant where it was in use.,2023-03-17T11:21:39+0000,article,Foreign,World,News,"['THAILAND', 'RADIATION', 'ATOMS FOR PEACE', 'ISOTOPES', 'ACCIDENTS AND SAFETY']"
2104,The agreement has raised concerns about the need for the costly plan and whether it could tether Australia to the United States.,2023-03-17T11:53:52+0000,article,Foreign,World,News,"['AUSTRALIA', 'DEFENSE AND MILITARY FORCES', 'UNITED STATES', 'CHINA']"
2105,The nation’s top lenders banded together to rescue First Republic Bank. But markets worry that regional institutions remain under pressure.,2023-03-17T11:53:54+0000,article,Business,Business Day,News,"['BANKING AND FINANCIAL INSTITUTIONS', 'ARTIFICIAL INTELLIGENCE', 'CREDIT SUISSE GROUP AG', 'EUROPEAN CENTRAL BANK', 'FEDERAL RESERVE SYSTEM', 'FIRST REPUBLIC BANK', 'JPMORGAN CHASE & COMPANY', 'YELLEN, JANET L', 'DIMON, JAMES']"
2106,"After President Emmanuel Macron pushed his unpopular pension bill through Parliament without a vote, demonstrations about the changes broke out again — including a violent standoff in Paris.",2023-03-17T12:10:12+0000,article,Foreign,World,News,"['FRANCE', 'MACRON, EMMANUEL (1977- )', 'STRIKES', 'PENSIONS AND RETIREMENT PLANS', 'PARIS (FRANCE)', 'POLITICS AND GOVERNMENT', 'ORGANIZED LABOR', 'CONFEDERATION GENERALE DU TRAVAIL (FRANCE)', 'NATIONAL RALLY (FRANCE)', 'MELENCHON, JEAN-LUC', 'LAW AND LEGISLATION', 'DEMONSTRATIONS, PROTESTS AND RIOTS', 'LEGISLATURES AND PARLIAMENTS']"
2107,"The move would place SVB Financial Group, which owns other businesses aside from the collapsed Silicon Valley Bank, into a court-led process as creditors looked to recover funds.",2023-03-17T12:21:55+0000,article,Business,Business Day,News,"['SVB FINANCIAL GROUP', 'BANKRUPTCIES', 'SILICON VALLEY BANK', 'SHUTDOWNS (INSTITUTIONAL)', 'REGULATION AND DEREGULATION OF INDUSTRY', 'BANKING AND FINANCIAL INSTITUTIONS', 'BECKER, GREGORY W']"
2108,Ukrainian officials and military analysts do not expect the MIG jets pledged so far by Poland and Slovakia to fundamentally alter the battle in the skies.,2023-03-17T12:44:40+0000,article,Foreign,World,News,"['WAR AND ARMED CONFLICTS', 'RUSSIAN INVASION OF UKRAINE (2022)', 'MILITARY AIRCRAFT', 'UKRAINE', 'POLAND', 'SLOVAKIA']"
2109,A three-day strike at Los Angeles Unified School District is scheduled to start Tuesday.,2023-03-17T13:00:08+0000,article,National,U.S.,briefing,['CALIFORNIA']
2110,"Five articles from around The Times, narrated just for you.",2023-03-17T13:02:58+0000,article,Podcasts,Podcasts,News,[]
2111,"Inside the exclusive dinner clubs in South Florida, where money talks and Donald Trump sometimes plays D.J.",2023-03-17T13:44:29+0000,article,Styles,Style,News,"['MAR-A-LAGO (PALM BEACH, FLA)', 'HIGH NET WORTH INDIVIDUALS', 'COUNTRY CLUBS', 'RESTAURANTS', 'BARS AND NIGHTCLUBS', 'ORGANIZATIONS, SOCIETIES AND CLUBS', 'PALM BEACH (FLA)']"
2112,"The Bruins, who won 50 games faster than any N.H.L. team in history, have sputtered of late, but with a lead that big, there is room to focus on the larger goal.",2023-03-17T13:56:13+0000,article,Sports,Sports,News,"['HOCKEY, ICE', 'NATIONAL HOCKEY LEAGUE', 'BOSTON BRUINS', 'STANLEY CUP', 'BERGERON, PATRICE', 'MARCHAND, BRAD', 'KREJCI, DAVID', 'MCAVOY, CHARLIE (1997- )', 'BOSTON (MASS)']"
2113,"With “Songs of Surrender,” an album of 40 reimagined songs, and “A Sort of Homecoming,” a documentary on Disney+, the Irish band pauses to reflect.",2023-03-17T14:00:08+0000,article,Culture,Arts,News,"['POP AND ROCK MUSIC', 'DOCUMENTARY FILMS AND PROGRAMS', 'TELEVISION', 'BOOKS AND LITERATURE', 'CONTENT TYPE: PERSONAL PROFILE', 'U2 (MUSIC GROUP)', 'BONO', 'CLAYTON, ADAM', 'EDGE, THE', 'MULLEN, LARRY', 'SURRENDER: 40 SONGS, ONE STORY (BOOK)', 'BONO & THE EDGE: A SORT OF HOMECOMING, WITH DAVE LETTERMAN (MOVIE)']"
2114,"The New England Aquarium is raising 18 baby sea dragons after a successful and rare breeding event. The baby dragons, who look too much alike to have names, will go on display this summer.",2023-03-17T14:21:14+0000,article,Express,Science,News,"['AQUARIUMS', 'NEW ENGLAND AQUARIUM', 'FISH AND OTHER MARINE LIFE', 'RESEARCH', 'REPRODUCTION (BIOLOGICAL)']"
2115,"Hear songs from Alison Goldfrapp, 100 gecs, Luke Combs and others.",2023-03-17T14:35:59+0000,article,Culture,Arts,News,"['POP AND ROCK MUSIC', 'COUNTRY MUSIC', '100 GECS (MUSIC GROUP)', 'COMBS, LUKE', 'CROSS, THEON', 'FEIST, LESLIE', 'SAVAGE, TIWA', 'SEGARRA, ALYNDA', 'SWIFT, TAYLOR', 'LONDON CONTEMPORARY ORCHESTRA', 'GOLDFRAPP, ALISON', 'STARR, AYRA', 'YOUNG JONN (1995- )', 'HERBERT, MATTHEW', 'BROWN, PIETA', 'BATES, JT', 'ROSE, ESTHER']"
2116,"Before her, guitarists played the blues, and mostly sat down doing it. Sister Rosetta Tharpe stepped out.",2023-03-17T14:57:35+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', 'CHILDREN AND CHILDHOOD', 'POP AND ROCK MUSIC', 'THARPE, ROSETTA', 'BARLOW, CHARNELLE PINKNEY', 'BOLDEN, TONYA (AUTHOR)', 'CHRISTIE, R GREGORY', 'ROCK, ROSETTA, ROCK! ROLL, ROSETTA, ROLL! (BOOK)', 'GENRE-BOOKS-CHILDRENS']"
2117,"Ideas for St. Patrick’s Day, a new recipe for clay pot rice with chicken, and more.",2023-03-17T15:00:04+0000,article,Dining,Food,Letter,"['COOKING AND COOKBOOKS', 'CONTENT TYPE: SERVICE']"
2118,"In this month’s picks, a man lives life in fast-forward, teenagers die in a time loop and someone named Searcher finds a strange world.",2023-03-17T15:00:08+0000,article,Culture,Movies,News,"['MOVIES', 'NEXT EXIT (MOVIE)', 'SOMETHING IN THE DIRT (MOVIE)', 'STRANGE WORLD (MOVIE)', 'STILL TIME (MOVIE)', 'RE/MEMBER (MOVIE)']"
2119,"In a new series on Amazon Prime Video, Donald Glover shifts from comedy with touches of horror to horror with grace notes of comedy.",2023-03-17T15:00:08+0000,article,Culture,Arts,Review,"['TELEVISION', 'SWARM (TV PROGRAM)', 'GLOVER, DONALD', 'ATLANTA (TV PROGRAM)', 'NABERS, JANINE']"
2120,"Quinten and Jurrien Timber are on opposite sides of the Dutch championship race. At home, they may be closer, literally, than any two players in European soccer.",2023-03-17T15:00:09+0000,article,Sports,Sports,News,"['SOCCER', 'LIVERPOOL (SOCCER TEAM)', 'MANCHESTER UNITED (SOCCER TEAM)', 'ENGLISH PREMIER LEAGUE']"
2121,We asked you to share your stories about wildlife in your communities. Your responses reminded us about the beauty in this world.,2023-03-17T15:11:00+0000,article,Climate,Climate,News,"['ANIMALS', 'FLOWERS AND PLANTS', 'BIODIVERSITY', 'GLOBAL WARMING', 'GREENHOUSE GAS EMISSIONS', 'INTERNAL-STORYLINE-NO', 'INTERNAL-SUB-ONLY-NL']"
2122,"Twitter didn’t move forward with the music licensing deals because of costs, people with knowledge of the matter said.",2023-03-17T15:15:52+0000,article,Business,Technology,News,"['TWITTER', 'MUSK, ELON', 'SPIRO, ALEX (1982- )', 'SONY MUSIC', 'WARNER MUSIC GROUP', 'UNIVERSAL MUSIC GROUP', 'SOCIAL MEDIA', 'MUSIC', 'COPYRIGHTS AND COPYRIGHT VIOLATIONS', 'COMPUTERS AND THE INTERNET']"
2123,"A year into the war, institutions face pressure to note the Ukrainian roots of artworks and artists long described as Russian. It’s not always simple to write a wall label.",2023-03-17T15:24:55+0000,article,Culture,Arts,News,"['MUSEUMS', 'ART', 'RUSSIAN INVASION OF UKRAINE (2022)', 'METROPOLITAN MUSEUM OF ART', 'MUSEUM OF MODERN ART', 'GETTY, J PAUL, MUSEUM', 'BROOKLYN MUSEUM', 'UKRAINE', 'USSR (FORMER SOVIET UNION)', 'RUSSIA', 'HOLLEIN, MAX', 'DEGAS, EDGAR']"
2124,The government’s two-month-long presentation included more than 20 witnesses and used some legal theories that tested the boundaries of conspiracy law.,2023-03-17T15:26:07+0000,article,Washington,U.S.,News,"['STORMING OF THE US CAPITOL (JAN, 2021)', 'PROUD BOYS', 'TREASON AND SEDITION', 'RIGHT-WING EXTREMISM AND ALT-RIGHT', 'BIGGS, JOSEPH (1984- )', 'NORDEAN, ETHAN', 'PEZZOLA, DOMINIC', 'REHL, ZACH', 'TARRIO, ENRIQUE', 'TRUMP, DONALD J', 'UNITED STATES POLITICS AND GOVERNMENT']"
2125,Police used pepper spray to hold back protesters in Paris.,2023-03-17T15:37:22+0000,multimedia,,World,Video,"['FRANCE', 'DEMONSTRATIONS, PROTESTS AND RIOTS', 'RETIREMENT', 'AGE, CHRONOLOGICAL', 'PENSIONS AND RETIREMENT PLANS', 'MACRON, EMMANUEL (1977- )', 'POLITICS AND GOVERNMENT']"
2126,"Portrayed in Life magazine in 1944 as a simple farm girl brandishing a submachine gun, she became a symbol of the partisans who helped defeat the Nazis.",2023-03-17T15:51:53+0000,article,Obits,World,Obituary (Obit),"['SEGOUIN, SIMONE (1925-2023)', 'DEATHS (OBITUARIES)', 'WORLD WAR II (1939-45)', 'DEFENSE AND MILITARY FORCES', 'NEWS AND NEWS MEDIA', 'FRANCE', 'CHARTRES (FRANCE)', 'LIFE (MAGAZINE)']"
2127,"The request is a response to the federal rescue of Silicon Valley Bank and Signature Bank, and it seeks to impose new fines and other penalties.",2023-03-17T15:52:20+0000,article,Business,Business Day,News,"['BIDEN, JOSEPH R JR', 'BANKING AND FINANCIAL INSTITUTIONS', 'HOUSE OF REPRESENTATIVES', 'SENATE', 'REGULATION AND DEREGULATION OF INDUSTRY', 'LAW AND LEGISLATION', 'SILICON VALLEY BANK', 'SIGNATURE BANK', 'SHUTDOWNS (INSTITUTIONAL)', 'ETHICS AND OFFICIAL MISCONDUCT']"
2128,"The agreement will reduce the unprofitable office space company’s debt, giving it more financial breathing room.",2023-03-17T15:54:51+0000,article,Business,Business Day,News,"['WEWORK COMPANIES INC', 'CREDIT AND DEBT', 'SOFTBANK CORPORATION', 'CO-WORKING', 'COMPANY REPORTS', 'REAL ESTATE (COMMERCIAL)', 'STOCKS AND BONDS', 'SON, MASAYOSHI', 'NEUMANN, ADAM']"
2129,"Bolo de cenoura comes together quickly in a blender and makes an unforgettable afternoon snack, Yewande Komolafe writes.",2023-03-17T15:58:20+0000,article,Dining,Food,News,"['CAKES', 'CONTENT TYPE: SERVICE', 'CARROTS', 'BRAZIL', 'BAKERIES AND BAKED PRODUCTS']"
2130,"This week's titles include an apocalyptic thriller, a novel told from the perspective of a fig tree and more.",2023-03-17T16:00:00+0000,multimedia,Books,Books,Interactive Feature,[]
2131,"The inquiry appears to be tied to an admission by the app’s owner, ByteDance, that employees had inappropriately obtained Americans’ data. The company said it had fired the workers involved.",2023-03-17T16:05:04+0000,article,Washington,U.S.,News,"['TIKTOK (BYTEDANCE)', 'BEIJING BYTEDANCE TECHNOLOGY CO LTD', 'SOCIAL MEDIA', 'JUSTICE DEPARTMENT', 'COMPUTERS AND THE INTERNET', 'UNITED STATES POLITICS AND GOVERNMENT', 'FEDERAL BUREAU OF INVESTIGATION', 'COMMITTEE ON FOREIGN INVESTMENT IN THE UNITED STATES (CFIUS)', 'REGULATION AND DEREGULATION OF INDUSTRY', 'NEWS AND NEWS MEDIA', 'SURVEILLANCE OF CITIZENS BY GOVERNMENT', 'CHINA', 'ESPIONAGE AND INTELLIGENCE SERVICES']"
2132,A report by Democrats on the House Oversight Committee documented instances of the Trump White House failing to report gifts that Donald J. Trump had received from abroad and others that remain missing.,2023-03-17T16:06:51+0000,article,Washington,U.S.,News,"['TRUMP, DONALD J', 'GIFTS TO PUBLIC OFFICIALS', 'ETHICS AND OFFICIAL MISCONDUCT', 'HOUSE COMMITTEE ON OVERSIGHT AND GOVERNMENT REFORM', 'UNITED STATES POLITICS AND GOVERNMENT']"
2133,"As the wealth of talent deepens across the N.C.A.A., UConn no longer stands alone atop women’s basketball.",2023-03-17T16:12:02+0000,article,Sports,Sports,News,"['BASKETBALL (COLLEGE)', 'NCAA BASKETBALL CHAMPIONSHIPS (WOMEN)', 'UNIVERSITY OF CONNECTICUT', 'UNIVERSITY OF SOUTH CAROLINA', 'AURIEMMA, GENO', 'BUECKERS, PAIGE (2001- )', 'EDWARDS, AALIYAH (2002- )', 'FUDD, AZZI']"
2134,"Under the name Napoleon XIV, he recorded “They’re Coming to Take Me Away, Ha-Haaa!” and, to almost everyone’s surprise, it stormed the charts in 1966.",2023-03-17T16:20:58+0000,article,Obits,Arts,Obituary (Obit),"['SAMUELS, JERRY (NAPOLEON XIV) (1938-2023)', 'DEATHS (OBITUARIES)', ""THEY'RE COMING TO TAKE ME AWAY, HA-HAAA! (SONG)"", 'POP AND ROCK MUSIC', 'COMEDY AND HUMOR', 'NINETEEN HUNDRED SIXTIES']"
2135,Relatives of Franklin D. Roosevelt’s press secretary are feuding over ownership of illustrations by Norman Rockwell that once hung in a hallway near the Oval Office.,2023-03-17T16:23:44+0000,article,Culture,Arts,News,"['WHITE HOUSE BUILDING (WASHINGTON, DC)', 'ART', 'ROCKWELL, NORMAN, MUSEUM', 'SATURDAY EVENING POST', 'ROCKWELL, NORMAN', 'ROOSEVELT, FRANKLIN DELANO', 'EARLY, STEPHEN T']"
2136,"A former college professor among student revolutionaries, he brought a fiery Marxist sensibility to the group before it veered into violence.",2023-03-17T16:27:59+0000,article,Obits,U.S.,Obituary (Obit),"['DEATHS (OBITUARIES)', 'WEATHERMEN', 'WEATHER UNDERGROUND', 'STUDENTS FOR A DEMOCRATIC SOCIETY', 'DEMONSTRATIONS, PROTESTS AND RIOTS', 'NINETEEN HUNDRED SIXTIES', 'COMMUNISM (THEORY AND PHILOSOPHY)', 'AYERS, WILLIAM C']"
2137,"Many democracies have joined the court, which investigates war crimes, genocide and crimes against humanity, but Washington has been concerned that the tribunal could someday try to prosecute Americans.",2023-03-17T16:46:00+0000,article,Foreign,World,News,"['INTERNATIONAL CRIMINAL COURT', 'UNITED STATES', 'WAR CRIMES, GENOCIDE AND CRIMES AGAINST HUMANITY', 'HAGUE (NETHERLANDS)']"
2138,We’ve got recipes everyone will truly love.,2023-03-17T17:00:03+0000,article,Dining,Food,Letter,"['COOKING AND COOKBOOKS', 'CONTENT TYPE: SERVICE', 'RECIPES']"
