,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
835,"A guide to the recent snow-making, chairlifts and other notable investments at ski resorts from New York to Maine.",2023-12-07T10:00:53+0000,article,Travel,Travel,News,"['TRAVEL AND VACATIONS', 'SKIING', 'CONTENT TYPE: SERVICE', 'GLOBAL WARMING', 'ALPINE SKIING', 'GREEK PEAK MOUNTAIN RESORT (CORTLAND, NY)', 'EAST COAST (US)', 'VERMONT', 'MAINE', 'NEW HAMPSHIRE']"
836,Does it matter if you wrap a present when it’s going in a shipping box anyway? ,2023-12-07T10:01:00+0000,article,Magazine,Magazine,News,"['HOLIDAYS AND SPECIAL OCCASIONS', 'GIFTS', 'COMEDY AND HUMOR']"
837,"Corrado Cagli, an artist of the 1920s through the 1970s, is still defying categories like “Italian artist” or “gay artist,” as a show at the Center for Italian Modern Art reveals.",2023-12-07T10:01:02+0000,article,Weekend,Arts,News,"['ART', 'CONTENT TYPE: PERSONAL PROFILE', 'CAGLI, CORRADO', 'CENTER FOR ITALIAN MODERN ART']"
838,"New York’s Bellevue Hospital performs thousands of the lucrative surgeries a year, even on Rikers Island prisoners and other inappropriate patients.",2023-12-07T10:01:02+0000,article,Business,Business Day,News,"['YOUR-FEED-HEALTHCARE', 'YOUR-FEED-SCIENCE', 'HOSPITALS', 'BARIATRIC SURGERY', 'FINANCES', 'OBESITY', 'SURGERY AND SURGEONS', 'MEDICAID', 'SUITS AND LITIGATION (CIVIL)', 'ETHICS AND OFFICIAL MISCONDUCT', 'MALPRACTICE', 'BELLEVUE HOSPITAL CENTER', 'PARIKH, MANISH', 'NEW YORK CITY', 'RIKERS ISLAND PRISON COMPLEX', 'AUDIO-NEUTRAL-INFORMATIVE']"
839,The state with the first balloting for 2024 is overflowing with candidates and reporters ahead of the Republican caucuses on Jan. 15. Here’s what to know.,2023-12-07T10:01:07+0000,article,Politics,U.S.,News,"['IOWA', 'PRIMARIES AND CAUCUSES', 'PRESIDENTIAL ELECTION OF 2024', 'UNITED STATES POLITICS AND GOVERNMENT']"
840,"In addition to its impressionist matchup “Manet/Degas,” the Met unveiled Lauren Halsey’s spectacular new rooftop installation. Our critics weigh in on this year’s most thrilling shows.",2023-12-07T10:01:07+0000,article,Arts&Leisure,Arts,News,"['TWO THOUSAND TWENTY THREE', 'ART', 'MUSEUMS', 'CONTENT TYPE: SERVICE', 'SCULPTURE', 'PHOTOGRAPHY', 'MUNCH, EDVARD', 'MATISSE, HENRI', 'DERAIN, ANDRE', 'LANE, DOYLE (1925-2002)', 'CHICAGO, JUDY', 'DEGAS, EDGAR', 'GOLDSCHMIDT, GERTRUD (GEGO)', 'HALSEY, LAUREN (ARTIST)', 'LE, AN-MY', 'MANET, EDOUARD', 'NGUYEN, TUAN ANDREW', 'OSORIO, PEPON', 'SZE, SARAH', 'TAYLOR, HENRY (1958- )', 'THOMPSON, BOB (1937-66)', 'AMERICAN FOLK ART MUSEUM', 'GUGGENHEIM, SOLOMON R, MUSEUM', '52 WALKER (MANHATTAN, NY, GALLERY)', 'BARD COLLEGE', 'BRONX MUSEUM OF THE ARTS', 'BROOKLYN MUSEUM', 'CLARK, STERLING AND FRANCINE, ART INSTITUTE', 'INTERNATIONAL AFRICAN AMERICAN MUSEUM', 'LESLIE-LOHMAN MUSEUM OF ART', 'METROPOLITAN MUSEUM OF ART', 'KORDANSKY, DAVID, GALLERY', 'WHITNEY MUSEUM OF AMERICAN ART', 'ROSENFELD, MICHAEL, GALLERY (MANHATTAN, NY)', 'NEW MUSEUM OF CONTEMPORARY ART', 'TREE & SERPENT: EARLY BUDDHIST ART IN INDIA, 200 B.C.E.-400 C.E. (EXHIBIT)', 'INDIAN THEATER: NATIVE PERFORMANCE, ART, AND SELF-DETERMINATION SINCE 1969 (EXHIBIT)', 'SMITH, HARRY (1923-91)', 'ELLIS, DARREL', 'WALKER, CHRISTIAN (1991- )', 'MUSEUM OF MODERN ART']"
841,"The act of being inspired by others is akin to collecting pebbles of experience, letting them escape into flowing consciousness and resurfacing them again in one’s writing.",2023-12-07T10:01:26+0000,article,Magazine,Magazine,News,"['JORDAN, JUNE', 'POETRY AND POETS']"
842,"This film about the apocalypse, directed by Sam Esmail and adapted from Rumaan Alam’s novel, leaves little room for imagination.",2023-12-07T10:01:27+0000,article,Weekend,Movies,Review,"['MOVIES', 'LEAVE THE WORLD BEHIND (MOVIE)', 'ESMAIL, SAM']"
843,"When does a fun, fanciful tradition risk becoming harmful deception?",2023-12-07T10:01:33+0000,article,Learning,The Learning Network,News,[]
844,"Ava DuVernay’s new feature film, adapted from the Isabel Wilkerson book “Caste,” turns the journalist into a character who examines oppression.",2023-12-07T10:01:38+0000,article,Weekend,Movies,Review,"['MOVIES', 'ORIGIN (MOVIE)', 'DUVERNAY, AVA', 'ELLIS-TAYLOR, AUNJANUE', 'CASTE: THE ORIGINS OF OUR DISCONTENTS (BOOK)', 'WILKERSON, ISABEL']"
845,The history and thought of the artist Anselm Kiefer is threaded throughout this exceptional documentary from Wim Wenders.,2023-12-07T10:01:39+0000,article,Weekend,Movies,Review,"['DOCUMENTARY FILMS AND PROGRAMS', 'KIEFER, ANSELM', 'WENDERS, WIM', 'CONTENT TYPE: PERSONAL PROFILE', 'ART', 'ANSELM (MOVIE)']"
846,"Some Jewish leaders in New York said Hanukkah celebrations felt different this year, given the Israel-Hamas war and a rise in antisemitic incidents.",2023-12-07T10:01:40+0000,article,Metro,New York,briefing,"['NEW YORK CITY', 'INTERNAL-STORYLINE-NO', 'HANUKKAH', 'JEWS AND JUDAISM', 'WIND POWER']"
847,“Into Siberia” traces the journalist George Kennan’s long-forgotten trip to Russia in 1885.,2023-12-07T10:01:50+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', 'CONTENT TYPE: PERSONAL PROFILE', 'NEWS AND NEWS MEDIA', 'PRISONS AND PRISONERS', 'EXPLORATION AND EXPLORERS', 'WALLANCE, GREGORY J', ""INTO SIBERIA: GEORGE KENNAN'S EPIC JOURNEY THROUGH THE BRUTAL, FROZEN HEART OF RUSSIA (BOOK)"", 'KENNAN, GEORGE (1845-1924)', 'SIBERIA', 'RUSSIA']"
848,"The N.H.S. is one of Britain’s proudest achievements, and it’s unraveling.",2023-12-07T10:01:54+0000,article,OpEd,Opinion,Op-Ed,"['GREAT BRITAIN', 'NATIONAL HEALTH SERVICE', 'MEDICINE AND HEALTH', 'HOSPITALS', 'HEALTH INSURANCE AND MANAGED CARE', 'POLITICS AND GOVERNMENT', 'YOUR-FEED-OPINIONVIDEO']"
849,Voters have valid reasons for their negativity.,2023-12-07T10:01:54+0000,article,OpEd,Opinion,Op-Ed,"['PRESIDENTIAL ELECTION OF 2024', 'POLLS AND PUBLIC OPINION', 'UNITED STATES ECONOMY', 'RECESSION AND DEPRESSION', 'PRODUCTIVITY', 'YOUTH', 'INFLATION (ECONOMICS)', 'VOTING AND VOTERS', 'NATIONAL DEBT (US)', 'BIDEN, JOSEPH R JR']"
850,"Many of my progressive Jewish friends are finding it hard to celebrate. But in a dark year, we should embrace a festival of light.",2023-12-07T10:02:00+0000,article,OpEd,Opinion,Op-Ed,"['HANUKKAH', 'JEWS AND JUDAISM', 'ISRAEL-GAZA WAR (2023- )']"
851,Has ideology become more important than the needs of clients?,2023-12-07T10:02:13+0000,article,OpEd,Opinion,Op-Ed,"['COLLEGES AND UNIVERSITIES', 'COLUMBIA UNIVERSITY', 'GRADUATE SCHOOLS AND STUDENTS', 'PSYCHOLOGY AND PSYCHOLOGISTS', 'MENTAL HEALTH AND DISORDERS', 'NATIONAL ASSN OF SOCIAL WORKERS']"
852,The books in Peter Brown’s “Wild Robot” trilogy were the first ones to really challenge 7-year-old Henry Fehrman.,2023-12-07T10:02:22+0000,article,Podcasts,Podcasts,News,"['CULTURE (ARTS)', 'BOOKS AND LITERATURE', 'CHILDREN AND CHILDHOOD']"
853,"Republican insiders thought criminal indictments might put a dent in the former president’s support. Instead, he’s leading in the polls — and planning how he’ll remake the presidency if he wins it back.",2023-12-07T10:02:29+0000,article,Podcasts,Podcasts,News,"['POLITICS AND GOVERNMENT', 'PRESIDENTIAL ELECTION OF 2024', 'BIDEN, JOSEPH R JR', 'TRUMP, DONALD J', 'REPUBLICAN PARTY']"
854,"Lawmakers voted to formally rebuke Mr. Bowman for setting off a false fire alarm in a House office building, the latest partisan use of a once-rare congressional action formerly reserved for grave offenses.",2023-12-07T10:02:37+0000,article,Washington,U.S.,News,"['BOWMAN, JAMAAL', 'ETHICS AND OFFICIAL MISCONDUCT', 'HOUSE OF REPRESENTATIVES', 'DEMOCRATIC PARTY', 'REPUBLICAN PARTY', 'UNITED STATES POLITICS AND GOVERNMENT']"
855,"With the proceeds from an apartment sale and a dream of making wine in Napa Valley, a buyer looked for an investment property to make her money grow.",2023-12-07T10:02:43+0000,multimedia,Real Estate,Real Estate,Interactive Feature,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'RENTING AND LEASING (REAL ESTATE)', 'CONTENT TYPE: PERSONAL PROFILE', 'SANTA ROSA (CALIF)', 'NAPA (CALIF)']"
856,"The former speaker’s decision to leave his seat a year early could affect control of the House, the legislative agenda and his party’s efforts to keep its majority in the 2024 election.",2023-12-07T10:03:35+0000,article,Washington,U.S.,News,"['UNITED STATES POLITICS AND GOVERNMENT', 'ELECTIONS, HOUSE OF REPRESENTATIVES', 'HOUSE OF REPRESENTATIVES', 'REPUBLICAN PARTY', 'LAW AND LEGISLATION', 'MCCARTHY, KEVIN (1965- )', 'SANTOS, GEORGE (1988- )', 'JOHNSON, WILLIAM L']"
857,Some brides and grooms are addressing the age-old dilemma of “who’s going to watch the kids?” by hiring babysitters for guests’ little ones.,2023-12-07T10:03:37+0000,article,Styles,Style,News,"['WEDDINGS AND ENGAGEMENTS', 'CHILD CARE', 'CHILDREN AND CHILDHOOD']"
858,"Israel has recovered a trove of material that its military has used to assess the extent of the group’s attack plans, and its tactics and abilities, information reviewed by The Times shows.",2023-12-07T10:03:38+0000,article,Foreign,World,News,"['ISRAEL-GAZA WAR (2023- )', 'ISRAEL', 'DEFENSE AND MILITARY FORCES', 'ESPIONAGE AND INTELLIGENCE SERVICES', 'GAZA STRIP', 'HAMAS', 'TERRORISM', 'PALESTINIANS', 'CIVILIAN CASUALTIES', 'KHAN YOUNIS (GAZA STRIP)']"
859,A border blockade by haulers angry that the European Union has suspended a permit system for their Ukrainian counterparts has led to problems with deliveries of wartime supplies.,2023-12-07T10:03:38+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'UKRAINE', 'DEFENSE AND MILITARY FORCES', 'POLAND', 'TRUCKS AND TRUCKING', 'DEMONSTRATIONS, PROTESTS AND RIOTS', 'SUPPLY CHAIN', 'INTERNATIONAL RELATIONS', 'EUROPEAN UNION', 'RUSSIA']"
860,Do these Republicans realize that Trump is their problem?,2023-12-07T10:03:38+0000,article,OpEd,Opinion,Op-Ed,"['INTERNAL-SUB-ONLY-NL', 'REPUBLICAN PARTY', 'TRUMP, DONALD J', 'DESANTIS, RON', 'HALEY, NIKKI R', 'CHRISTIE, CHRISTOPHER J', 'RAMASWAMY, VIVEK (1985- )', 'CHINA', 'UKRAINE', 'TRANSGENDER']"
861,"Missed connections, privacy lapses and a thwarted threesome: Feeld, the sex-positive dating app, is still dealing with issues days after a splashy reintroduction.",2023-12-07T10:03:38+0000,article,Styles,Style,News,"['DATING AND RELATIONSHIPS', 'FEELD LTD', 'MOBILE APPLICATIONS']"
862,"At 512 pages, “My Effin’ Life” has its share of Rush lore. But the most memorable parts of the singer and bassist’s book are about survival.",2023-12-07T10:05:45+0000,article,BookReview,Books,News,"['BOOKS AND LITERATURE', 'CONTENT TYPE: PERSONAL PROFILE', 'POP AND ROCK MUSIC', 'HOLOCAUST AND THE NAZI ERA', 'CONCENTRATION CAMPS', 'LEE, GEDDY', 'RUSH (MUSIC GROUP)', ""MY EFFIN' LIFE (BOOK)"", 'POLAND']"
863,"The group in California started on the notoriously challenging novel by James Joyce in 1995. In October, it reached the end.",2023-12-07T10:40:10+0000,article,Express,Books,News,"['BOOKS AND LITERATURE', 'JOYCE, JAMES', 'FINNEGANS WAKE (BOOK)', 'BOOK CLUBS', 'LOS ANGELES (CALIF)', 'VENICE (CALIF)', 'INTERNAL-OPEN-ACCESS-FROM-NL']"
864,Hear the news in five minutes.,2023-12-07T11:00:10+0000,article,Podcasts,Podcasts,News,"['PRESIDENTIAL ELECTION OF 2024', 'START-UPS', 'UNITED STATES POLITICS AND GOVERNMENT', 'REPUBLICAN PARTY', 'IOWA']"
865,The former U.N. ambassador seems poised to become Donald J. Trump’s principal rival in the Republican primary.,2023-12-07T11:00:19+0000,article,Podcasts,Podcasts,News,"['AUDIO-NEUTRAL-INFORMATIVE', 'UNITED STATES POLITICS AND GOVERNMENT', 'PRESIDENTIAL ELECTION OF 2024', 'EDUCATION (K-12)', 'POLLS AND PUBLIC OPINION', 'PRIMARIES AND CAUCUSES', 'REPUBLICAN PARTY', 'UNITED NATIONS', 'COHN, NATE (1988- )', 'HALEY, NIKKI R', 'TRUMP, DONALD J']"
866,Opinion columnists and contributors assess the candidates in Alabama.,2023-12-07T11:09:06+0000,multimedia,Opinion,Opinion,Interactive Feature,"['DEBATES (POLITICAL)', 'REPUBLICAN PARTY', 'PRIMARIES AND CAUCUSES', 'PRESIDENTIAL ELECTION OF 2024', 'CHRISTIE, CHRISTOPHER J', 'HALEY, NIKKI R', 'DESANTIS, RON', 'RAMASWAMY, VIVEK (1985- )', 'TRUMP, DONALD J']"
867,"On Oct. 7, Hamas and other militant groups launched an attack in Israel that killed hundreds. Israel responded with a military campaign that has devastated Gaza.",2023-12-07T11:26:58+0000,article,Foreign,World,News,"['ISRAEL-GAZA WAR (2023- )', 'GAZA STRIP', 'HAMAS']"
868,How to make sense of the statistics.,2023-12-07T11:38:58+0000,article,NYTNow,Briefing,News,"['ISRAEL-GAZA WAR (2023- )', 'CIVILIAN CASUALTIES', 'INTERNAL-STORYLINE-NO', 'ISRAEL', 'KHAN YOUNIS (GAZA STRIP)', 'GAZA STRIP']"
869,A judge reduced Rosemary Hayne’s jail sentence after she agreed to work in a fast-food restaurant for 20 hours a week for eight and a half weeks.,2023-12-07T11:50:24+0000,article,Express,U.S.,News,"['FAST FOOD INDUSTRY', 'CHIPOTLE MEXICAN GRILL INC', 'ASSAULTS', 'DECISIONS AND VERDICTS', 'LABOR AND JOBS', 'OHIO']"
870,Love thy neighbor is far from mind when disaster strikes a Seoul apartment complex in this blackhearted social satire.,2023-12-07T12:00:03+0000,article,Weekend,Movies,Review,"['MOVIES', 'UM TAE-HWA', 'CONCRETE UTOPIA (MOVIE)']"
871,Jialing Zhang’s documentary follows a journalist and two families fighting for rights while dealing with invasive surveillance tactics from Chinese authorities.,2023-12-07T12:00:03+0000,article,Weekend,Movies,Review,"['DOCUMENTARY FILMS AND PROGRAMS', 'ZHANG, JIALING', 'TOTAL TRUST (MOVIE)', 'CHINA', 'SURVEILLANCE OF CITIZENS BY GOVERNMENT', 'NEWS AND NEWS MEDIA', 'HUMAN RIGHTS AND HUMAN RIGHTS VIOLATIONS']"
872,Sara Bareilles is the heart and soul of this live capture of her musical.,2023-12-07T12:00:10+0000,article,Weekend,Movies,Review,"['MOVIES', 'THEATER', 'BAREILLES, SARA', 'SULLIVAN, BRETT (1971- )']"
873,This documentary by Jennifer Baichwal recounts a legal battle in which a groundskeeper in California took on a multibillion-dollar company.,2023-12-07T12:00:11+0000,article,Weekend,Movies,Review,"['DOCUMENTARY FILMS AND PROGRAMS', ""NON-HODGKIN'S LYMPHOMA"", 'DEFOLIANTS AND HERBICIDES', 'HAZARDOUS AND TOXIC SUBSTANCES', 'LIABILITY FOR PRODUCTS', 'CORPORATIONS', 'INTO THE WEEDS (MOVIE)', 'BAYER AG', 'MONSANTO COMPANY', 'BAICHWAL, JENNIFER', 'JOHNSON, DEWAYNE LEE']"
874,"A simple yet engaging melodrama, starring Billy Porter and Luke Evans, explores what it means for two fathers to divorce.",2023-12-07T12:00:11+0000,article,Weekend,Movies,Review,"['MOVIES', 'EVANS, LUKE (1979- )', 'OLIVER, BILL (1968- )', 'PORTER, BILLY', 'OUR SON (MOVIE)']"
875,"The extreme rain and flooding in Ethiopia, Kenya and Somalia this fall has been made twice as intense by climate change, according to a new study.",2023-12-07T12:00:17+0000,article,Climate,Climate,News,"['EAST AFRICA', 'KENYA', 'GLOBAL WARMING', 'FLOODS', 'RAIN', 'REFUGEES AND DISPLACED PERSONS', 'MIGRANTS (ENVIRONMENTAL)', 'WORLD WEATHER ATTRIBUTION', 'DADAAB (KENYA)', 'RESEARCH']"
876,"Wall Street will closely watch Friday’s nonfarm payrolls report, which could influence the Federal Reserve’s next move on borrowing costs.",2023-12-07T12:57:29+0000,article,Business,Business Day,News,"['INTERNAL-STORYLINE-NO', 'LABOR AND JOBS', 'WAGES AND SALARIES', 'INTEREST RATES', 'FEDERAL RESERVE SYSTEM', 'ORGANIZED LABOR', 'UNITED AUTOMOBILE WORKERS']"
877,"The government in Kyiv remains hopeful of further American assistance, but it is also looking to other resources — and trying to make clear what could be at stake.",2023-12-07T13:00:23+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'UKRAINE', 'DEFENSE AND MILITARY FORCES', 'FOREIGN AID', 'ARMS TRADE', 'REPUBLICAN PARTY', 'BIDEN, JOSEPH R JR', 'UNITED STATES INTERNATIONAL RELATIONS', 'RUSSIA']"
878,Will it catch fire the way millennial pink did?,2023-12-07T13:30:12+0000,article,Styles,Style,News,"['PANTONE INC', 'COLOR', 'FASHION AND APPAREL', 'DESIGN']"
879,"The 24-hour strike is the first walkout at The Post since the 1970s, union leaders said.",2023-12-07T13:32:20+0000,article,Business,Business Day,News,"['WASHINGTON POST', 'NEWS AND NEWS MEDIA', 'STRIKES', 'ORGANIZED LABOR', 'LAYOFFS AND JOB REDUCTIONS', 'WAGES AND SALARIES', 'STONESIFER, PATRICIA Q', 'APPOINTMENTS AND EXECUTIVE CHANGES']"
880,The winner of the contest is widely seen as a foregone conclusion: Vladimir V. Putin.,2023-12-07T13:47:54+0000,article,Foreign,World,News,"['POLITICS AND GOVERNMENT', 'ELECTIONS', 'RUSSIAN INVASION OF UKRAINE (2022)', 'PUTIN, VLADIMIR V', 'RUSSIA']"
881,"This week’s properties are a five-bedroom in Weston, Conn., and a three-bedroom in Manhasset, N.Y.",2023-12-07T14:00:02+0000,article,RealEstate,Real Estate,News,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'WESTON (CONN)', 'MANHASSET (NY)', 'NASSAU COUNTY (NY)', 'FAIRFIELD COUNTY (CONN)']"
882,"This week’s properties are in Carnegie Hill, Lenox Hill and Cobble Hill.",2023-12-07T14:00:03+0000,article,RealEstate,Real Estate,News,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'CARNEGIE HILL (MANHATTAN, NY)', 'LENOX HILL (MANHATTAN, NY)', 'COBBLE HILL (BROOKLYN, NY)']"
883,"Plus: embroidered silk handbags, handcrafted silverware and more recommendations from T Magazine.",2023-12-07T14:00:12+0000,article,TStyle,T Magazine,News,"['SINK, SADIE (2002- )', 'FASHION AND APPAREL', 'TABLEWARE', 'ART', 'SCOTLAND', 'DESIGN']"
884,The publisher’s new board of directors has expertise spanning the life cycle of a book.,2023-12-07T14:00:15+0000,article,Books,Books,News,"['BOOK TRADE AND PUBLISHING', 'BOOKS AND LITERATURE', 'BOARDS OF DIRECTORS', 'PRIVATE EQUITY', 'SIMON & SCHUSTER INC', 'KKR & CO LP', 'KARP, JONATHAN', 'SARNOFF, RICHARD', 'PENGUIN RANDOM HOUSE']"
885,A proposed solution to save a habitat has infuriated local residents and animal lovers.,2023-12-07T14:00:25+0000,article,National,U.S.,briefing,['CALIFORNIA']
886,"Critics said the film’s cross-promotion with “Barbie” trivialized the U.S. nuclear attacks on Japan during World War II, but the biopic will be released in 2024.",2023-12-07T14:14:34+0000,article,Express,World,News,"['MOVIES', 'NUCLEAR WEAPONS', 'JAPAN', 'WARNER BROTHERS']"
887,Human Rights Watch found that the slain journalist and six colleagues were not near active fighting in southern Lebanon and would have been clearly visible to Israeli forces.,2023-12-07T14:48:37+0000,article,Foreign,World,News,"['ISRAEL', 'WAR CRIMES, GENOCIDE AND CRIMES AGAINST HUMANITY', 'LEBANON', 'THOMSON REUTERS CORPORATION', 'NEWS AND NEWS MEDIA', 'ISRAEL-GAZA WAR (2023- )']"
888,Regimes that use distorted justice systems to oppress may inadvertently be nourishing one of the very things they’re trying to restrict: inspiration.,2023-12-07T15:00:14+0000,article,SpecialSections,Special Series,News,"['GUATEMALA', 'POLITICAL PRISONERS', 'HUMAN RIGHTS AND HUMAN RIGHTS VIOLATIONS', 'PUTIN, VLADIMIR V']"
889,"The Metropolitan Museum of Art’s Costume Institute reimagines the record of fashion, celebrating designers known but also those long, and wrongly, forgotten.",2023-12-07T15:03:23+0000,article,Weekend,Arts,Review,"['COSTUME INSTITUTE', 'METROPOLITAN MUSEUM OF ART', 'WOMEN AND GIRLS', 'DESIGN', 'FASHION AND APPAREL', 'MUSEUMS', 'YOUR-FEED-FASHION']"
890,Hip-hop got its start in a Bronx apartment building 50 years ago. The concept of home has been at the center of the genre ever since.,2023-12-07T15:03:56+0000,multimedia,Real Estate,Real Estate,Interactive Feature,"['VIS-DESIGN', 'RAP AND HIP-HOP', 'REAL ESTATE AND HOUSING (RESIDENTIAL)', 'CONTENT TYPE: PERSONAL PROFILE', 'MC LYTE (1970- )', 'E-40', 'KILLER MIKE', 'AMBRE (SINGER)', 'KHAN, ANIK (RAPPER)', 'MENSA, VIC (1993- )', 'NEW YORK CITY', 'NEW ORLEANS (LA)', 'SAN FRANCISCO BAY AREA (CALIF)', 'CHICAGO (ILL)', 'MASTER P (RAPPER)', 'BRONX (NYC)', 'BROOKLYN (NYC)', 'QUEENS (NYC)', 'ATLANTA (GA)', 'URBAN AREAS']"
891,"Emergency crews searched for survivors and assessed the damage, which officials said was severe and extensive. Heavy rains and winds are forecast for the Northeast on Sunday.",2023-12-07T15:27:33+0000,article,Weather,U.S.,News,"['STATES (US)', 'WEATHER', 'RAIN', 'COLD AND COLD SPELLS', 'GULF COAST (US)', 'NORTHEASTERN STATES (US)']"
892,The police in London said the 39-year-old “was disruptive and had sexually assaulted other passengers and crew.”,2023-12-07T15:45:59+0000,article,Express,World,News,"['AIRLINES AND AIRPLANES', 'UNITED STATES MARSHALS SERVICE']"
893,"McCarthy’s fundamental hollowness, as he knelt before Donald Trump and his party’s far-right wing, ultimately proved to be his undoing.",2023-12-07T15:46:00+0000,article,Editorial,Opinion,Editorial,"['MCCARTHY, KEVIN (1965- )', 'REPUBLICAN PARTY', 'HOUSE OF REPRESENTATIVES', 'CALIFORNIA', 'UNITED STATES POLITICS AND GOVERNMENT', 'RIGHT-WING EXTREMISM AND ALT-RIGHT', 'TRUMP, DONALD J', 'CONTENT TYPE: PERSONAL PROFILE']"
894,Vegan versions of some classic Latin American dishes are winning new fans at the holidays.,2023-12-07T15:47:43+0000,article,Dining,Food,News,"['VEGANISM', 'LATIN AMERICA', 'HOLIDAYS AND SPECIAL OCCASIONS', 'CHRISTMAS', 'INTERNAL-OPEN-ACCESS', 'RECIPES', 'COOKING AND COOKBOOKS']"
895,The artist’s show at Petzel gallery demonstrates his skill and vision across various mediums. But hard questions hover beneath his exuberant works.,2023-12-07T15:48:29+0000,article,Weekend,Arts,Review,"['ART', 'FORDJOUR, DEREK (1974- )', 'BLACK PEOPLE', 'BLACKS', 'PETZEL GALLERY', 'CHELSEA (MANHATTAN, NY)', 'SCULPTURE', 'PERFORMANCE ART', 'CONTENT TYPE: PERSONAL PROFILE']"
896,Recipes that pair particularly well with sparkling lights and warm blankets.,2023-12-07T16:00:03+0000,article,Dining,Food,Letter,"['COOKING AND COOKBOOKS', 'CONTENT TYPE: SERVICE']"
897,A law to require disclosure of corporate ownership takes effect Jan. 1. Small businesses and banks say it would be too burdensome and are turning to lobbying and the courts to delay or block it.,2023-12-07T16:00:47+0000,article,Washington,U.S.,News,"['LAW AND LEGISLATION', 'UNITED STATES POLITICS AND GOVERNMENT', 'MONEY LAUNDERING', 'FINANCIAL CRIMES ENFORCEMENT NETWORK (TREASURY DEPARTMENT)', 'AMERICAN BANKERS ASSN', 'AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS', 'NATIONAL SMALL BUSINESS ASSN', 'YELLEN, JANET L', 'MCHENRY, PATRICK T', 'ROUNDS, MIKE', 'SENATE COMMITTEE ON BANKING', 'TREASURY DEPARTMENT']"
898,Cold-stunned sea turtles that washed ashore in Massachusetts have been flown on private planes to Florida and North Carolina for rehabilitation.,2023-12-07T16:11:57+0000,article,Express,U.S.,News,"['TURTLES AND TORTOISES', 'AQUARIUMS', 'OCEANS AND SEAS', 'ENDANGERED AND EXTINCT SPECIES', 'NEW ENGLAND AQUARIUM', 'NATIONAL AQUARIUM (BALTIMORE, MD)']"
899,Emma Stone runs amok with Mark Ruffalo and Willem Dafoe in Yorgos Lanthimos’s off-key Victorian-era riff on “Frankenstein.”,2023-12-07T16:22:16+0000,article,Weekend,Movies,Review,"['MOVIES', 'LANTHIMOS, YORGOS', 'STONE, EMMA', 'DAFOE, WILLEM', 'RUFFALO, MARK', 'POOR THINGS (MOVIE)']"
900,"At one development in southern Brooklyn, a furious campaign is underway to get residents to vote on the future of their homes. Their choice could change public housing forever.",2023-12-07T16:34:54+0000,article,Metro,New York,News,"['NEW YORK CITY', 'PUBLIC AND SUBSIDIZED HOUSING', 'HOME REPAIRS AND IMPROVEMENTS', 'HOUSING AUTHORITY (NYC)', 'ADAMS, ERIC L', 'SHEEPSHEAD BAY (BROOKLYN, NY)']"
901,The government said a group linked to Russia’s intelligence service carried out sustained operations to undermine trust in Britain’s political system.,2023-12-07T16:41:05+0000,article,Foreign,World,News,"['POLITICS AND GOVERNMENT', 'ESPIONAGE AND INTELLIGENCE SERVICES', 'CYBERWARFARE AND DEFENSE', 'GREAT BRITAIN', 'RUSSIA', 'CAMERON, DAVID', 'FEDERAL SECURITY SERVICE']"
902,How does Santa’s wage growth compare with other jobs?,2023-12-07T16:44:35+0000,article,Learning,The Learning Network,News,[]
903,The magazine’s first issue since its top editor was fired is noticeably slimmer. Contributors pulled articles because of the response to an open letter about the Israel-Hamas war.,2023-12-07T16:47:51+0000,article,Culture,Arts,News,"['ARTFORUM', 'MAGAZINES', 'ART', 'ISRAEL-GAZA WAR (2023- )', 'BOYCOTTS', 'VELASCO, DAVID', 'PENSKE, JAY', 'APPOINTMENTS AND EXECUTIVE CHANGES', 'FREEDOM OF SPEECH AND EXPRESSION']"
904,This word has appeared in 27 articles on NYTimes.com in the past year. Can you use it in a sentence?,2023-12-07T17:00:32+0000,article,Learning,The Learning Network,News,[]
905,"The former president’s trial in one of his four criminal cases is scheduled for early March, putting his legal drama and the race for the White House on an unprecedented trajectory.",2023-12-07T17:02:11+0000,article,Politics,U.S.,News,"['TRUMP, DONALD J', 'PRESIDENTIAL ELECTION OF 2024', 'REPUBLICAN PARTY', 'PRIMARIES AND CAUCUSES', 'FEDERAL CRIMINAL CASE AGAINST TRUMP (2020 ELECTION CASE)', 'CHUTKAN, TANYA S', 'SMITH, JACK (ATTORNEY)', 'SPECIAL PROSECUTORS (INDEPENDENT COUNSEL)', 'COURTS AND THE JUDICIARY', 'UNITED STATES POLITICS AND GOVERNMENT']"
