,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
2238,"As she begins a headlining tour, the Colombian American songwriter is determined to remain “transparent” and never water down the mix of aesthetics and languages in her genre-crossing music.",2023-04-19T16:35:25+0000,article,Culture,Arts,News,"['CONTENT TYPE: PERSONAL PROFILE', 'LATIN MUSIC', 'KALI UCHIS (SINGER)', 'RED MOON IN VENUS (ALBUM)']"
2239,Looking at the history of coups — both the successes and the failures — can help put it the week’s chaotic events into clearer perspective.,2023-04-19T16:45:06+0000,article,Foreign,World,News,"['INTERNAL-SUB-ONLY-NL', ""COUPS D'ETAT AND ATTEMPTED COUPS D'ETAT"", 'SUDAN', 'CIVILIAN CASUALTIES', 'POLITICS AND GOVERNMENT', 'WAR AND ARMED CONFLICTS', 'INTERNATIONAL RELATIONS', 'AL-BURHAN, ABDEL FATTAH', 'HAMDAN, MOHAMED (HEMETI)', 'BASHIR, OMAR HASSAN AL-']"
2240,"As Gov. Ron DeSantis of Florida escalates a fight against his state’s largest private employer, his potential rivals for the White House see an opening to attack.",2023-04-19T16:56:58+0000,article,Politics,U.S.,News,"['FLORIDA', 'DESANTIS, RON', 'WALT DISNEY COMPANY', 'DISNEY, WALT, WORLD (LAKE BUENA VISTA, FLA)', 'REPUBLICAN PARTY', 'PRESIDENTIAL ELECTION OF 2024', 'PRIMARIES AND CAUCUSES', 'CONSERVATISM (US POLITICS)', 'POLITICS AND GOVERNMENT', 'UNITED STATES POLITICS AND GOVERNMENT']"
2241,This week’s finale brought a thrilling end to a season that has often felt slipshod in its conception.,2023-04-19T17:06:19+0000,article,Culture,Arts,News,"['TELEVISION', 'THE MANDALORIAN (TV PROGRAM)']"
2242,"After a 21-year-old Air National Guardsman was accused of leaking top secret documents, Mr. Austin said the real issue was ensuring that all service members protect information.",2023-04-19T17:08:48+0000,article,Foreign,World,News,"['US INTELLIGENCE DOCUMENTS LEAK (2023)', 'CLASSIFIED INFORMATION AND STATE SECRETS', 'AIR NATIONAL GUARD', 'DEFENSE DEPARTMENT', 'TEIXEIRA, JACK', 'AUSTIN, LLOYD J III']"
2243,"Gianandrea Noseda led his Washington ensemble at Carnegie Hall in a trio of works by George Walker, Prokofiev and Stravinsky.",2023-04-19T17:10:06+0000,article,Culture,Arts,Review,"['CLASSICAL MUSIC', 'NATIONAL SYMPHONY ORCHESTRA', 'NOSEDA, GIANANDREA', 'TRIFONOV, DANIIL']"
2244,The shootings of two people who mistakenly approached homes in Missouri and New York have renewed attention to self-defense laws across the country.,2023-04-19T17:29:29+0000,article,National,U.S.,News,"['STATES (US)', 'LAW AND LEGISLATION', 'SELF-DEFENSE', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'ASSAULTS', 'FLORIDA', 'MISSOURI', 'NEW YORK STATE']"
2245,A trial would have demonstrated the full extent of the company’s practice of deliberate deceit.,2023-04-19T17:32:56+0000,article,Editorial,Opinion,Editorial,"['DOMINION VOTING SYSTEMS CORP', 'FOX NEWS CHANNEL', 'LIBEL AND SLANDER', 'SMARTMATIC SGO GROUP', 'SUITS AND LITIGATION (CIVIL)', 'NEWS AND NEWS MEDIA', 'FREEDOM OF THE PRESS', 'MURDOCH, RUPERT', 'PRESIDENTIAL ELECTION OF 2020', 'VOTER FRAUD (ELECTION FRAUD)', 'RUMORS AND MISINFORMATION', 'COMPENSATION FOR DAMAGES (LAW)']"
2246,"The suit by GenBioPro, the generic maker of mifepristone, is the latest strand in the intense legal battle over abortion pills.",2023-04-19T17:37:49+0000,article,Science,Health,News,"['YOUR-FEED-SCIENCE', 'SUITS AND LITIGATION (CIVIL)', 'CORPORATIONS', 'ABORTION', 'MIFEPREX (RU-486)', 'FEDERAL-STATE RELATIONS (US)', 'GENERIC BRANDS AND PRODUCTS', 'ABORTION DRUGS', 'DRUGS (PHARMACEUTICALS)', 'FEDERAL COURTS (US)', 'REGULATION AND DEREGULATION OF INDUSTRY', 'FOOD AND DRUG ADMINISTRATION', 'GENBIOPRO INC', 'YOUR-FEED-HEALTHCARE']"
2247,"The governor of a province in a mountainous region of the country’s north sought to euthanize the bear, known as JJ4, but a court is reviewing the matter.",2023-04-19T17:37:58+0000,article,Express,World,News,"['BEARS', 'DEATHS (FATALITIES)', 'ANIMAL ABUSE, RIGHTS AND WELFARE', 'ENDANGERED AND EXTINCT SPECIES', 'TRENTO PROVINCE (ITALY)', 'ITALY']"
2248,"A year into the war, some residents of eastern Ukrainian towns still confound officials and the police with their support for Russia despite the constant bombardment from Russian forces.",2023-04-19T17:38:33+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'RUSSIA', 'PROPAGANDA', 'DEFENSE AND MILITARY FORCES', 'RUMORS AND MISINFORMATION', 'SOCIAL MEDIA', 'EVACUATIONS AND EVACUEES', 'DONBAS (UKRAINE)', 'UKRAINE']"
2249,An ultramarathoner was disqualified after covering part of a course in a friend’s car. She said it was a “miscommunication.” A rival had a different word: cheating.,2023-04-19T17:49:12+0000,article,Sports,Sports,News,"['ULTRAMARATHON RUNNING', 'CHEATING', 'ZAKRZEWSKI, JOASIA', 'ENGLAND', 'GREAT BRITAIN']"
2250,The two premieres in the company’s two-week run at the Joyce Theater are by fledgling choreographers whose efforts don’t add much to Graham’s legacy.,2023-04-19T17:51:06+0000,article,Culture,Arts,Review,"['DANCING', 'GRAHAM, MARTHA, DANCE CO', 'JOYCE THEATER', 'GRAHAM, MARTHA', 'RIGNEY, ANNIE', 'BAYE & ASA (CHOREOGRAPHIC DUO)']"
2251,"Another election technology company, Smartmatic, is suing news outlets, including Fox, over false claims of election fraud, and Dominion has other cases pending.",2023-04-19T18:02:37+0000,article,Business,Business Day,News,"['SUITS AND LITIGATION (CIVIL)', 'NEWS AND NEWS MEDIA', 'LIBEL AND SLANDER', 'DECISIONS AND VERDICTS', 'PRESIDENTIAL ELECTION OF 2020', 'COMPENSATION FOR DAMAGES (LAW)', 'RUMORS AND MISINFORMATION', 'DOMINION VOTING SYSTEMS CORP', 'FOX BUSINESS NETWORK', 'FOX NEWS CHANNEL', 'NEWSMAX MEDIA', 'ONE AMERICA NEWS NETWORK', 'SMARTMATIC SGO GROUP']"
2252,"The justices rejected key arguments from Halkbank, which is owned by the Turkish government. But they told a lower court to revisit one possible defense.",2023-04-19T18:02:43+0000,article,Washington,U.S.,News,"['BANKING AND FINANCIAL INSTITUTIONS', 'DECISIONS AND VERDICTS', 'HALKBANK', 'JUSTICE DEPARTMENT', 'SUPREME COURT (US)', 'KAVANAUGH, BRETT M', 'IRAN', 'UNITED STATES']"
2253,"A screwball thriller about a nun’s fight against artificial intelligence proves that making a messy, big-swinging jumble of a story still takes the work of humans.",2023-04-19T18:06:29+0000,article,Culture,Arts,Review,"['TELEVISION', 'MRS DAVIS (TV PROGRAM)', 'HERNANDEZ, TARA (SCREENWRITER)', 'ARQUETTE, DAVID', 'DIAMANTOPOULOS, CHRIS', 'GILPIN, BETTY', 'LINDELOF, DAMON', 'MARVEL, ELIZABETH', 'MCDORMAN, JAKE (1986- )', 'PEACOCK SERVICES']"
2254,"Announcing his long-shot bid to challenge President Biden, he spoke to a crowd of people who voiced their shared skepticism about vaccines and the pharmaceutical industry.",2023-04-19T18:34:57+0000,article,Politics,U.S.,News,"['KENNEDY, ROBERT F JR', 'DEMOCRATIC PARTY', 'CORONAVIRUS (2019-NCOV)', 'UNITED STATES POLITICS AND GOVERNMENT', 'PRESIDENTIAL ELECTION OF 2024', 'VACCINATION AND IMMUNIZATION', 'RUMORS AND MISINFORMATION']"
2255,The gathering is the latest in an intensifying series of planning moves ahead of Mr. Biden’s expected announcement of a re-election bid.,2023-04-19T18:44:43+0000,article,Politics,U.S.,News,"['BIDEN, JOSEPH R JR', 'PRESIDENTIAL ELECTION OF 2024', 'DEMOCRATIC NATIONAL COMMITTEE', 'DEMOCRATIC PARTY', 'UNITED STATES POLITICS AND GOVERNMENT', 'CAMPAIGN FINANCE']"
2256,"The Florida governor has not entered the 2024 race yet, but a super PAC supporting him is laying the groundwork for his likely run.",2023-04-19T18:57:21+0000,article,Politics,U.S.,News,"['DESANTIS, RON', 'PRESIDENTIAL ELECTION OF 2024', 'PRIMARIES AND CAUCUSES', 'REPUBLICAN PARTY', 'IOWA', 'NEW HAMPSHIRE', 'SOUTH CAROLINA', 'UNITED STATES POLITICS AND GOVERNMENT', 'APPOINTMENTS AND EXECUTIVE CHANGES']"
2257,China’s stubborn resistance to debt forgiveness for poor countries is hurting its global reputation.,2023-04-19T19:00:04+0000,article,OpEd,Opinion,Op-Ed,"['CHINA', 'YI GANG', 'INTERNATIONAL MONETARY FUND', 'WORLD BANK', 'XI JINPING', 'SRI LANKA', 'ZAMBIA']"
2258,"Despite talk of multipolarity, the pull of American power remains strong.",2023-04-19T19:00:10+0000,article,OpEd,Opinion,Op-Ed,"['INTERNAL-SUB-ONLY-NL', 'INTERNATIONAL RELATIONS', 'UNITED STATES POLITICS AND GOVERNMENT', 'BELT AND ROAD INITIATIVE (CHINA)', 'INTERNATIONAL TRADE AND WORLD MARKET', 'DA SILVA, LUIZ INACIO LULA']"
2259,"Bars, pies, cakes: We have all the sweet-tart classics and new favorites, too.",2023-04-19T19:06:12+0000,article,Dining,Food,News,"['RECIPES', 'CONTENT TYPE: SERVICE', 'LEMONS']"
2260,Keri Russell stars in a Netflix political thriller that doubles as a high-style romantic comedy.,2023-04-19T19:07:32+0000,article,Culture,Arts,News,"['TELEVISION', 'THE DIPLOMAT (TV PROGRAM)', 'CAHN, DEBORA', 'KINNEAR, RORY', 'MCKEAN, MICHAEL', 'RUSSELL, KERI', 'SEWELL, RUFUS', 'NETFLIX INC']"
2261,"In a 6-to-3 ruling, the court said that Mr. Reed, whose case has attracted attention from celebrities, had not waited too long to file a federal lawsuit.",2023-04-19T19:11:06+0000,article,Washington,U.S.,News,"['DECISIONS AND VERDICTS', 'PRISONS AND PRISONERS', 'TESTS (MEDICAL)', 'SUPREME COURT (US)', 'REED, RODNEY (1967- )']"
2262,It’s finally getting warm enough for outdoor dining. Here are a few recommendations for where to enjoy these sunnier days.,2023-04-19T19:30:13+0000,multimedia,Food,Food,Interactive Feature,[]
2263,The proposal would impose work requirements on food stamp and Medicaid recipients and repeal funding to beef up tax enforcement.,2023-04-19T19:34:10+0000,article,Washington,U.S.,News,"['MCCARTHY, KEVIN (1965- )', 'UNITED STATES POLITICS AND GOVERNMENT', 'FEDERAL BUDGET (US)', 'HOUSE OF REPRESENTATIVES', 'REPUBLICAN PARTY']"
2264,"Kaylin Gillis’s death “touches a chord across the country,” the Washington County district attorney said during a court hearing in the case.",2023-04-19T19:34:38+0000,article,Metro,New York,News,"['GILLIS, KAYLIN (2003-23)', 'MONAHAN, KEVIN D (1957- )', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'HEBRON (NY)']"
2265,"A Harlem-born New York original, the percussionist, composer and bandleader helped define Latin jazz and lay the groundwork for 1970s salsa.",2023-04-19T19:41:21+0000,article,Culture,Arts,News,"['LATIN MUSIC', 'JAZZ', 'PUENTE, TITO']"
2266,Those who argue that the news media should pay a steeper price for publishing false information are pushing to have a landmark Supreme Court ruling overturned.,2023-04-19T19:57:29+0000,article,Business,Business Day,News,"['NEWS AND NEWS MEDIA', 'LIBEL AND SLANDER', 'FIRST AMENDMENT (US CONSTITUTION)', 'FREEDOM OF THE PRESS', 'DOMINION VOTING SYSTEMS CORP', 'FOX NEWS CHANNEL', 'HERITAGE FOUNDATION', 'SUPREME COURT (US)', 'THOMAS, CLARENCE', 'GORSUCH, NEIL M', 'SMOLLA, RODNEY A']"
2267,This group has wrapped its series of five albums that traced a lineage from Bach to late Beethoven to his successors into the 20th century.,2023-04-19T19:59:25+0000,article,Culture,Arts,News,"['CLASSICAL MUSIC', 'DANISH STRING QUARTET', 'ECM (RECORD LABEL)']"
2268,"The interview is the latest example of the focus by the special counsel, Jack Smith, on the role of lawyers working for former President Donald Trump.",2023-04-19T20:06:49+0000,article,Washington,U.S.,News,"['EPSHTEYN, BORIS', 'TRUMP, DONALD J', 'MAR-A-LAGO (PALM BEACH, FLA)', 'CLASSIFIED INFORMATION AND STATE SECRETS', 'VOTER FRAUD (ELECTION FRAUD)', 'STORMING OF THE US CAPITOL (JAN, 2021)', 'SPECIAL PROSECUTORS (INDEPENDENT COUNSEL)', 'SMITH, JACK (ATTORNEY)', 'JUSTICE DEPARTMENT', 'UNITED STATES POLITICS AND GOVERNMENT']"
2269,"Plus: Zoya Cherkassky’s paintings focused on the African diaspora, a playful and eclectic hotel in Oslo — and more recommendations from T Magazine.",2023-04-19T20:31:04+0000,article,TStyle,T Magazine,News,"['CHERKASSKY, ZOYA', 'HOTELS AND TRAVEL LODGINGS', 'ART', 'DOLCE & GABBANA', 'BARS AND NIGHTCLUBS', 'INTERIOR DESIGN AND FURNISHINGS']"
2270,A board overseeing the resort wants lawyers to prepare a resolution to stop Disney from maintaining vast control over the complex for decades to come.,2023-04-19T20:37:52+0000,article,Business,Business Day,News,"['AMUSEMENT AND THEME PARKS', 'GOVERNORS (US)', 'DISNEY, WALT, WORLD (LAKE BUENA VISTA, FLA)', 'WALT DISNEY COMPANY', 'DESANTIS, RON', 'ORLANDO (FLA)', 'FLORIDA']"
2271,"A track like “Heart on My Sleeve,” which went viral before being taken down by streaming services this week, may be a novelty for now. But the legal and creative questions it raises are here to stay.",2023-04-19T20:40:22+0000,article,Culture,Arts,News,"['MUSIC', 'RAP AND HIP-HOP', 'POP AND ROCK MUSIC', 'ARTIFICIAL INTELLIGENCE', 'COPYRIGHTS AND COPYRIGHT VIOLATIONS', 'INTELLECTUAL PROPERTY', 'AUDIO RECORDINGS, DOWNLOADS AND STREAMING', 'COMPUTERS AND THE INTERNET', 'UNIVERSAL MUSIC GROUP', 'DRAKE (RAPPER)', 'TESFAYE, ABEL (WEEKND)', 'HERNDON, HOLLY (1980- )', 'AUDIO-NEUTRAL-IMMERSIVE']"
2272,"He was grateful for Otis Redding’s enduring legacy, he said, even if it overshadowed his efforts to make music of his own.",2023-04-19T20:50:11+0000,article,Obits,Arts,Obituary (Obit),"['REDDING, OTIS III (1964-2023)', 'RHYTHM AND BLUES (MUSIC)', 'POP AND ROCK MUSIC', 'DEATHS (OBITUARIES)', 'REDDING, OTIS', 'REDDINGS, THE (MUSIC GROUP)']"
2273,"Two men appeared in courtrooms in different parts of the country on Wednesday, charged in shootings that came after minor missteps on everyday tasks.",2023-04-19T20:56:58+0000,article,National,U.S.,News,"['MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'ASSAULTS', 'YARL, RALPH', 'GILLIS, KAYLIN (2003-23)', 'MONAHAN, KEVIN D (1957- )', 'KANSAS CITY (MO)', 'FORT EDWARD (NY)']"
2274,The electric carmaker has reduced prices by thousands of dollars this year to bolster demand and fend off competition.,2023-04-19T20:57:46+0000,article,Business,Business Day,News,"['ELECTRIC AND HYBRID VEHICLES', 'AUTOMOBILES', 'COMPANY REPORTS', 'TAX CREDITS, DEDUCTIONS AND EXEMPTIONS', 'BATTERIES', 'ALTERNATIVE AND RENEWABLE ENERGY', 'STOCKS AND BONDS', 'DISCOUNT SELLING', 'TESLA MOTORS INC', 'MUSK, ELON', 'UNITED STATES', 'CHINA']"
2275,The trial of the writer E. Jean Carroll’s allegations that the former president assaulted her at a department store is to begin next week.,2023-04-19T20:58:19+0000,article,Metro,New York,News,"['SEX CRIMES', 'SUITS AND LITIGATION (CIVIL)', 'CARROLL, E JEAN', 'TRUMP, DONALD J', 'FINANCIAL DISTRICT (MANHATTAN, NY)']"
2276,"Also, China’s nuclear buildup.",2023-04-19T21:03:03+0000,article,NYTNow,Briefing,briefing,"['NUCLEAR WEAPONS', 'RUSSIAN INVASION OF UKRAINE (2022)', 'PROPAGANDA', 'POPULATION', 'ECONOMIC CONDITIONS AND TRENDS', 'CHINA', 'INDIA', 'UKRAINE']"
2277,"Older Americans and those with weakened immune systems, groups still particularly vulnerable to the virus, may receive additional shots of the reformulated vaccine, federal officials said.",2023-04-19T21:10:47+0000,article,Science,Health,News,"['CORONAVIRUS (2019-NCOV)', 'VACCINATION AND IMMUNIZATION', 'ELDERLY', 'IMMUNE SYSTEM', 'CORONAVIRUS OMICRON VARIANT', 'CENTERS FOR DISEASE CONTROL AND PREVENTION', 'YOUR-FEED-SCIENCE']"
2278,"Theories ran rampant among the public and officials after the Ukrainian capital was illuminated Wednesday night, but government agencies pointed to a satellite on re-entry or a meteor.",2023-04-19T21:11:07+0000,article,Foreign,World,News,"['KYIV (UKRAINE)', 'NATIONAL AERONAUTICS AND SPACE ADMINISTRATION', 'RUSSIAN INVASION OF UKRAINE (2022)']"
2279,"Alvin L. Bragg, Manhattan’s district attorney, had tried to stop Mark F. Pomerantz from speaking with a U.S. House committee examining the criminal case against Donald J. Trump.",2023-04-19T21:22:36+0000,article,Metro,New York,News,"['NEW YORK STATE CRIMINAL CASE AGAINST TRUMP (71543-23)', 'REPUBLICAN PARTY', 'BRAGG, ALVIN', 'UNITED STATES']"
2280,The K-pop star was found dead on Wednesday at his home in Seoul.,2023-04-19T21:23:54+0000,article,Express,Arts,News,"['K-POP', 'POP AND ROCK MUSIC', 'DEATHS (OBITUARIES)', 'MOONBIN (1998-2023)', 'ASTRO (KOREAN MUSIC GROUP)']"
2281,"Miranda Dickson was told that the color failed “to preserve the character” of the Scottish city’s New Town district, a UNESCO World Heritage site. This week she painted the door peacock green.",2023-04-19T21:31:49+0000,article,Express,World,News,"['EDINBURGH (SCOTLAND)', 'WORLD HERITAGE SITES', 'HISTORIC BUILDINGS AND SITES', 'REAL ESTATE AND HOUSING (RESIDENTIAL)', 'HOME REPAIRS AND IMPROVEMENTS', 'UNITED NATIONS EDUCATIONAL, SCIENTIFIC AND CULTURAL ORGANIZATION', 'SCOTLAND', 'COLOR']"
2282,"He created the discount chain retailer Family Dollar, which found success, and criticism, by catering to the poor.",2023-04-19T21:33:39+0000,article,Obits,Business Day,Obituary (Obit),"['LEVINE, LEON (1937-2023)', 'FAMILY DOLLAR STORES INC', 'SHOPPING AND RETAIL', 'DISCOUNT SELLING', 'DEATHS (OBITUARIES)', 'PHILANTHROPY', 'DOLLAR TREE INC', 'LEVY, LEON, FOUNDATION', 'UNITED STATES']"
2283,Here’s what you need to know at the end of the day.,2023-04-19T21:45:27+0000,article,NYTNow,Briefing,briefing,[]
2284,Experiments using mice found a malfunction in adult stem cells that offers insights into why we turn into silver foxes and vixens.,2023-04-19T21:57:04+0000,article,Science,Science,News,"['HAIR', 'STEM CELLS', 'MICE', 'RESEARCH', 'NATURE (JOURNAL)', 'YOUR-FEED-SCIENCE', 'YOUR-FEED-HEALTH']"
2285,The flurry of transactions highlighted how members of Congress continue to buy and sell stocks in industries that intersect with their official duties.,2023-04-19T21:59:22+0000,article,Washington,U.S.,News,"['CONFLICTS OF INTEREST', 'HOUSE OF REPRESENTATIVES', 'SENATE', 'STOCKS AND BONDS', 'BANKING AND FINANCIAL INSTITUTIONS', 'FIRST REPUBLIC BANK', 'SILICON VALLEY BANK', 'SIGNATURE BANK', 'NEW YORK COMMUNITY BANCORP INC.', 'SEACOAST BANKING CORPORATION OF FLORIDA', 'UNITED STATES POLITICS AND GOVERNMENT']"
2286,"City dispatched Bayern Munich to reach the Champions League semifinals. But, as usual, getting close won’t be good enough.",2023-04-19T22:48:50+0000,article,Sports,Sports,News,"['SOCCER', 'MANCHESTER CITY (SOCCER TEAM)', 'BAYERN MUNICH (SOCCER TEAM)', 'HAALAND, ERLING BRAUT', 'UEFA CHAMPIONS LEAGUE (SOCCER)', 'GUARDIOLA, JOSEP']"
2287,"Max Scherzer was ejected from Wednesday’s win over the Los Angeles Dodgers because of a foreign substance, providing yet another speed bump for the Mets’ starting rotation.",2023-04-19T22:57:11+0000,article,Sports,Sports,News,"['BASEBALL', 'OFFICIATING (SPORTS)', 'NEW YORK METS', 'LOS ANGELES DODGERS', 'SCHERZER, MAX', 'VERLANDER, JUSTIN', 'KERSHAW, CLAYTON', 'SHOWALTER, BUCK', 'SYNDERGAARD, NOAH']"
2288,"The parking structure in Lower Manhattan, originally built in 1925, had unresolved safety violations, city officials said.",2023-04-19T22:58:51+0000,article,Metro,New York,News,"['ACCIDENTS AND SAFETY', 'BUILDINGS (STRUCTURES)', 'PARKING GARAGES AND LOTS', 'ENGINEERING AND ENGINEERS', 'BUILDINGS DEPARTMENT (NYC)', 'FINANCIAL DISTRICT (MANHATTAN, NY)', 'NEW YORK CITY', 'DEATHS (FATALITIES)']"
2289,I’ve often been delighted by how older men lean into sartorial whimsy when they exit workplace life.,2023-04-19T23:00:07+0000,article,OpEd,Opinion,Op-Ed,"['FASHION AND APPAREL', 'ART', 'MEN AND BOYS', 'FREEDOM OF SPEECH AND EXPRESSION']"
2290,"The drive by more than 30 organizations, some new to the effort, comes as ethics questions have engulfed Justice Clarence Thomas.",2023-04-19T23:00:08+0000,article,Washington,U.S.,News,"['UNITED STATES POLITICS AND GOVERNMENT', 'SUPREME COURT (US)', 'NARAL PRO-CHOICE AMERICA', 'THOMAS, CLARENCE', 'ABORTION', 'POLLS AND PUBLIC OPINION', 'DECISIONS AND VERDICTS', 'ETHICS AND OFFICIAL MISCONDUCT', 'COURTS AND THE JUDICIARY']"
2291,"Defense Secretary Lloyd J. Austin III, visiting Sweden, said he hoped that objections to adding the country to the alliance would be ironed out by midsummer, when member states meet in Lithuania.",2023-04-19T23:00:09+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'DEFENSE AND MILITARY FORCES', 'INTERNATIONAL RELATIONS', 'UNITED STATES INTERNATIONAL RELATIONS', 'AUSTIN, LLOYD J III', 'NORTH ATLANTIC TREATY ORGANIZATION', 'SWEDEN', 'RUSSIA', 'UKRAINE', 'HUNGARY', 'TURKEY', 'FINLAND', 'BALTIC SEA', 'PUTIN, VLADIMIR V', 'ORBAN, VIKTOR', 'ERDOGAN, RECEP TAYYIP']"
2292,The army and the paramilitary group it is battling agreed to a 24-hour cease-fire. But many residents were unsure whether the truce was solid enough to safely flee.,2023-04-19T23:02:46+0000,article,Foreign,World,News,"['SUDAN', 'WAR AND ARMED CONFLICTS', 'EVACUATIONS AND EVACUEES', 'RAPID SUPPORT FORCES (SUDAN)', 'AL-BURHAN, ABDEL FATTAH', 'HAMDAN, MOHAMED (HEMETI)', 'DEFENSE AND MILITARY FORCES', 'KHARTOUM (SUDAN)']"
2293,The special inspector general for Afghanistan’s reconstruction accused the Biden administration of blocking his efforts to track assistance.,2023-04-19T23:28:14+0000,article,Washington,U.S.,News,"['SOPKO, JOHN F', 'INSPECTORS GENERAL', 'AFGHANISTAN', 'AFGHANISTAN WAR (2001- )', 'TALIBAN', 'BIDEN, JOSEPH R JR', 'UNITED STATES POLITICS AND GOVERNMENT', 'UNITED STATES DEFENSE AND MILITARY FORCES', 'FOREIGN AID', 'HUMANITARIAN AID']"
2294,Not enough Republican members are yet on board with either impeachment proceedings against the homeland security secretary or border security legislation.,2023-04-20T00:00:35+0000,article,Washington,U.S.,News,"['HOMELAND SECURITY DEPARTMENT', 'MAYORKAS, ALEJANDRO', 'HOUSE COMMITTEE ON HOMELAND SECURITY', 'REPUBLICAN PARTY', 'ILLEGAL IMMIGRATION', 'IMMIGRATION AND EMIGRATION', 'BORDER PATROL (US)', 'UNITED STATES POLITICS AND GOVERNMENT', 'ORTIZ, RAUL L', 'GREEN, MARK E (1964- )', 'HOUSE COMMITTEE ON THE JUDICIARY']"
2295,"The mayor blamed the White House for not doing enough to help New York City deal with the influx of migrants, or helping them find work.",2023-04-20T00:21:17+0000,article,Metro,New York,News,"['IMMIGRATION AND EMIGRATION', 'UNITED STATES POLITICS AND GOVERNMENT', 'ASYLUM, RIGHT OF', 'BIDEN, JOSEPH R JR', 'ADAMS, ERIC L', 'NEW YORK CITY']"
2296,"Hundreds of people had gathered at a school for an event organized by merchants, according to the Houthi-run Interior Ministry.",2023-04-20T00:35:42+0000,article,Foreign,World,News,"['SANA (YEMEN)', 'STAMPEDES', 'HOUTHIS', 'DEATHS (FATALITIES)', 'YEMEN', 'FOOD', 'FOOD AID']"
2297,"The singer-songwriter’s performance there on Sunday was his first large-scale concert in years, but his scheduled second act has been canceled in response to medical advice, a representative said.",2023-04-20T00:35:44+0000,article,Culture,Arts,News,"['COACHELLA VALLEY MUSIC AND ARTS FESTIVAL', 'MUSIC', 'OCEAN, FRANK', 'COACHELLA VALLEY (CALIF)']"
2298,The Golden State forward’s antics are a constant threat to his team’s championship hopes.,2023-04-20T00:53:02+0000,article,Sports,Sports,News,"['GREEN, DRAYMOND', 'GOLDEN STATE WARRIORS', 'PLAYOFF GAMES', 'BASKETBALL', 'NATIONAL BASKETBALL ASSN']"
2299,"After rescuing the company from bankruptcy, he turned it into a major player on Broadway and one of the largest nonprofit theater companies in the country.",2023-04-20T00:54:44+0000,article,Obits,Theater,Obituary (Obit),"['HAIMES, TODD', 'DEATHS (OBITUARIES)', 'THEATER', 'THEATER (BROADWAY)', 'ROUNDABOUT THEATER CO', 'NONPROFIT ORGANIZATIONS']"
2300,"Kenneth D. Pilon, 62, pleaded guilty in December to willfully intimidating and attempting to intimidate citizens from engaging in lawful speech and protests in support of the Black Lives Matter movement in 2020.",2023-04-20T01:06:34+0000,article,Express,U.S.,News,"['BLACK PEOPLE', 'BLACKS', 'DISCRIMINATION', 'JUSTICE DEPARTMENT', 'STARBUCKS CORPORATION', 'MICHIGAN', 'SAGINAW (MICH)']"
2301,Simeon Seigel is back with a confounding and evil puzzle theme. I loved it.,2023-04-20T02:00:07+0000,article,Games,Crosswords & Games,News,['CROSSWORD PUZZLES']
2302,"Aerial mishaps and half-wit actors turn a fantasy classic into a farce. But, like Peter, not all of the jokes land.",2023-04-20T02:00:11+0000,article,Culture,Theater,Review,"['THEATER', 'THEATER (BROADWAY)', 'PETER PAN GOES WRONG (PLAY)', 'LEWIS, HENRY', 'SAYER, JONATHAN', 'SHIELDS, HENRY', 'MEGGIDO, ADAM']"
2303,"Quotation of the Day for Thursday, April 20, 2023.",2023-04-20T02:26:00+0000,article,Summary,Corrections,Quote,[]
2304,"Corrections that appeared in print on Thursday, April 20, 2023.",2023-04-20T02:26:27+0000,article,Corrections,Corrections,News,[]
2305,"A former bank building in Ellenville, N.Y., will house objects from resort hotels like Grossinger’s that were nestled in the Catskill Mountains.",2023-04-20T04:02:04+0000,article,Metro,New York,briefing,"['NEW YORK CITY', 'INTERNAL-STORYLINE-NO', 'MUSEUMS', 'HISTORIC BUILDINGS AND SITES', 'TRAVEL AND VACATIONS', 'SOLITARY CONFINEMENT', 'CORRECTION DEPARTMENT (NYC)', ""GROSSINGER'S CATSKILL RESORT HOTEL (LIBERTY, NY)"", 'RIKERS ISLAND PRISON COMPLEX', 'CATSKILL MOUNTAINS', 'ELLENVILLE (NY)']"
2306,India will soon have the world’s largest population.,2023-04-20T04:49:19+0000,article,NYTNow,Briefing,briefing,"['INDIA', 'EUROPE', 'CHINA', 'YEMEN', 'SUDAN', 'KHARTOUM (SUDAN)', 'INTERNATIONAL RELATIONS', 'POP AND ROCK MUSIC', 'DENMARK', 'DEFENSE AND MILITARY FORCES']"
2307,"For the first time in three decades, Napoli stands on the cusp of an Italian soccer championship. Its city did not want to waste any time celebrating.",2023-04-20T05:00:15+0000,article,Sports,Sports,News,"['SOCCER', 'NAPOLI (SOCCER TEAM)', 'SERIE A (ITALIAN SOCCER LEAGUE)', 'SPALLETTI, LUCIANO', 'MARADONA, DIEGO']"
2308,"Two of the deaths were reported in or near Cole, a town of about 600 people south of Oklahoma City, the police said. One other person who was transported to McClain County, Okla., died.",2023-04-20T05:53:51+0000,article,Express,U.S.,News,"['TORNADOES', 'OKLAHOMA']"
