,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
1461,The former president’s former fixer is expected to testify next week in the trial accusing Mr. Trump of inflating the value of his assets.,2023-10-12T18:37:04+0000,article,Metro,New York,News,"['NEW YORK STATE CIVIL CASE AGAINST TRUMP (452564/2022)', 'TRUMP ORGANIZATION', 'COHEN, MICHAEL D (1966- )', 'TRUMP, DONALD J', 'NEW YORK STATE']"
1462,"For a time, whenever a bridge, tunnel or highway opened around New York, he endeavored to beat others onto, into or along it.",2023-10-12T18:40:05+0000,article,Obits,Obituaries,Obituary (Obit),"['CATAN, OMERO C (1914-96)', 'BRIDGES AND TUNNELS', 'BIOGRAPHICAL INFORMATION', 'RECORDS AND ACHIEVEMENTS', 'INFRASTRUCTURE (PUBLIC WORKS)', 'DEATHS (OBITUARIES)', 'NEW YORK CITY']"
1463,"Gazans are blocked from fleeing through Egypt, which has kept tight control of its border. An Israeli invasion of Gaza could test President Abdel Fattah el-Sisi’s approach.",2023-10-12T18:44:06+0000,article,Foreign,World,News,"['ISRAEL-GAZA WAR (2023- )', 'ISRAEL', 'GAZA STRIP', 'PALESTINIANS', 'HAMAS', 'EGYPT', 'REFUGEES AND DISPLACED PERSONS', 'NETANYAHU, BENJAMIN', 'SISI, ABDEL FATTAH EL-', 'INTERNATIONAL RELATIONS', 'POLLS AND PUBLIC OPINION', 'POLITICS AND GOVERNMENT', 'CIVILIAN CASUALTIES', 'TERRORISM', 'NEWS AND NEWS MEDIA', 'HUMANITARIAN AID', 'UNITED STATES INTERNATIONAL RELATIONS', 'DEATHS (FATALITIES)']"
1464,A conversation about the history — and future — of album reviews in an increasingly fraught environment for music journalism and criticism.,2023-10-12T18:54:52+0000,article,Culture,Arts,News,"['AUDIO-NEUTRAL-INFORMATIVE', 'MUSIC']"
1465,In praise of Claudia Goldin.,2023-10-12T19:00:08+0000,article,OpEd,Opinion,Op-Ed,"['GOLDIN, CLAUDIA', 'WOMEN AND GIRLS', 'LABOR AND JOBS', 'BIRTH CONTROL AND FAMILY PLANNING', 'NOBEL PRIZES', 'ECONOMICS (THEORY AND PHILOSOPHY)', ""WOMEN'S RIGHTS""]"
1466,"Defense ministers went home without resolving the status of Sweden, determining who attacked a Baltic Sea pipeline or how to respond to Israel’s war with Hamas.",2023-10-12T19:06:24+0000,article,Foreign,World,News,"['ISRAEL-GAZA WAR (2023- )', 'TERRORISM', 'KURDS', 'PIPELINES', 'NORTH ATLANTIC TREATY ORGANIZATION', 'HAMAS', 'ERDOGAN, RECEP TAYYIP', 'STOLTENBERG, JENS', 'BALTIC SEA', 'ISRAEL', 'SWEDEN', 'TURKEY', 'INTERNAL-STORYLINE-NO']"
1467,"A new low-emission zone in the city center appears to be the most ambitious in Western Europe, and it is set to become law in little more than a year.",2023-10-12T19:10:20+0000,article,Foreign,World,News,"['STOCKHOLM (SWEDEN)', 'AIR POLLUTION', 'ELECTRIC AND HYBRID VEHICLES', 'SWEDEN', 'FUEL EMISSIONS (TRANSPORTATION)', 'ZONING', 'AUTOMOBILES', 'POLITICS AND GOVERNMENT', 'TELECOMMUTING', 'URBAN AREAS', 'DIESEL POWER']"
1468,"“Climate change shouldn’t be our problem, but that doesn’t mean we shouldn’t be the solution.”",2023-10-12T19:13:26+0000,article,Learning,The Learning Network,News,[]
1469,"Each week, we share the best of new audio journalism and storytelling.",2023-10-12T19:37:29+0000,article,Podcasts,Podcasts,News,"['ISRAEL', 'HAMAS', 'SHAKUR, TUPAC', 'TEENAGERS AND ADOLESCENCE', 'GENDER', 'DRAKE (RAPPER)', 'DRUG CARTELS']"
1470,"During a visit to Tel Aviv, Secretary of State Antony J. Blinken promised to help defend the country “as long as America exists.”",2023-10-12T19:38:17+0000,article,Washington,World,News,"['GAZA STRIP', 'ISRAEL', 'MIDDLE EAST', 'UNITED STATES', 'TEL AVIV (ISRAEL)', 'BIDEN, JOSEPH R JR', 'BLINKEN, ANTONY J', 'NETANYAHU, BENJAMIN', 'HAMAS', 'STATE DEPARTMENT', 'ISRAEL-GAZA WAR (2023- )', 'TERRORISM', 'CIVILIAN CASUALTIES', 'WAR AND ARMED CONFLICTS', 'KIDNAPPING AND HOSTAGES', 'JEWS AND JUDAISM', 'UNITED STATES INTERNATIONAL RELATIONS', 'PALESTINIANS']"
1471,The return of Usher. Also: A profile of Kamala Harris and a mother navigating CrimeCon after her son’s murder.,2023-10-12T19:38:46+0000,article,NYTNow,New York,News,[]
1472,The rules of war are quite explicit about what has to happen.,2023-10-12T19:42:46+0000,article,OpEd,Opinion,Op-Ed,"['INTERNAL-SUB-ONLY-NL', 'ISRAEL-GAZA WAR (2023- )', 'CIVILIAN CASUALTIES', 'TERRORISM', 'DEFENSE AND MILITARY FORCES', 'WAR AND ARMED CONFLICTS', 'LAW AND LEGISLATION', 'INTERNATIONAL RELATIONS', 'WAR CRIMES, GENOCIDE AND CRIMES AGAINST HUMANITY', 'KIDNAPPING AND HOSTAGES', 'PALESTINIANS', 'AL QAEDA', 'HAMAS', 'IRAQI ARMY', 'ISLAMIC STATE IN IRAQ AND SYRIA (ISIS)', 'FALLUJA (IRAQ)', 'GAZA STRIP', 'MOSUL (IRAQ)', 'ISRAEL', 'THEY WILL HAVE TO DIE NOW: MOSUL AND THE FALL OF THE CALIPHATE (BOOK)']"
1473,"Ruben Gallego, a Democratic congressman vying for one of the most competitive Senate seats in the country, is pitching himself to Native American voters.",2023-10-12T19:43:08+0000,article,Politics,U.S.,News,"['ARIZONA', 'GALLEGO, RUBEN (1979- )', 'DEMOCRATIC PARTY', 'NATIVE AMERICANS', 'ELECTIONS, SENATE', 'BORDER BARRIERS', ""TOHONO O'ODHAM NATION"", 'LAKE, KARI A', 'SINEMA, KYRSTEN', 'LAMB, MARK (PINAL COUNTY, ARIZ, SHERIFF)', 'UNITED STATES POLITICS AND GOVERNMENT', 'CONTENT TYPE: PERSONAL PROFILE']"
1474,Experts hope that the techniques used to retrieve hidden text on delicate papyrus could lead to the recovery of lost classic works.,2023-10-12T19:49:30+0000,article,Culture,Arts,News,"['ARCHAEOLOGY AND ANTHROPOLOGY', 'GREEK CIVILIZATION', 'ROMAN CIVILIZATION', 'MANUSCRIPTS', 'COMPUTERIZED AXIAL TOMOGRAPHY (CAT SCANS)', 'UNIVERSITY OF KENTUCKY', 'POMPEII (ITALY)', 'HERCULANEUM (ITALY)', 'MOUNT VESUVIUS (ITALY)']"
1475,Suggested reading from critics and editors at The New York Times.,2023-10-12T19:51:47+0000,article,BookReview,Books,News,"['BOOKS AND LITERATURE', 'CONTENT TYPE: SERVICE', 'MONICA (BOOK)', 'CLOWES, DANIEL', ""THE SIX: THE UNTOLD STORY OF AMERICA'S FIRST WOMEN ASTRONAUTS (BOOK)"", 'GRUSH, LOREN', ""TAMING THE STREET: THE OLD GUARD, THE NEW DEAL, AND FDR'S FIGHT TO REGULATE AMERICAN CAPITALISM (BOOK)"", 'HENRIQUES, DIANA B', 'ILIAD (BOOK)', 'HOMER', 'WILSON, EMILY (1971- )', 'LAND OF MILK AND HONEY (BOOK)', 'ZHANG, C PAM', 'LIES AND SORCERY (BOOK)', 'MORANTE, ELSA', 'THE MANIAC (BOOK)', 'LABATUT, BENJAMIN', 'PENANCE (BOOK)', 'CLARK, ELIZA (1994- )', 'CROSSINGS: HOW ROAD ECOLOGY IS SHAPING THE FUTURE OF OUR PLANET (BOOK)', 'GOLDFARB, BEN (JOURNALIST)']"
1476,"As New York tries to move people with severe mental illness off the streets and into treatment, the governor said some hospitals aren’t helping.",2023-10-12T19:53:55+0000,article,Metro,New York,News,"['PSYCHIATRY AND PSYCHIATRISTS', 'MENTAL HEALTH AND DISORDERS', 'HOSPITALS', 'EMERGENCY MEDICAL TREATMENT', 'METHODIST HOSPITAL', 'NORTHWELL HEALTH', 'HOCHUL, KATHLEEN C', 'GO, MICHELLE ALYSSA', 'ADAMS, ERIC L', 'NEELY, JORDAN (D 2023)', 'NEW YORK STATE', 'NEW YORK CITY', 'HOMELESS PERSONS', 'FINES (PENALTIES)']"
1477,"The country’s new unity government agrees that Hamas must be destroyed so it can never attack Israel again, but there is little appetite for a reoccupation.",2023-10-12T19:55:02+0000,article,Foreign,World,News,"['ISRAEL-GAZA WAR (2023- )', 'ISRAEL', 'GAZA STRIP', 'HAMAS', 'TERRORISM', 'PALESTINIANS', 'CIVILIAN CASUALTIES', 'INTERNATIONAL RELATIONS', 'DEFENSE AND MILITARY FORCES', 'POLITICS AND GOVERNMENT', 'REFUGEES AND DISPLACED PERSONS', 'KIDNAPPING AND HOSTAGES', 'PALESTINIAN AUTHORITY', 'NETANYAHU, BENJAMIN']"
1478,"Regulators are examining whether X violated a new European law that requires large social media companies to stop the spread of illegal content, disinformation and other harmful material.",2023-10-12T19:56:00+0000,article,Business,World,News,"['EUROPE', 'ISRAEL', 'UNITED STATES', 'MUSK, ELON', 'TWITTER', 'EUROPEAN UNION', 'EUROPEAN COMMISSION', 'SOCIAL MEDIA', 'ISRAEL-GAZA WAR (2023- )', 'REGULATION AND DEREGULATION OF INDUSTRY', 'FREEDOM OF SPEECH AND EXPRESSION', 'WAR AND ARMED CONFLICTS']"
1479,"A noted legal scholar, he helped lead his country away from Communism after the fall of the Soviet bloc but could not stop its embrace of right-wing populism.",2023-10-12T19:56:08+0000,article,Obits,World,Obituary (Obit),"['SOLYOM, LASZLO (1942-2023)', 'DEATHS (OBITUARIES)', 'HUNGARY', 'POLITICS AND GOVERNMENT', 'DEMOCRACY (THEORY AND PHILOSOPHY)', 'ORBAN, VIKTOR']"
1480,"A roundup of restaurants where the bird is the word, from the elaborate crown roast at Francie to the crunchy fried wings at Upland.",2023-10-12T20:00:03+0000,article,Dining,Food,News,"['NEW YORK CITY', 'RESTAURANTS', 'INTERNAL-SUB-ONLY-NL']"
1481,"Israel’s latest strikes on Gaza have drawn warnings from aid workers and residents of a humanitarian catastrophe. “We are facing a huge disaster,” said one U.N. official.",2023-10-12T20:19:34+0000,article,Foreign,World,News,"['ISRAEL-GAZA WAR (2023- )', 'CIVILIAN CASUALTIES', 'PALESTINIANS', 'GAZA STRIP', 'ISRAEL', 'HAMAS', 'AL SHIFA HOSPITAL (GAZA STRIP)']"
1482,College students sign a letter condemning the silence of many university administrations.,2023-10-12T20:23:27+0000,article,Letters,Opinion,Letter,"['ISRAEL-GAZA WAR (2023- )', 'HAMAS', 'COLLEGES AND UNIVERSITIES', 'TERRORISM', 'CIVILIAN CASUALTIES', 'JEWS AND JUDAISM', 'ISRAEL', 'GAZA STRIP']"
1483,"Our TV critic recommends a quirky American sitcom, a historical Canadian weeper and a sumptuous Argentine dramedy.",2023-10-12T20:25:33+0000,article,Culture,Arts,News,"['TELEVISION', 'HULU.COM', 'PUBLIC BROADCASTING SERVICE', 'ROKU', 'CHAD (TV PROGRAM)', 'LITTLE BIRD (TV PROGRAM)', 'NADA (TV PROGRAM)']"
1484,The developers will have to decide whether to absorb higher-than-expected costs or break their contracts with the state.,2023-10-12T20:31:35+0000,article,Metro,New York,News,"['WIND POWER', 'ENERGY AND POWER', 'ALTERNATIVE AND RENEWABLE ENERGY', 'ECONOMIC CONDITIONS AND TRENDS', 'PUBLIC SERVICE COMMISSION (NYS)', 'NEW YORK STATE']"
1485,"The company said it had reached the limit of what it could offer to the United Automobile Workers union, which has expanded its strike to Ford’s largest plant.",2023-10-12T20:47:20+0000,article,Business,Business Day,News,"['ORGANIZED LABOR', 'AUTOMOBILES', 'STRIKES', 'LABOR AND JOBS', 'FORD MOTOR CO', 'UNITED AUTOMOBILE WORKERS', 'WAGES AND SALARIES', 'EMPLOYEE FRINGE BENEFITS', 'FACTORIES AND MANUFACTURING', 'SPORTS UTILITY VEHICLES AND LIGHT TRUCKS', 'ELECTRIC AND HYBRID VEHICLES', 'LAYOFFS AND JOB REDUCTIONS', 'PENSIONS AND RETIREMENT PLANS', 'GENERAL MOTORS', 'STELLANTIS NV', 'FAIN, SHAWN', 'LOUISVILLE (KY)']"
1486,Plus a new comic book universe.,2023-10-12T20:50:41+0000,article,NYTNow,Briefing,briefing,"['FAR EAST, SOUTH AND SOUTHEAST ASIA AND PACIFIC AREAS', 'HAMAS', 'ISRAEL', 'GAZA STRIP', 'NEW ZEALAND', 'JAPAN', 'ABE, SHINZO', 'UNIFICATION CHURCH']"
1487,"Mr. Bankman-Fried’s lawyers sought to poke holes in Ms. Ellison’s testimony, but her account remained largely consistent.",2023-10-12T20:51:27+0000,article,Business,Technology,News,"['VIRTUAL CURRENCY', 'DATING AND RELATIONSHIPS', 'BANKRUPTCIES', 'START-UPS', 'COMPUTERS AND THE INTERNET', 'ALAMEDA RESEARCH LLC', 'HK FTX TRADING LTD (FUTURES EXCHANGE)', 'BANKMAN-FRIED, SAM', 'ELLISON, CAROLINE (1994- )']"
1488,"Mr. Ramaswamy becomes the second G.O.P. presidential candidate to agree to such a debate, with the governors of Florida and California also set to debate.",2023-10-12T21:36:22+0000,article,Politics,U.S.,News,"['RAMASWAMY, VIVEK (1985- )', 'KHANNA, RO', 'DEBATES (POLITICAL)', 'REPUBLICAN PARTY', 'DEMOCRATIC PARTY', 'UNITED STATES POLITICS AND GOVERNMENT']"
1489,"Also, House Republicans struggle to choose a leader. Here’s the latest at the end of Thursday.",2023-10-12T21:47:29+0000,article,NYTNow,Briefing,News,[]
1490,"The president continued to hold events on economic issues while managing the conflict between Israel and Hamas, hoping to appeal to Americans focused on pocketbook concerns.",2023-10-12T21:51:18+0000,article,Washington,U.S.,News,"['UNITED STATES POLITICS AND GOVERNMENT', 'ISRAEL-GAZA WAR (2023- )', 'UNITED STATES ECONOMY', 'BIDEN, JOSEPH R JR', 'BUSH, GEORGE']"
1491,"As soldiers, reservists and volunteers head to Israel, supporters gathered near the El Al counter at Kennedy Airport to give them supplies and cheers.",2023-10-12T21:55:56+0000,article,Metro,New York,News,"['ISRAEL-GAZA WAR (2023- )', 'AIRLINES AND AIRPLANES', 'JEWS AND JUDAISM', 'DEFENSE AND MILITARY FORCES', 'AIRPORTS', 'EL AL ISRAEL AIRLINES', 'HAMAS', 'KENNEDY INTERNATIONAL AIRPORT (QUEENS, NY)', 'ISRAEL', 'GAZA STRIP']"
1492,How America should be thinking about its role in this “wildly dangerous and unpredictable time.”,2023-10-12T22:00:11+0000,article,OpEd,Opinion,Op-Ed,"['ISRAEL', 'HAMAS', 'PALESTINIANS', 'ISRAEL-GAZA WAR (2023- )', 'GAZA STRIP', 'RUSSIA', 'WAR AND ARMED CONFLICTS']"
1493,"Officials will weigh whether to directly intervene, for the first time in state history, to stop aquifers from being wrung dry in the Central Valley.",2023-10-12T22:00:12+0000,article,Climate,Climate,News,"['GLOBAL WARMING', 'AGRICULTURE AND FARMING', 'AQUIFERS', 'CONSERVATION OF RESOURCES', 'WATER', 'CALIFORNIA STATE WATER RESOURCES CONTROL BOARD', 'CENTRAL VALLEY (CALIF)', 'TULARE LAKE (CALIF)', 'SAN JOAQUIN VALLEY (CALIF)']"
1494,Judge Aileen Cannon postponed a hearing on a government request involving a lawyer for one of the former president’s co-defendants. She said prosecutors were wasting her time.,2023-10-12T22:25:02+0000,article,Washington,U.S.,News,"['FEDERAL CRIMINAL CASE AGAINST TRUMP (DOCUMENTS CASE)', 'CONFLICTS OF INTEREST', 'CLASSIFIED INFORMATION AND STATE SECRETS', 'MAR-A-LAGO (PALM BEACH, FLA)', 'CANNON, AILEEN M', 'DE OLIVEIRA, CARLOS', 'NAUTA, WALT', 'TAVERAS, YUSCIL', 'TRUMP, DONALD J', 'FORT PIERCE (FLA)']"
1495,"He provided harmony vocals and the occasional lead. He also helped write some of the group’s biggest hits, including “Shout,” “Fight the Power” and “That Lady.”",2023-10-12T22:26:58+0000,article,Obits,Arts,Obituary (Obit),"['ISLEY, RUDOLPH (1939-2023)', 'DEATHS (OBITUARIES)', 'ISLEY BROTHERS', 'RHYTHM AND BLUES (MUSIC)', 'POP AND ROCK MUSIC']"
1496,"Despite conflicts overseas and an approaching deadline to avert a government shutdown, Republicans are unable to rise above their internal divisions.",2023-10-12T22:27:00+0000,article,Washington,U.S.,News,"['REPUBLICAN PARTY', 'HOUSE OF REPRESENTATIVES', 'UNITED STATES POLITICS AND GOVERNMENT', 'JORDAN, JIM (1964- )', 'MCCARTHY, KEVIN (1965- )', 'SCALISE, STEVE']"
1497,"The 17 employees from the Broward Sheriff’s Office in Fort Lauderdale were accused, in separate cases, of falsifying paperwork to collect money from two relief programs.",2023-10-12T22:32:35+0000,article,Express,U.S.,News,"['POLICE BRUTALITY, MISCONDUCT AND SHOOTINGS', 'BROWARD COUNTY (FLA)', 'CORONAVIRUS (2019-NCOV)', 'CORONAVIRUS AID, RELIEF, AND ECONOMIC SECURITY ACT (2020)', 'FRAUDS AND SWINDLING', 'FORT LAUDERDALE (FLA)', 'TONY, GREGORY']"
1498,"After Donald J. Trump bound himself tightly to the Israeli right, and President Biden approached the divided nation gingerly, a warm presidential embrace has eased years of tension.",2023-10-12T22:39:24+0000,article,Politics,U.S.,News,"['UNITED STATES POLITICS AND GOVERNMENT', 'INTERNATIONAL RELATIONS', 'ISRAEL-GAZA WAR (2023- )', 'PRESIDENTIAL ELECTION OF 2024', 'JEWS AND JUDAISM', 'PALESTINIANS', 'BIDEN, JOSEPH R JR', 'BLINKEN, ANTONY J', 'NETANYAHU, BENJAMIN', 'TRUMP, DONALD J', 'ISRAEL']"
1499,"Al-Shifa Hospital, the Gaza Strip’s largest medical complex, has been overwhelmed with wounded patients since Israel launched airstrikes in Gaza in retaliation to Hamas’s attack.",2023-10-12T22:59:40+0000,multimedia,,World,Video,"['ISRAEL-GAZA WAR (2023- )', 'GAZA STRIP', 'CIVILIAN CASUALTIES', 'HOSPITALS', 'PALESTINIANS', 'ISRAEL', 'AL SHIFA HOSPITAL (GAZA STRIP)']"
1500,It’s hard not to wonder whether today’s suffering could have been avoided if in 2000 Palestinians had taken the offer of a path toward statehood.,2023-10-12T23:00:09+0000,article,OpEd,Opinion,Op-Ed,"['ISRAEL-GAZA WAR (2023- )', 'PEACE PROCESS', 'PALESTINIANS', 'ISRAEL', 'GAZA STRIP', 'BARAK, EHUD', 'ARAFAT, YASIR', 'CLINTON, BILL']"
1501,"The jury came back with a surprising split decision on two men who were tried together, holding the more experienced officer accountable in the first of three trials in the young Black man’s death.",2023-10-12T23:16:07+0000,article,National,U.S.,News,"['BLACK LIVES MATTER MOVEMENT', 'FLOYD, GEORGE (D 2020)', 'GEORGE FLOYD PROTESTS (2020)', 'COLORADO', 'LAW AND LEGISLATION', 'POLICE BRUTALITY, MISCONDUCT AND SHOOTINGS', 'COURTS AND THE JUDICIARY']"
1502,"New Jersey prosecutors concluded that Nadine Menendez, Senator Bob Menendez’s wife, should not be charged after she killed a pedestrian with her Mercedes-Benz.",2023-10-12T23:18:13+0000,article,Metro,New York,News,"['MENENDEZ, NADINE', 'KOOP, RICHARD (D 2018)', 'MENENDEZ, ROBERT', 'TRAFFIC ACCIDENTS AND SAFETY', 'DEATHS (FATALITIES)', 'POLICE', 'BERGEN COUNTY (NJ)', 'BOGOTA (NJ)', 'NEW JERSEY']"
1503,"The state’s top jurist recommended that Traci Soderstrom, a district judge in Lincoln County, be removed from the bench after she and a bailiff mocked lawyers, jurors and witnesses.",2023-10-12T23:21:47+0000,article,Express,U.S.,News,"['OKLAHOMA', 'COURTS AND THE JUDICIARY', 'ETHICS AND OFFICIAL MISCONDUCT', 'SODERSTROM, TRACI (JUDGE)', 'TEXT MESSAGING', 'LINCOLN COUNTY (OKLA)']"
1504,Jason St. Pierre cited religion to discipline a 17-year-old for what he deemed inappropriate dancing at an off-campus Homecoming after-party.,2023-10-12T23:49:00+0000,article,Express,U.S.,News,"['EDUCATION (K-12)', 'PRINCIPALS (SCHOOL)', 'EDUCATION (SECONDARY)', 'LOUISIANA', 'DANCING', 'SCHOOL DISCIPLINE (STUDENTS)']"
1505,"As Israel retaliates for the Hamas assault last weekend and plans a potential ground attack, its airstrikes have left Gazans without power, water and medical care.",2023-10-13T00:00:16+0000,article,Foreign,World,News,"['ISRAEL-GAZA WAR (2023- )', 'ISRAEL', 'HAMAS', 'PALESTINIANS', 'GAZA STRIP', 'TERRORISM', 'INTERNATIONAL RELATIONS', 'DEATHS (FATALITIES)', 'CIVILIAN CASUALTIES', 'DEFENSE AND MILITARY FORCES', 'POLITICS AND GOVERNMENT', 'BORDER BARRIERS', 'UNITED STATES INTERNATIONAL RELATIONS', 'KIDNAPPING AND HOSTAGES', 'HUMANITARIAN AID']"
1506,"On the campaign trail in New Hampshire, a prospective voter asked the Florida governor, who has issued statements of staunch support for Israel, about civilian casualties in Gaza.",2023-10-13T00:18:19+0000,article,Politics,U.S.,News,"['DESANTIS, RON', 'PALESTINIANS', 'ISRAEL-GAZA WAR (2023- )', 'CIVILIAN CASUALTIES', 'PRESIDENTIAL ELECTION OF 2024', 'WAR AND ARMED CONFLICTS']"
1507,Republican rivals and the White House were among those to roundly condemn the former president for his characterization of the Lebanese militant group.,2023-10-13T00:41:58+0000,article,Politics,U.S.,News,"['INTERNATIONAL RELATIONS', 'PRESIDENTIAL ELECTION OF 2024', 'ISRAEL-GAZA WAR (2023- )', 'DRONES (PILOTLESS PLANES)', 'DEFENSE AND MILITARY FORCES', 'JEWS AND JUDAISM', 'UNITED STATES POLITICS AND GOVERNMENT', 'INTELLIGENCE AND INTELLIGENCE TESTS (IQ)', 'CIVILIAN CASUALTIES', 'PRESIDENTIAL ELECTION OF 2020', 'RUSSIAN INVASION OF UKRAINE (2022)', 'PEACE PROCESS', 'WAR AND ARMED CONFLICTS', 'PALESTINIANS', 'HEZBOLLAH', 'HAMAS', 'REPUBLICAN PARTY', 'DEMOCRATIC PARTY', 'TRUMP, DONALD J', 'DESANTIS, RON', 'BIDEN, JOSEPH R JR', 'PENCE, MIKE', 'PRITZKER, J B', 'NETANYAHU, BENJAMIN', 'BURGUM, DOUGLAS', 'HUTCHINSON, ASA', 'KIM JONG-UN', 'PUTIN, VLADIMIR V', 'IRAN', 'ISRAEL', 'MIDDLE EAST']"
1508,"Here are some questions to start discussions at dinner tables, in classrooms or with family or friends. We welcome responses from any reader who is 13 or older.",2023-10-13T00:47:35+0000,article,Learning,The Learning Network,News,[]
1509,Top American counterterrorism officials on Thursday said there was no credible or specific intelligence pointing to a current threat to the United States related to the Hamas terrorist attacks on Israel or the ensuing war.,2023-10-13T00:49:26+0000,article,National,World,News,"['ISRAEL-GAZA WAR (2023- )', 'WAR AND ARMED CONFLICTS', 'WRAY, CHRISTOPHER A', 'FEDERAL BUREAU OF INVESTIGATION', 'MAYORKAS, ALEJANDRO', 'HOMELAND SECURITY DEPARTMENT']"
1510,"Students explore this immersive Times feature, engage in cross-generational conversations about the issues raised, and experiment with expert advice on healthy phone and social media habits.",2023-10-13T00:50:54+0000,article,Learning,The Learning Network,News,[]
1511,John-Clark Levin opens our solving weekend.,2023-10-13T02:00:10+0000,article,Games,Crosswords & Games,News,['CROSSWORD PUZZLES']
1512,The history of movable type is a terrible idea for a show. Which is why it’s so on brand for this satire of theater and its eternal hopefuls.,2023-10-13T02:00:11+0000,article,Weekend,Theater,Review,"['THEATER', 'THEATER (BROADWAY)', 'GUTENBERG! THE MUSICAL! (PLAY)', 'BROWN, SCOTT (1976- )', 'KING, ANTHONY (1975- )', 'TIMBERS, ALEX', 'RANNELLS, ANDREW', 'GAD, JOSH']"
1513,"Eric Berlin’s new creation lets us use the buddy system, but the relationship is complicated.",2023-10-13T02:02:01+0000,article,Games,Crosswords & Games,News,"['BERLIN, ERIC (CROSSWORD CONSTRUCTOR)']"
1514,"The show said Thursday that it would play a final performance at the Nederlander Theater on Jan. 14, but did not rule out continuing elsewhere.",2023-10-13T02:04:23+0000,article,Culture,Theater,News,"['THEATER', 'THEATER (BROADWAY)', 'SHUCKED (PLAY)', 'NEDERLANDER ORGANIZATION']"
1515,"Quotation of the Day for Friday, October 13, 2023.",2023-10-13T03:22:51+0000,article,Summary,Corrections,Quote,[]
1516,"Corrections that appeared in print on Friday, Oct. 13, 2023.",2023-10-13T03:23:29+0000,article,Corrections,Corrections,Correction,[]
1517,"The relatively uncommon name of Jacinta or Jacinda is shared among many famous people in New Zealand and Australia, with most of them born in the 1970s.",2023-10-13T03:28:04+0000,article,Foreign,World,News,"['NAMES, PERSONAL', 'ARDERN, JACINDA', 'BARRETT, JACINDA', 'AUSTRALIA', 'FATIMA (PORTUGAL)', 'NEW ZEALAND']"
1518,Larry Handerhan and Donnelly McDowell had no plans to marry until the fourth of eight weddings they attended in 2022. They have Maggie Rogers to thank.,2023-10-13T04:00:20+0000,article,Styles,Style,News,['WEDDINGS AND ENGAGEMENTS']
1519,Lizzie Rivard and Alec Woletz knew they wanted to be married. A nine-month backpacking trip through Southeast Asia and Europe proved it.,2023-10-13T04:00:26+0000,article,Styles,Style,News,['WEDDINGS AND ENGAGEMENTS']
1520,She shared my name. How could we not become friends? And how could I not have gone to see her when it mattered most?,2023-10-13T04:00:26+0000,article,Styles,Style,News,"['LOVE (EMOTION)', 'INTERNAL-SUB-ONLY', 'COMPUTERS AND THE INTERNET', 'E-MAIL']"
1521,"When Nancy Chen and Patrick McFawn started dating, she warned him that her broadcast journalism career could take her anywhere in the country. They fell in love anyway.",2023-10-13T04:00:26+0000,article,Styles,Style,News,['WEDDINGS AND ENGAGEMENTS']
1522,Israel calls on people in north Gaza to evacuate.,2023-10-13T04:00:27+0000,article,NYTNow,Briefing,briefing,"['ISRAEL-GAZA WAR (2023- )', 'CHICAGO, JUDY', 'FRANCE', 'GAZA STRIP', 'ISRAEL']"
1523,"When Kendra Morris first met Randall Woodfin, the mayor of Birmingham, Ala., she didn’t think anything of it until she had a vision about their future.",2023-10-13T04:00:48+0000,article,Styles,Style,News,['WEDDINGS AND ENGAGEMENTS']
1524,"Frightened Palestinians, heeding Israel’s warnings to abandon their homes in northern Gaza, raced on Friday to flee to the south of the blockaded coastal strip, as aid groups warned that the evacuation of more than a million civilians would have “devastating consequences.”",2023-10-13T05:29:17+0000,article,Foreign,World,News,[]
1525,This word has appeared in 24 articles on NYTimes.com in the past year. Can you use it in a sentence?,2023-10-13T06:00:02+0000,article,Learning,The Learning Network,News,[]
1526,"“Santos likes Jordan because when Jim Jordan sees a crime, he keeps his mouth shut,” Kimmel joked.",2023-10-13T06:03:58+0000,article,Culture,Arts,News,"['TELEVISION', 'COLBERT, STEPHEN', 'KIMMEL, JIMMY', 'FALLON, JIMMY', 'MEYERS, SETH', 'LATE NIGHT WITH SETH MEYERS (TV PROGRAM)', 'LATE SHOW WITH STEPHEN COLBERT (TV PROGRAM)', 'THE TONIGHT SHOW (TV PROGRAM)', 'JIMMY KIMMEL LIVE (TV PROGRAM)']"
1527,"Seemingly unending earthquakes in Afghanistan have killed nearly 1,300 people and amplified already troubling times since the Taliban seized power.",2023-10-13T06:17:54+0000,article,Foreign,World,News,"['EARTHQUAKES', 'DEATHS (FATALITIES)', 'PARKS AND OTHER RECREATION AREAS', 'HUMANITARIAN AID', 'HERAT (AFGHANISTAN)', 'TALIBAN']"
1528,The $69 billion video game acquisition is expected to be finalized soon after the sign-off from British regulators.,2023-10-13T06:24:09+0000,article,Business,Technology,News,"['REGULATION AND DEREGULATION OF INDUSTRY', 'COMPUTER AND VIDEO GAMES', 'COMPUTERS AND THE INTERNET', 'ANTITRUST LAWS AND COMPETITION ISSUES', 'ACTIVISION BLIZZARD INC', 'COMPETITION AND MARKETS AUTHORITY (GREAT BRITAIN)', 'SONY CORPORATION', 'MICROSOFT CORP']"
