,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
1490,An expected jump in the latest inflation reading will almost certainly provoke broadsides from Republicans who hammered Mr. Biden over high gas prices throughout last summer.,2023-09-13T09:11:22+0000,article,Business,Business Day,News,"['OIL (PETROLEUM) AND GASOLINE', 'PRICES (FARES, FEES AND RATES)', 'INFLATION (ECONOMICS)', 'UNITED STATES ECONOMY', 'BIDEN, JOSEPH R JR']"
1491,"Exclusively from New York Times Audio, our new app.",2023-09-13T09:45:09+0000,article,Podcasts,Podcasts,News,"['IMPEACHMENT', 'POVERTY', 'LIBYA', 'FLOODS', 'MCCARTHY, KEVIN (1965- )', 'BIDEN, JOSEPH R JR']"
1492,"The Los Angeles City Council has saved the actress’s Brentwood home from demolition — temporarily. Sixty years after her death there from an overdose, fans still leave flowers at the gate.",2023-09-13T10:00:13+0000,article,Express,U.S.,News,"['MONROE, MARILYN', 'DEMOLITION', 'HISTORIC BUILDINGS AND SITES', 'CALIFORNIA', 'LOS ANGELES (CALIF)', 'ACTORS AND ACTRESSES']"
1493,"During an uptick in infections, the U.S. government has recommended a new annual vaccination.",2023-09-13T10:00:15+0000,article,Podcasts,Podcasts,News,"['AUDIO-NEUTRAL-INFORMATIVE', 'CORONAVIRUS (2019-NCOV)', 'VACCINATION AND IMMUNIZATION', 'CENTERS FOR DISEASE CONTROL AND PREVENTION', 'UNITED STATES']"
1494,"“We walked out barefoot and saw our friends and neighbors dying,” said a woman from Derna, Libya. More than 5,000 are reported dead, and 10,000 more are believed to be missing.",2023-09-13T10:39:31+0000,article,Foreign,World,News,"['LIBYA', 'FLOODS', 'DERNA (LIBYA)', 'DEATHS (FATALITIES)', 'LEVEES AND DAMS', 'HUMANITARIAN AID', 'VIS-VIDEO']"
1495,"At least 5,200 people have died and thousands more are missing.",2023-09-13T10:46:21+0000,article,NYTNow,Briefing,briefing,"['LIBYA', 'FLOODS']"
1496,The towns and villages of the Atlas Mountains were building a thriving tourist economy. The devastation of the earthquake puts that in doubt.,2023-09-13T11:18:06+0000,article,Foreign,World,News,"['TRAVEL AND VACATIONS', 'EARTHQUAKES', 'MOROCCO EARTHQUAKE (SEPT 8, 2023)', 'RURAL AREAS', 'HOTELS AND TRAVEL LODGINGS', 'MOROCCO', 'ECONOMIC CONDITIONS AND TRENDS']"
1497,"The former commissioner, Eric Ulrich, pleaded not guilty, as did five other men, several of whom raised money for the campaign of Mayor Eric Adams.",2023-09-13T11:22:28+0000,article,Metro,New York,News,"['BRIBERY AND KICKBACKS', 'ULRICH, ERIC A', 'ORGANIZED CRIME', 'BUILDINGS DEPARTMENT (NYC)', 'NEW YORK CITY']"
1498,Emma Coronel Aispuro pleaded guilty in 2021 to helping run her husband’s drug empire.,2023-09-13T11:36:36+0000,article,Express,U.S.,News,"['PRISONS AND PRISONERS', 'CORONEL AISPURO, EMMA', 'GUZMAN LOERA, JOAQUIN', 'CALIFORNIA']"
1499,We’re in a ‘moment of really acute crisis’ for the profession.,2023-09-13T12:00:03+0000,article,OpEd,Opinion,Op-Ed,"['TEACHERS AND SCHOOL EMPLOYEES', 'SHORTAGES', 'EDUCATION (K-12)', 'WAGES AND SALARIES', 'THREATS AND THREATENING MESSAGES', 'SCHOOL SHOOTINGS AND ARMED ATTACKS', 'WORKPLACE HAZARDS AND VIOLATIONS', 'STATES (US)', 'UNITED STATES']"
1500,The comments marked Beijing’s first public response to reports that some government agencies have told employees not to use iPhones for work.,2023-09-13T12:18:57+0000,article,Business,Business Day,News,"['COMPUTERS AND THE INTERNET', 'CELLULAR TELEPHONES', 'APPLE INC', 'HUAWEI TECHNOLOGIES CO LTD', 'CHINA']"
1501,"Elon Musk, Mark Zuckerberg and Sam Altman are among the moguls meeting with lawmakers to discuss how to regulate the fast-growing technology.",2023-09-13T12:26:00+0000,article,Business,Business Day,News,"['INTERNAL-STORYLINE-NO', 'ARTIFICIAL INTELLIGENCE', 'SCHUMER, CHARLES E', 'HAWLEY, JOSH D (1979- )', 'ALTMAN, SAMUEL H', 'MUSK, ELON', 'BLUMENTHAL, RICHARD', 'REGULATION AND DEREGULATION OF INDUSTRY', 'SOCIAL MEDIA', 'WASHINGTON (DC)']"
1502,"After escaping from a county jail last month, Danelo Cavalcante eluded hundreds of law enforcement officers for nearly two weeks.",2023-09-13T12:35:32+0000,article,National,U.S.,News,"['CAVALCANTE, DANELO', 'FUGITIVES', 'PRISON ESCAPES', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'CHESTER COUNTY (PA)', 'BRAZIL']"
1503,Britain’s largest pub company is charging more for drinks during weekends and evenings.,2023-09-13T12:44:19+0000,article,Express,Business Day,News,"['BARS AND NIGHTCLUBS', 'BEER', 'PRICES (FARES, FEES AND RATES)', 'STONEGATE GROUP', 'SLUG & LETTUCE CO LTD', 'GREAT BRITAIN']"
1504,"A reader who works with children wonders when she and her boyfriend should reveal their new relationship to his family, including his child who is in her care.",2023-09-13T13:00:03+0000,article,Styles,Style,News,"['CUSTOMS, ETIQUETTE AND MANNERS', 'CONTENT TYPE: SERVICE']"
1505,Submissions will be open from Oct. 4 until Nov. 10.,2023-09-13T13:00:08+0000,article,Games,Crosswords & Games,News,"['CROSSWORD PUZZLES', 'SCHOLARSHIPS AND FELLOWSHIPS', 'NEW YORK TIMES']"
1506,Kelli O’Hara and Brian d’Arcy James will reprise the roles they played Off Broadway earlier this year.,2023-09-13T13:00:09+0000,article,Culture,Theater,News,"['THEATER', 'THEATER (BROADWAY)', 'ATLANTIC THEATER CO', 'DAYS OF WINE AND ROSES (PLAY)', 'GUETTEL, ADAM', ""JAMES, BRIAN D'ARCY"", 'LUCAS, CRAIG', ""O'HARA, KELLI""]"
1507,The historically Black institution welcomed its inaugural class of 60 medical students this summer.,2023-09-13T13:00:21+0000,article,National,U.S.,briefing,['CALIFORNIA']
1508,"On their mission to seek out new life, scientists have named three new spider species Kirk, Spock and McCoy — after characters from the original “Star Trek” series.",2023-09-13T13:08:56+0000,article,Express,Science,News,"['SPIDERS', 'SCIENCE FICTION', 'CORNELL UNIVERSITY', 'THUNBERG, GRETA', 'YOUSAFZAI, MALALA', 'BOWIE, DAVID', 'BRAZIL', 'COSTA RICA', 'MEXICO', 'INSECTS', 'STAR TREK (TV PROGRAM)']"
1509,"Olson, Atlanta’s slugging first baseman, hit his 51st home run of the season, tying the franchise record.",2023-09-13T13:17:02+0000,article,Sports,Sports,News,"['BASEBALL', 'RECORDS AND ACHIEVEMENTS', 'ATLANTA BRAVES', 'AARON, HANK', 'OLSON, MATT (1994- )', 'JONES, ANDRUW']"
1510,Matthew Lutz-Kinoy’s “Filling Station” has new choreography and music but converses with the 1938 original and its “glimmer of queer liberation.”,2023-09-13T13:28:44+0000,article,Culture,Arts,News,"['DANCING', 'HOMOSEXUALITY AND BISEXUALITY', 'FILLING STATION (BALLET)', 'LUTZ-KINOY, MATTHEW', 'JONES, NIALL', 'KIRSTEIN, LINCOLN', 'KITCHEN, THE (MANHATTAN, NY, PERFORMANCE SPACE)', 'DIA: BEACON']"
1511,"The leaders of the Belarus Free Theater, who fled the country more than a decade ago, are helping more recent refugees to rebuild their lives while putting on a new show.",2023-09-13T13:35:55+0000,article,Culture,Theater,News,"['OPERA', 'THEATER', 'BELARUS FREE THEATER', 'BARBICAN CENTER', 'KALIADA, NATALIA', 'KHALEZIN, NICOLAI', 'BELARUS', 'WARSAW (POLAND)', 'LONDON (ENGLAND)']"
1512,"Wally Adeyemo, the highest-ranking member of the African diaspora in the Biden administration, emigrated from Nigeria to the United States as a child.",2023-09-13T13:45:31+0000,article,Washington,U.S.,News,"['INTERNATIONAL RELATIONS', 'POLITICS AND GOVERNMENT', 'UNITED STATES POLITICS AND GOVERNMENT', 'UNITED STATES ECONOMY', 'ADEYEMO, ADEWALE', 'TREASURY DEPARTMENT', 'NIGERIA']"
1513,"A snap to throw together, this lively dish takes the best parts of pasta salad and makes them a whole lot better, Melissa Clark writes.",2023-09-13T14:10:22+0000,article,Dining,Food,News,"['COOKING AND COOKBOOKS', 'PASTA', 'CONTENT TYPE: SERVICE']"
1514,"The series, which recalls the lives of extraordinary people in history whose deaths were not noted by The Times, is seeking your nominations.",2023-09-13T14:36:54+0000,article,Obits,Obituaries,News,"['NEW YORK TIMES', 'JOBRIATH (1946-83)', 'MENCHIK, VERA (1906-44)', 'WELLS, IDA B', 'NEWSPAPERS', 'INTERNAL-READER-CALLOUT']"
1515,"In his first show of new work in over a decade, he has been occupied with a single subject: a portrait of a woman, in which he finds endless variation and human emotion.",2023-09-13T14:49:58+0000,article,Culture,Arts,News,"['NUTT, JIM', 'CONTENT TYPE: PERSONAL PROFILE', 'MUSEUMS', 'ART', 'COMIC BOOKS AND STRIPS', 'DAVID NOLAN NEW YORK', 'HAIRY WHO, THE', 'CHICAGO (ILL)', 'MANHATTAN (NYC)']"
1516,"More back-to-school boosts: quick chicken noodle soup, bright tofu larb and chocolate chip brookies.",2023-09-13T15:00:03+0000,article,Dining,Food,Letter,"['COOKING AND COOKBOOKS', 'CONTENT TYPE: SERVICE']"
1517,A new study concluded that it could be effective at alleviating stomach discomfort. But a lot is unknown.,2023-09-13T15:00:48+0000,article,Well,Well,News,"['TURMERIC (SPICE)', 'DIETARY SUPPLEMENTS AND HERBAL REMEDIES', 'RESEARCH', 'CLINICAL TRIALS', 'DIET AND NUTRITION', 'CONTENT TYPE: SERVICE', 'DIGESTIVE TRACT']"
1518,"Stephen Kershnar, who teaches philosophy, is suing for the right to return to SUNY at Fredonia. The university defends its ban as necessary for safety.",2023-09-13T15:05:35+0000,article,National,New York,News,"['COLLEGES AND UNIVERSITIES', 'FREEDOM OF SPEECH AND EXPRESSION', 'ACADEMIC FREEDOM', 'SUITS AND LITIGATION (CIVIL)', 'THREATS AND THREATENING MESSAGES', 'CHILD ABUSE AND NEGLECT', 'SEX CRIMES', 'PHILOSOPHY', 'KERSHNAR, STEPHEN', 'STATE UNIVERSITY OF NEW YORK AT FREDONIA']"
1519,"The Senate majority leader, a longtime China hawk, plans to visit Beijing in the fall in another high-level visit as the Biden administration tries to improve diplomatic ties.",2023-09-13T15:12:43+0000,article,Washington,U.S.,News,"['UNITED STATES POLITICS AND GOVERNMENT', 'UNITED STATES INTERNATIONAL RELATIONS', 'SCHUMER, CHARLES E', 'CHINA', 'SENATE', 'CRAPO, MICHAEL D']"
1520,The magazine’s Ethicist columnist on what a workplace owes an employee with serious health challenges.,2023-09-13T15:30:03+0000,article,Magazine,Magazine,News,"['ETHICS (PERSONAL)', 'INTERNAL-SUB-ONLY-NL', 'WORKPLACE ENVIRONMENT']"
1521,"Cleveland Guardians pitchers Lucas Giolito and Reynaldo López met as teenagers in 2012 and have been together ever since, with stops with four organizations.",2023-09-13T15:47:15+0000,article,Sports,Sports,News,"['BASEBALL', 'CONTENT TYPE: PERSONAL PROFILE', 'GIOLITO, LUCAS (1994- )', 'LOPEZ, REYNALDO (1994- )', 'CLEVELAND GUARDIANS', 'LOS ANGELES ANGELS OF ANAHEIM', 'WASHINGTON NATIONALS', 'CHICAGO WHITE SOX', 'TRADES (SPORTS)']"
1522,A looming auto industry strike could test the president’s commitment to making electric vehicles a source of well-paying union jobs.,2023-09-13T15:55:48+0000,article,Business,Business Day,News,"['AUTOMOBILES', 'ELECTRIC AND HYBRID VEHICLES', 'ORGANIZED LABOR', 'WAGES AND SALARIES', 'STRIKES', 'UNITED STATES POLITICS AND GOVERNMENT', 'LABOR AND JOBS', 'BATTERIES', 'INFLATION REDUCTION ACT OF 2022', 'UNITED STATES ECONOMY', 'FACTORIES AND MANUFACTURING', 'FORD MOTOR CO', 'GENERAL MOTORS', 'STELLANTIS NV', 'TESLA MOTORS INC', 'UNITED AUTOMOBILE WORKERS', 'BIDEN, JOSEPH R JR', 'FAIN, SHAWN', 'FARLEY, JAMES D JR (1962- )', 'MIDWESTERN STATES (US)', 'MICHIGAN', 'PRESIDENTIAL ELECTION OF 2024']"
1523,"Peter Daou, a former Democratic activist, is running Cornel West’s third-party campaign. He talked to The New York Times about how he came to view the two-party system as a bigger problem than Donald J. Trump.",2023-09-13T16:06:57+0000,article,Politics,U.S.,News,"['PRESIDENTIAL ELECTION OF 2024', 'UNITED STATES POLITICS AND GOVERNMENT', 'THIRD-PARTY POLITICS (US)', 'PRESIDENTIAL ELECTION OF 2016', 'PRESIDENTIAL ELECTION OF 2020', 'DEMOCRATIC PARTY', 'SHAREBLUE (WEB SITE)', 'GREEN PARTY OF THE UNITED STATES']"
1524,"Kenneth Branagh directs and stars in this adaptation of a ghostly mystery from Agatha Christie, with assists from Michelle Yeoh and Tina Fey.",2023-09-13T16:07:08+0000,article,Weekend,Movies,Review,"['MOVIES', 'A HAUNTING IN VENICE (MOVIE)', 'BRANAGH, KENNETH', 'YEOH, MICHELLE', 'FEY, TINA', 'CHRISTIE, AGATHA']"
1525,An extended walkout by the United Auto Workers in a contract dispute could raise car prices and affect jobs at the companies’ suppliers.,2023-09-13T16:11:46+0000,article,Business,Business Day,News,"['UNITED AUTOMOBILE WORKERS', 'UNITED STATES ECONOMY', 'AUTOMOBILES', 'SUPPLY CHAIN', 'STRIKES', 'FORD MOTOR CO', 'GENERAL MOTORS', 'STELLANTIS NV', 'ORGANIZED LABOR', 'LABOR AND JOBS']"
1526,,2023-09-13T16:17:52+0000,multimedia,,,,[]
1527,Contestants on a recent episode of a Polish reality TV show used blackface to imitate Kendrick Lamar and Beyoncé. It was not the first time the racist tradition had been featured.,2023-09-13T16:27:46+0000,article,Express,Arts,News,"['REALITY TELEVISION', 'POP AND ROCK MUSIC', 'IMPERSONATORS AND IMPRESSIONISTS (ENTERTAINMENT)', 'DISCRIMINATION', 'BLACK PEOPLE', 'BLACKS', 'RACE AND ETHNICITY', 'YOUR FACE SOUNDS FAMILIAR (TV PROGRAM)', 'POLAND', 'LAMAR, KENDRICK', 'KNOWLES, BEYONCE']"
1528,"The bank’s chief executive, Jane Fraser, said the lender had grown bloated and needlessly bureaucratic.",2023-09-13T16:30:11+0000,article,Business,Business Day,News,"['LABOR AND JOBS', 'CITIGROUP INC', 'FRASER, JANE (1967- )', 'BANKING AND FINANCIAL INSTITUTIONS']"
1529,"Reaction to the speaker’s announcement of an inquiry into President Biden. Also: Children and freedom; the national popular vote; “women,” not “girls.”",2023-09-13T16:57:40+0000,article,Letters,Opinion,Letter,"['BIDEN, JOSEPH R JR', 'MCCARTHY, KEVIN (1965- )', 'TRUMP, DONALD J', 'UNITED STATES POLITICS AND GOVERNMENT', 'IMPEACHMENT', 'PRESIDENTIAL ELECTION OF 2024', 'CHILDREN AND CHILDHOOD', 'ANXIETY AND STRESS', 'ELECTORAL COLLEGE', 'WOMEN AND GIRLS']"
1530,At least a dozen people became ill after eating at a popular organic wine bar in Bordeaux. Health officials blamed contaminated homemade preserves.,2023-09-13T16:57:45+0000,article,Foreign,World,News,"['BOTULISM', 'FRANCE', 'BORDEAUX (FRANCE)', 'DEATHS (FATALITIES)', 'WINE BARS']"
1531,"With its commitment to presenting free spectacles, the event has become one of the country’s more prominent multidisciplinary events.",2023-09-13T17:10:06+0000,article,Weekend,Theater,News,"['CULTURE (ARTS)', 'FESTIVALS', 'ROCHESTER (NY)']"
1532,"A singer who performed alongside Bob Dylan, Joan Baez and Pete Seeger, he was known for his topical songs, some of which he wrote in minutes.",2023-09-13T17:17:27+0000,article,Obits,Arts,Obituary (Obit),"['CHANDLER, LEN (1935-2023)', 'DEATHS (OBITUARIES)', 'FOLK MUSIC', 'NINETEEN HUNDRED SIXTIES', 'CIVIL RIGHTS MOVEMENT (1954-68)', 'GREENWICH VILLAGE (MANHATTAN, NY)']"
1533,The NATO member said it was the third such discovery in less than two weeks.,2023-09-13T17:25:10+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'DANUBE RIVER', 'ROMANIA', 'NORTH ATLANTIC TREATY ORGANIZATION']"
1534,"Martha Stewart, Spike Lee, Jenna Lyons and Justin Theroux gathered for an event for Rimowa in Chelsea, the luggage brand to the stars.",2023-09-13T17:30:22+0000,article,Styles,Style,News,"['LUGGAGE AND PACKING', 'RIMOWA GMBH', 'CENTRAL CEE (1998- )', 'FEDERER, ROGER', 'LEE, SPIKE', 'LYONS, JENNA', 'STEWART, MARTHA', 'THEROUX, JUSTIN', 'QUIRARTE, CARLOS']"
1535,"Eugene Peltola Jr., 57, died after the small plane he was piloting crashed in a remote area near St. Mary’s, Alaska, on Tuesday, federal officials said.",2023-09-13T17:40:45+0000,article,Express,U.S.,News,"['PELTOLA, EUGENE JR (D 2023)', 'PELTOLA, MARY', 'AVIATION ACCIDENTS, SAFETY AND DISASTERS', 'ALASKA', 'UNITED STATES POLITICS AND GOVERNMENT', 'HOUSE OF REPRESENTATIVES', 'DEMOCRATIC PARTY']"
1536,"The Utah Republican and 2012 G.O.P. presidential nominee, 76, said he would step aside to make way for younger leaders and strongly suggested that the president and former president should, too.",2023-09-13T17:42:03+0000,article,Washington,U.S.,News,"['ROMNEY, MITT', 'UTAH', 'REPUBLICAN PARTY', 'SENATE', 'UNITED STATES POLITICS AND GOVERNMENT', 'CONTENT TYPE: PERSONAL PROFILE', 'BOOKS AND LITERATURE', 'ROMNEY: A RECKONING (BOOK)']"
1537,"In her new play, Christina Masciotti turns a keen gaze on an immigrant tailor who has woven her business into the fabric of a neighborhood.",2023-09-13T17:45:34+0000,article,Culture,Theater,Review,"['THEATER', 'THEATER (OFF BROADWAY)', 'NO GOOD THINGS DWELL IN THE FLESH (PLAY)', 'MASCIOTTI, CHRISTINA', 'ART/NEW YORK THEATERS (MANHATTAN, NY)', 'MCGREGOR, RORY (THEATER DIRECTOR)', 'OVERBEY, KELLIE', 'SMITH, T RYDER']"
1538,The union and the carmakers remain far apart on wages.,2023-09-13T17:53:23+0000,article,Business,Business Day,News,"['AUTOMOBILES', 'ORGANIZED LABOR', 'STRIKES', 'FIAT CHRYSLER AUTOMOBILES NV', 'FORD MOTOR CO', 'GENERAL MOTORS', 'STELLANTIS NV', 'UNITED AUTOMOBILE WORKERS', 'FAIN, SHAWN', 'UNITED STATES', 'WAGES AND SALARIES', 'PRESIDENTIAL ELECTION OF 2024', 'ELECTRIC AND HYBRID VEHICLES', 'UNITED STATES ECONOMY', 'LABOR AND JOBS', 'BATTERIES', 'FACTORIES AND MANUFACTURING', 'BIDEN, JOSEPH R JR', 'TRUMP, DONALD J']"
1539,"The Reina Sofía museum in Madrid has lifted its ban on photographing “Guernica,” saying it hopes to enhance the experience for those viewing the antiwar painting.",2023-09-13T17:54:16+0000,article,Culture,Arts,News,"['ART', 'MUSEUMS', 'PHOTOGRAPHY', 'PICASSO, PABLO', 'REINA SOFIA ART MUSEUM', 'MADRID (SPAIN)']"
1540,"Alexandre Kantorow, 26, joins an esteemed group of pianists who have won the Gilmore Artist Award, which is given every four years.",2023-09-13T18:00:10+0000,article,Culture,Arts,News,"['KANTOROW, ALEXANDRE', 'CLASSICAL MUSIC', 'AWARDS, DECORATIONS AND HONORS', 'CONTENT TYPE: PERSONAL PROFILE']"
1541,A recent surge is surprising because successful coups are rare.,2023-09-13T18:08:00+0000,article,Foreign,World,News,"['INTERNAL-SUB-ONLY-NL', ""COUPS D'ETAT AND ATTEMPTED COUPS D'ETAT"", 'EMBARGOES AND SANCTIONS', 'INTERNATIONAL RELATIONS', 'FOREIGN AID', 'AFRICAN UNION', 'ORGANIZATION OF AMERICAN STATES', 'WAGNER GROUP', 'AFRICA', 'GABON', 'FRANCE', 'MALI', 'NIGER', 'RUSSIA', 'INTERNAL-STORYLINE-NO']"
1542,"By going public on the N.Y.S.E., the brand is seeking to build on its reputation as a family-owned German business equally at home as on the fashion catwalks.",2023-09-13T18:53:59+0000,article,Business,Business Day,News,"['SHOES AND BOOTS', 'STOCKS AND BONDS', 'INITIAL PUBLIC OFFERINGS', 'FAMILY BUSINESS', 'BIRKENSTOCK FOOTPRINT SANDALS', 'GERMANY']"
1543,Judge Aileen Cannon’s order did not specify where the former president could discuss the classified material but suggested it should not be Mar-a-Lago.,2023-09-13T18:54:30+0000,article,Washington,U.S.,News,"['FEDERAL CRIMINAL CASE AGAINST TRUMP (DOCUMENTS CASE)', 'CLASSIFIED INFORMATION AND STATE SECRETS', 'MAR-A-LAGO (PALM BEACH, FLA)', 'FEDERAL BUREAU OF INVESTIGATION', 'CANNON, AILEEN M', 'TRUMP, DONALD J', 'KISE, CHRISTOPHER M', 'SMITH, JACK (ATTORNEY)']"
1544,"The French arbiter of fine dining gave a single star to each of five restaurants, fewer than what other regions have won, after tourism officials lobbied for a guide in the state.",2023-09-13T18:58:54+0000,article,Dining,Food,News,"['MICHELIN GUIDE', 'MICHELIN GROUP', 'COLORADO', 'RESTAURANTS', 'CHEFS', 'AWARDS, DECORATIONS AND HONORS']"
1545,"Amid the rise of the degrowth movement, two authors argue for the necessity of abundance.",2023-09-13T19:00:04+0000,article,OpEd,Opinion,Op-Ed,"['INTERNAL-SUB-ONLY-NL', 'GLOBAL WARMING', 'ENVIRONMENT', 'ECONOMICS (THEORY AND PHILOSOPHY)', 'CONSERVATION OF RESOURCES', 'EARTH', 'OIL (PETROLEUM) AND GASOLINE', 'ELECTRIC LIGHT AND POWER']"
1546,"We have to come to terms with 20-year setbacks in a time of rapid, if uneven, progress.",2023-09-13T19:00:13+0000,article,OpEd,Opinion,Op-Ed,"['INTERNAL-SUB-ONLY-NL', 'CORONAVIRUS (2019-NCOV)', 'DEATHS (FATALITIES)', 'CRIME AND CRIMINALS', 'DISASTERS AND EMERGENCIES', 'AGE, CHRONOLOGICAL', 'TRAFFIC ACCIDENTS AND SAFETY', 'STATISTICS', 'MEDICINE AND HEALTH', 'UNITED STATES ECONOMY', 'BABY BOOMERS', 'BRITISH MEDICAL JOURNAL', 'ENGLAND', 'UNITED STATES', 'GREAT BRITAIN']"
1547,"The moment was captured on video by a news helicopter, and criticism swiftly followed on social media.",2023-09-13T19:04:55+0000,article,National,U.S.,News,"['CAVALCANTE, DANELO', 'PENNSYLVANIA', 'POLICE', 'PRISON ESCAPES', 'CHESTER COUNTY (PA)']"
1548,"In the first full day of testimony in the U.S. monopoly trial against Google, the Justice Department sought to show that the company had long tried to cut out search competitors.",2023-09-13T19:05:29+0000,article,Business,Technology,News,"['GOOGLE INC', 'JUSTICE DEPARTMENT', 'SEARCH ENGINES', 'ANTITRUST LAWS AND COMPETITION ISSUES', 'SUITS AND LITIGATION (CIVIL)', 'COMPUTERS AND THE INTERNET', 'REGULATION AND DEREGULATION OF INDUSTRY']"
1549,"The promise to defend Bahrain could serve as a template for other Gulf countries like Saudi Arabia and the United Arab Emirates, which are also pressing for stronger American security commitments.",2023-09-13T19:06:23+0000,article,Foreign,World,News,"['UNITED STATES INTERNATIONAL RELATIONS', 'BAHRAIN', 'BLINKEN, ANTONY J', 'KHALIFA, SALMAN BIN HAMAD BIN ISA AL- (1969- )', 'IRAN']"
1550,"To what degree, if any, do you think race should be considered when colleges decide which applicants to admit?",2023-09-13T19:11:36+0000,article,Learning,The Learning Network,News,[]
1551,In June the Supreme Court rejected race-conscious admissions. What will this mean for colleges and students?,2023-09-13T19:12:22+0000,article,Learning,The Learning Network,News,[]
1552,"The Supreme Court ended race-based affirmative action in college admissions. Should legacy admissions, preferences for the children of alumni, end too?",2023-09-13T19:13:21+0000,article,Learning,The Learning Network,News,[]
1553,"The tech giant has sought to trim expenses to pay for artificial intelligence investments; it had earlier cut 12,000 jobs in January.",2023-09-13T19:22:12+0000,article,Business,Technology,News,"['LAYOFFS AND JOB REDUCTIONS', 'COMPUTERS AND THE INTERNET', 'ARTIFICIAL INTELLIGENCE', 'ALPHABET INC', 'GOOGLE INC']"
1554,"The two leaders trumpeted their ties in a summit that signaled a new era in their relationship, amid speculation that North Korea would send more weapons to Moscow for its war in Ukraine.",2023-09-13T19:22:44+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'PUTIN, VLADIMIR V', 'KIM JONG-UN', 'RUSSIA', 'NORTH KOREA', 'DEFENSE AND MILITARY FORCES', 'INTERNATIONAL RELATIONS', 'EMBARGOES AND SANCTIONS', 'UKRAINE']"
1555,The City Council is expected to approve a multi-million-dollar city program to try to get unsafe e-bikes and batteries off the streets.,2023-09-13T19:28:05+0000,article,Metro,New York,News,"['ELECTRIC AND HYBRID VEHICLES', 'ELECTRIC BICYCLES, MOTORCYCLES AND SCOOTERS', 'FIRES AND FIREFIGHTERS', 'CITY COUNCILS', 'BATTERIES', 'POLITICS AND GOVERNMENT', 'CITY COUNCIL (NYC)', 'FIRE DEPARTMENT (NYC)', 'TRANSPORTATION DEPARTMENT (NYC)', 'ADAMS, ERIC L', 'NEW YORK CITY']"
1556,"Under the measure, companies would have to publicly report their climate pollution. Gov. Gavin Newsom’s office would not say whether he plans to sign the bill.",2023-09-13T19:32:40+0000,article,Climate,Climate,News,"['GLOBAL WARMING', 'GREENHOUSE GAS EMISSIONS', 'LAW AND LEGISLATION', 'CORPORATIONS', 'AIR POLLUTION', 'NEWSOM, GAVIN', 'CALIFORNIA', 'STATE LEGISLATURES']"
1557,"In a new solo exhibition, Awol Erizku’s hip-hop-centric works are touched by “so many spirits.”",2023-09-13T19:38:05+0000,multimedia,T Magazine,T Magazine,Interactive Feature,"['ERIZKU, AWOL', 'ART', 'CODEINE', 'KELLY, SEAN, GALLERY']"
1558,"The speaker, who formerly argued that the House must vote before opening an impeachment inquiry, changed his tune this week, a decision that could have consequences for the investigation.",2023-09-13T19:54:46+0000,article,Washington,U.S.,News,"['IMPEACHMENT', 'UNITED STATES POLITICS AND GOVERNMENT', 'REPUBLICAN PARTY', 'HOUSE OF REPRESENTATIVES', 'BIDEN, JOSEPH R JR', 'MCCARTHY, KEVIN (1965- )']"
1559,A deep dive into whom the singer’s new songs might be about — and if it matters. Plus: Zach Bryan’s breakthrough and recent arrest.,2023-09-13T20:02:42+0000,article,Culture,Arts,News,"['AUDIO-NEUTRAL-INFORMATIVE', 'RODRIGO, OLIVIA (2003- )', 'GUTS (ALBUM)', 'BRYAN, ZACH (1966- )', 'SWIFT, TAYLOR', 'LIL PEEP (RAPPER)']"
1560,The legislation would require state employers — not workers — to pay for mandatory safety instruction. It awaits the governor’s decision.,2023-09-13T20:03:26+0000,article,Business,Business Day,News,"['CALIFORNIA', 'STATE LEGISLATURES', 'LAW AND LEGISLATION', 'RESTAURANTS', 'FOOD CONTAMINATION AND POISONING', 'VOCATIONAL TRAINING', 'EMPLOYEE FRINGE BENEFITS', 'NATIONAL RESTAURANT ASSN', 'SERVSAFE (NATIONAL RESTAURANT ASSN)', 'LOBBYING AND LOBBYISTS', 'LABOR AND JOBS', 'REGULATION AND DEREGULATION OF INDUSTRY']"
1561,"M.T.A. officials said windows were broken on 45 trains, disrupting commutes for hundreds of thousands of New Yorkers.",2023-09-13T20:05:01+0000,article,Metro,New York,News,"['SUBWAYS', 'METROPOLITAN TRANSPORTATION AUTHORITY', 'VANDALISM', 'NEW YORK CITY']"
1562,"Some showrunners, eager for progress in the Hollywood strike, want the Writers Guild of America to meet with studios. How much sway they still have is in question.",2023-09-13T20:06:16+0000,article,Business,Business Day,News,"['WRITERS GUILD OF AMERICA', 'ORGANIZED LABOR', 'STRIKES', 'BARRIS, KENYA (1974- )', 'MURPHY, RYAN', 'HAWLEY, NOAH', 'ALLIANCE OF MOTION PICTURE AND TELEVISION PRODUCERS']"
1563,"The flooding in Libya shows how climate, geography and other factors can collide with swift and disastrous results.",2023-09-13T20:11:51+0000,article,Climate,Climate,News,"['GLOBAL WARMING', 'GREENHOUSE GAS EMISSIONS', 'LEVEES AND DAMS', 'FLOODS', 'RAIN', 'DERNA (LIBYA)']"
